"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","google_ads_cost",320993.098775149,9763171.76407276,0.136643660771972,133742.078959901,0.113562153753683,9763171.76407276,0.136643660771972,133742.078959901,0.113562153753683,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,4808571,65870.8356164384,156151.161146717,90280.3255302786,134032.017820406,0.211065395947525,0.268405207373977,2.03477026769276,2.03036864051145,0.492521397369545,3,FALSE,2.11481602815394,0.0170891182685436,1.93502604199984,2.29395314284065,0.48227682470069
"12","bing_ads_cost",33211.0906574029,873886.215868401,0.0122307600972301,11971.0440529918,0.0101647705487333,873886.215868401,0.0122307600972301,11971.0440529918,0.0101647705487333,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,345244,4729.3698630137,8307.50765358919,4072.76942861665,8882.22847724249,0.015153995138786,0.0240245298003005,1.87809977534353,2.53121333279768,0.395067451266436,3,FALSE,2.90643517657893,0.293403919455738,0,5.98624083144859,0.568093462657409
"13","tiktok_cost",201014.652465956,7120738.01541746,0.0996606157647785,97544.3563755816,0.0828261926438956,7120738.01541746,0.0996606157647785,97544.3563755816,0.0828261926438956,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,1340433,18362.095890411,42125.4083331369,26751.3848579776,100825.430018015,0.0588364031405856,0.19576047721674,5.49095433439428,5.31226701776028,0.188243549628952,3,FALSE,3.14916109975605,0.193136720179318,1.12391979162629,5.18041948637459,0.91976563469688
"14","influencer_cost",174402.17185422,4209329.08653996,0.0589130407287665,57662.0422813693,0.048961596546376,4209329.08653996,0.0589130407287665,57662.0422813693,0.048961596546376,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,2350350,32196.5753424658,77076.8605454492,44880.2852029834,30951.2535894284,0.10316527578885,0.115721189146299,0.961321297691098,1.79093713129532,0.558366892129115,3,FALSE,1.87360879706201,0.0781871054898956,1.06006265034898,2.70224632861866,0.675028217864008
"15","tiktok_influencer_cost",21905.2443595368,480918.082500159,0.00673084617501863,7514.34503906498,0.00638052895035657,480918.082500159,0.00673084617501863,7514.34503906498,0.00638052895035657,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,134900,1847.94520547945,307.804143049154,0,736.420548770239,0.00592124394405763,0.0132212072861764,0.398507783989825,3.56499690511607,0.28050515235088,3,FALSE,2.30826386338478,0.200149155920756,0.196949007698125,4.40073267526204,0.835485331912912
"16","tatari_cost",109023.923273762,2790303.70778693,0.0390526073402361,40439.184170825,0.0343374417849272,2790303.70778693,0.0390526073402361,40439.184170825,0.0343374417849272,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,370715,5078.28767123288,7761.89775017358,2683.61007894071,17966.6929035009,0.0162720085153545,0.0767099118424713,3.53794311521132,7.52681630844969,0.132858297455378,3,FALSE,7.46797310487187,0.17724636897446,5.60919057742277,9.33194118110181,0.922554314302389
"17","mntn_cost",87943.5473416569,81720.5184999933,0.00114374622078395,6810.04320833278,0.00578249702642789,81720.5184999933,0.00114374622078395,6810.04320833278,0.00578249702642789,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,5702,78.1095890410959,38.8648457840634,0,9.54105610770089,0.000250281193246973,0.00224662776039799,0.122149613444785,14.3319043318122,0.0697743982131056,3,FALSE,6.57685612323445,1.05446705325847,0,17.6251422043402,0.906962027821906
"18","dm_cost",59771.055151082,145229.089495469,0.00203260117908271,13202.6444995881,0.0112105386448118,145229.089495469,0.00203260117908271,13202.6444995881,0.0112105386448118,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,30000,410.958904109589,58.6708729665634,0,683.644554455492,0.00131680740045759,0.00399257995503138,1.66353508250837,4.84096964984898,0.206570185795566,3,FALSE,5.16815196756158,0.250238781491015,2.5481158061304,7.80394462930823,0.908087979486223
"19","email_campaign_delivery",737417.305977739,11458757.1248795,0.160374779761868,156969.275683281,0.133284671199807,11458757.1248795,0.160374779761868,156969.275683281,0.133284671199807,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.512023160857755
"20","organic_impressions",196556.586339826,5686381.67839667,0.0795856129400575,77895.6394300914,0.0661422093218226,5686381.67839667,0.0795856129400575,77895.6394300914,0.0661422093218226,TRUE,0.6197696,0.699294915298865,0.778296543097474,-0.498835867897325,0.0931582697092118,0.387902868829024,0.889768057158805,0.387902868829024,0.33013839848038,0,44233.0827869419,0.00111299,36469502.4741323,1e-04,"1_73_4",1,73,4,1372,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.590149328052404
"21","(Intercept)",204822.504601234,14952042.8358901,0.208862277746768,204822.504601234,0.173424455796796,14952042.8358901,0.208862277746768,204822.504601234,0.173424455796796,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"22","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"23","season",0.491389296627189,-1504881.6854205,-0.0210214095830344,-20614.8176085,-0.0174546909875194,-1504881.6854205,-0.0210214095830344,-20614.8176085,-0.0174546909875194,FALSE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"24","holiday",0.506920663778621,1533125.34069145,0.021415939898158,127760.445057621,0.108175543012771,1533125.34069145,0.021415939898158,127760.445057621,0.108175543012771,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"25","print_launch",548.567830605873,2035186.65154779,0.028429140041103,44243.1880771259,0.0374609754427571,2035186.65154779,0.028429140041103,44243.1880771259,0.0374609754427571,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"26","product_launch",-54.9417811097707,-112685.59305614,-0.0015740838822677,0,0,-112685.59305614,-0.0015740838822677,0,0,FALSE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"27","solidcolor_launch",-41.9393170997929,-68109.4509700637,-0.000951408126757317,0,0,-68109.4509700637,-0.000951408126757317,0,0,FALSE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"28","mb_status",-34148.4271369458,-580523.261328079,-0.00810922039060271,0,0,-580523.261328079,-0.00810922039060271,0,0,FALSE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"29","sale_status",17644.0794831677,2117289.53798013,0.0295760198392721,78418.131036301,0.0663971067341902,2117289.53798013,0.0295760198392721,78418.131036301,0.0663971067341902,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"30","facebook_cost",553480.865428598,11107100.7796959,0.155153004406979,152152.065475287,0.128828075824882,11107100.7796959,0.155153004406979,152152.065475287,0.128828075824882,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,13396460,183513.150684932,361565.254425245,178052.103740313,119365.171962982,0.588018588931136,0.298449722170516,0.650444785659623,0.829107150672337,1.2061167235008,3,FALSE,0.897728836496703,0.0160854810637929,0.72895658142907,1.06680403459372,0.512083715759026
"31","google_ads_cost",343794.340975617,11002839.7483374,0.153696601644575,150723.832169005,0.127618782029872,11002839.7483374,0.153696601644575,150723.832169005,0.127618782029872,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,4808571,65870.8356164384,144320.591532404,85234.9364080905,151928.970833073,0.211065395947525,0.295648210195487,2.30646794459608,2.28817246294947,0.437029994981669,3,FALSE,2.11481602815394,0.0170891182685436,1.93502604199984,2.29395314284065,0.532785910284787
"32","bing_ads_cost",36244.6548677408,938043.013164127,0.0131033466466282,12849.9042899196,0.010880091828087,938043.013164127,0.0131033466466282,12849.9042899196,0.010880091828087,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,345244,4729.3698630137,8963.25090240255,4233.88103938885,9356.90655066518,0.015153995138786,0.025205378272483,1.97846791891694,2.7170436362808,0.368047088624915,3,FALSE,2.90643517657893,0.293403919455738,0,5.98624083144859,0.531504890764009
"33","tiktok_cost",184651.131780793,6527874.2710894,0.0911866494812041,89422.9352204028,0.0757149411220363,6527874.2710894,0.0911866494812041,89422.9352204028,0.0757149411220363,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,1340433,18362.095890411,36549.5822126888,23821.1634524503,91962.9535584091,0.0588364031405856,0.175405112568361,5.00830374197283,4.86997430762254,0.205339892334707,3,FALSE,3.14916109975605,0.193136720179318,1.12391979162629,5.18041948637459,0.929407708030487
"34","influencer_cost",198663.169682403,4465656.90308711,0.0623799224394631,61173.38223407,0.0517958734263473,4465656.90308711,0.0623799224394631,61173.38223407,0.0517958734263473,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,2350350,32196.5753424658,80560.2113200745,48980.0998849243,36452.7810621566,0.10316527578885,0.119992974626785,1.132194361494,1.89999655501824,0.526316743763991,3,FALSE,1.87360879706201,0.0781871054898956,1.06006265034898,2.70224632861866,0.735130608071755
"35","tiktok_influencer_cost",19382.0435386735,417303.629422864,0.00582923601208799,6520.36920973226,0.00552083612097958,417303.629422864,0.00582923601208799,6520.36920973226,0.00552083612097958,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,134900,1847.94520547945,298.661660075572,0,571.178127638832,0.00592124394405763,0.011213020817248,0.309088238084765,3.09342942492857,0.323265820109373,3,FALSE,2.30826386338478,0.200149155920756,0.196949007698125,4.40073267526204,0.842711667792741
"36","tatari_cost",106167.911141703,2524240.12092382,0.0352606360898338,36583.1901583162,0.0309752087880604,2524240.12092382,0.0352606360898338,36583.1901583162,0.0309752087880604,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,370715,5078.28767123288,7776.64088455058,2698.35321331771,12555.5058152735,0.0162720085153545,0.0678267693544784,2.47238963763259,6.80911244736204,0.146862018762433,3,FALSE,7.46797310487187,0.17724636897446,5.60919057742277,9.33194118110181,0.914079766809397
"37","mntn_cost",84764.6717919698,77835.9490269047,0.00108727575106448,3706.47376318594,0.00313829379519144,77835.9490269047,0.00108727575106448,3706.47376318594,0.00313829379519144,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,5702,78.1095890410959,64.3160471975929,0,0.897672764012889,0.000250281193246973,0.00209146543483457,0.0114924783888006,13.6506399556129,0.0732566387547873,3,FALSE,6.57685612323445,1.05446705325847,0,17.6251422043402,0.833320241660228
"38","dm_cost",67954.6780331527,155091.912591087,0.00216644979414606,14099.2647810079,0.0119379329265681,155091.912591087,0.00216644979414606,14099.2647810079,0.0119379329265681,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,30000,410.958904109589,60.1461798410275,0,635.69362995206,0.00131680740045759,0.00416734655980775,1.54685449955001,5.1697304197029,0.19343368392843,3,FALSE,5.16815196756158,0.250238781491015,2.5481158061304,7.80394462930823,0.905786724926865
"39","email_campaign_delivery",770098.005602704,12180655.28865,0.170149285683491,166858.291625342,0.141279926620591,12180655.28865,0.170149285683491,166858.291625342,0.141279926620591,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.507079483399007
"40","organic_impressions",120285.274724784,3819962.3494041,0.0533603365078871,52328.2513617,0.0443066475183903,3819962.3494041,0.0533603365078871,52328.2513617,0.0443066475183903,TRUE,0.6134894,0.70354187961095,0.784956431234505,-0.622038671798598,0.0924980767824755,0.387324064503881,0.891967800375662,0.387324064503881,0.328137560532833,0,34125.4404869759,0.000835809,36469502.4741323,1e-04,"1_77_1",1,77,1,1445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.590985839725143
"41","(Intercept)",189532.708920471,13835887.7511944,0.193892849715965,189532.708920471,0.163059093464763,13835887.7511944,0.193892849715965,189532.708920471,0.163059093464763,TRUE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"42","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"43","season",0.436397965940607,-1336470.51534586,-0.01872898085339,-18307.8152787104,-0.0157506099061745,-1336470.51534586,-0.01872898085339,-18307.8152787104,-0.0157506099061745,FALSE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"44","holiday",0.470975948034366,1424414.53344068,0.0199614074667387,118701.211120057,0.102121222181906,1424414.53344068,0.0199614074667387,118701.211120057,0.102121222181906,TRUE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"45","print_launch",477.873490221419,1772910.64872147,0.0248451493792084,38541.535841771,0.0331581178303945,1772910.64872147,0.0248451493792084,38541.535841771,0.0331581178303945,TRUE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"46","product_launch",-99.4800349231368,-204033.551627354,-0.00285927780523385,0,0,-204033.551627354,-0.00285927780523385,0,0,FALSE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"47","solidcolor_launch",-6.88477196271244,-11180.869667445,-0.000156686055937145,0,0,-11180.869667445,-0.000156686055937145,0,0,FALSE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"48","mb_status",-30039.8366753922,-510677.223481668,-0.00715650950097869,0,0,-510677.223481668,-0.00715650950097869,0,0,FALSE,0.6193256,0.688553048147568,0.775056839912557,-0.475786799731077,0.0948075819244164,0.390726759091478,0.882900133419951,0.390726759091478,0.328847647886967,0,54949.3037497459,0.00140686,36469502.4741323,1e-04,"1_78_16",1,78,16,1479,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
