"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_scales","bing_ads_cost_shapes","dm_cost_alphas","dm_cost_gammas","dm_cost_scales","dm_cost_shapes","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_scales","email_campaign_delivery_shapes","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_scales","facebook_cost_shapes","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_scales","google_ads_cost_shapes","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_scales","influencer_cost_shapes","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_scales","mntn_cost_shapes","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_scales","organic_impressions_shapes","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_scales","tatari_cost_shapes","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_scales","tiktok_cost_shapes","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_scales","tiktok_influencer_cost_shapes","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"90",2.2897464,0.5205071602,0.004731962,2.6024509548,0.98489891104,0.77356484,0.004515556,6.2321544,1.61886944,0.74899428,0.005423308,1.54692359344,1.6202264,0.739928888,0.005640802,1.771238139,2.371948,0.32668387596,0.005913056,2.595107626,2.113828,0.81078664,0.0186710116,1.37863316448,2.015848,0.87194284,0.004633846,2.98753347024,1.733368,0.5950439376,0.004255042,2.59305085504,2.2764072,0.122273406,0.00591456,0.10056156,0.29319408,0.52262604,0.005914842,2.65551177896,1.9063076,0.29791771504,0.004105232,4.25374243052,0.6195449,0.702154916657095,0.766683571916783,-0.670139926927702,0.0927141978732832,0.397932507576511,0.939239180615026,0.397932507576511,0.259078268946648,0,35580.4281223789,0.000875709,36469502.4741323,1e-04,0,0.0838730335235596,179.697073936462,"5_96_13",5,96,13,1818,FALSE,TRUE,1,0.0887242415983608,3,FALSE
"91",1.8381,0.6237864996,0.005109292,2.6269753772,0.9728818352,0.79403592,0.004380266,5.9944368,2.171256,0.80537508,0.005166968,1.66108312176,1.61859616,0.85589996,0.005759052,1.75960338048,2.3860752,0.2717872097616,0.005648504,2.4275252064,2.0931912,0.85001212,0.0185165564,1.71016108848,1.7315872,0.96772272,0.004674746,2.63686603968,1.8596864,0.58910833926,0.00515098,2.300254848,2.0902872,0.13454148,0.00594154,0.10244696,0.2960784,0.40292946,0.00444484,2.40380490136,1.9247152,0.24217719424,0.004480398,4.90868054776,0.6284927,0.677296843439301,0.900095404726936,-0.0638386290523307,0.0972934172425639,0.263579858464976,0.728439023808561,0.263579858464976,0.627492370401794,0,12599.0625175383,0.000245493,36469502.4741323,1e-04,0,0.0844979286193848,179.787178993225,"5_96_14",5,96,14,1819,FALSE,TRUE,3,0.178313012910125,4,FALSE
"92",2.3190096,0.5838187706,0.005693304,2.6292758624,0.82267817984,0.89442936,0.005239374,7.1321592,2.3265064,0.810195,0.004860424,1.62508397712,1.7184424,0.77336268,0.005141816,1.7515514702,2.3491664,0.30662798868,0.005739332,2.300082085,1.8096784,0.741164724,0.0203337884,1.54633439376,1.9944568,0.91275816,0.0041842392,2.38882277952,2.237732,0.6961312596,0.005608796,2.53237779776,2.255472,0.13359264,0.005910538,0.09745428,0.35255832,0.46836144,0.004293436,2.43380077592,1.830746,0.21216148336,0.004344576,4.791993602,0.6352571,0.678217556539254,0.889040602415878,-0.314459044083521,0.0971545228614846,0.277780357926821,0.809708792387273,0.277780357926821,0.511861521697785,0,16969.1671093762,0.000365334,36469502.4741323,1e-04,0,0.0841338634490967,181.042479991913,"5_97_8",5,97,8,1832,FALSE,TRUE,2,0.133504456694232,2,FALSE
"93",2.056108,0.591152303,0.005717342,2.1546046808,0.8692964192,0.87257984,0.004594114,6.6384192,2.0939192,0.98413016,0.005269444,1.6064114488,1.7030664,0.725644128,0.005256818,1.75352641116,2.3806104,0.283999542372,0.005933618,2.3754329144,1.8108416,0.776539,0.0169406156,1.16660859588,1.8757288,0.88310588,0.004394882,2.97962204256,2.0570584,0.7450253538,0.005606104,2.54962446784,2.1058152,0.12701952,0.004915544,0.08532404,0.33929232,0.53607366,0.005598474,2.43204045024,1.921528,0.209454786144,0.004467602,4.81736223584,0.6346715,0.667612121729512,0.878107435029244,-0.489947657725816,0.0987425728996241,0.291144168668282,0.862066624919354,0.291144168668282,0.469599515866854,0,28632.4063401355,0.000685174,36469502.4741323,1e-04,0,0.104782819747925,181.516505002975,"5_97_13",5,97,13,1837,FALSE,TRUE,2,0.123503218427261,1,FALSE
"94",2.0861816,0.4711963917,0.00529569,2.4736325876,1.1106040176,0.75466596,0.004243834,6.7640808,2.0218504,0.85706308,0.005176662,1.64974254,1.601360048,0.77252828,0.005737894,1.75888421406,2.3625376,0.29862485172,0.005763318,1.999131024,1.63695256,0.85779584,0.016658504,1.1902046598,1.7057632,0.739839148,0.004410542,3.08783328336,1.7289272,0.63060333,0.004299692,2.16304099648,2.2528096,0.13033128,0.00560823,0.10111004,0.35023824,0.43474878,0.004316912,2.33547669248,1.8978968,0.22147807216,0.004248894,4.88507432732,0.6264581,0.688805659448026,0.905623647607151,-0.088273161538083,0.0955427408396366,0.256183457148428,0.736757024396633,0.256183457148428,0.678215330549576,0,7100.56943212598,9.47083e-05,36469502.4741323,1e-04,0,0.0841448307037354,181.790549039841,"5_97_16",5,97,16,1840,TRUE,TRUE,2,0.201360674142202,4,FALSE
"95",2.224324,0.5914054248,0.00563804,2.136977312,0.94137439264,0.80098412,0.004248078,5.6540256,2.2274184,0.8788552,0.004267708,1.66742636864,1.7102824,0.76596536,0.0052146,1.80622014344,2.2700952,0.279989776404,0.005805316,2.2755574034,2.132892,0.725739664,0.01402819532,1.158707537208,2.2911976,0.8434856,0.004301298,3.25228354416,1.9110416,0.6580941402,0.00596731,2.68205255424,2.2765504,0.1278012,0.0041123626,0.09684556,0.35802468,0.3975246,0.005428572,2.07649686568,1.8215328,0.22474564256,0.004615268,5.05612287224,0.634412,0.67986840833052,0.895167980235484,-0.311967907692415,0.0969049847629527,0.270001678931448,0.808941156589041,0.270001678931448,0.525095717060372,0,11250.7739753982,0.000208519,36469502.4741323,1e-04,0,0.0865888595581055,181.882670879364,"5_97_17",5,97,17,1841,FALSE,TRUE,1,0.13902040063232,2,FALSE
"96",2.1000808,0.6290435752,0.005445982,2.2666672752,1.08385542144,0.74390598,0.004372866,6.0720768,2.1669088,0.7518528,0.005064288,1.65525641408,1.694384,0.79542164,0.00565781,1.75779566118,2.338796,0.2894615802,0.005727304,2.4724031778,1.8428952,0.84684896,0.0173435768,1.2627294264,1.850416,0.8155626,0.004997118,2.87098468848,2.1205968,0.7946530578,0.004812676,2.63172006592,2.077696,0.123668436,0.00468612,0.09500384,0.33131808,0.44879454,0.004532894,2.22931226664,1.928838,0.22380186848,0.004413726,4.76966913676,0.62957,0.676793470675483,0.887946479080723,-0.365894717637339,0.0973692698825303,0.279146535233114,0.825399000154542,0.279146535233114,0.508985394884065,0,19191.0316864465,0.000426264,36469502.4741323,1e-04,0,0.103965044021606,182.978524923325,"5_98_9",5,98,9,1852,FALSE,TRUE,3,0.134134359283276,2,FALSE
"97",2.01588,0.5797950146,0.00494152,2.0363889708,0.9164668128,0.93344148,0.005506316,6.5752368,2.0950896,0.82555636,0.005855182,1.53244376288,1.604814544,0.79723072,0.005233022,1.76148943864,2.2741632,0.29142096984,0.005875664,2.4709775674,2.2427048,0.739294772,0.0173827652,1.57587586416,2.2807616,0.9633788,0.0041637554,2.314936436688,2.3887008,0.6097949256,0.005628638,2.32659180352,2.1633728,0.1273311,0.004543812,0.11393148,0.33062652,0.376037496,0.004811244,2.49134663832,1.6721904,0.21527256576,0.004532958,4.77999232568,0.6248426,0.710519716245184,0.668977006665188,-0.770352574149501,0.0914030151959369,0.473986355410918,0.967007082916573,0.473986355410918,0.235688074136833,0,26973.3922430764,0.000639679,36469502.4741323,1e-04,0,0.085806131362915,183.16234087944,"5_98_11",5,98,11,1854,FALSE,TRUE,1,0.0967568082304456,3,FALSE
"98",2.2009256,0.643595482,0.005613816,2.2000879056,0.92652460736,0.91564608,0.00452335,6.3124536,1.7158272,0.86187124,0.005460716,1.53250123696,1.6835384,0.80164352,0.005867514,1.750073122672,2.2884848,0.32722960608,0.00580941,2.5554118704,1.781828,0.8383588,0.0167788708,1.2921081732,1.9068248,0.84085836,0.004398148,2.97983283264,1.8559936,0.6102164628,0.004750024,2.6561329952,2.1450584,0.122285076,0.00580649,0.11263564,0.35359668,0.48611466,0.0041906294,2.39962401064,1.8310612,0.22013934256,0.0041688788,4.83208724196,0.6273533,0.681170971435568,0.889342753660951,-0.352330559501156,0.0967076385464403,0.277401891123114,0.821290419654,0.277401891123114,0.516297090619122,0,16176.7640688422,0.000343604,36469502.4741323,1e-04,0,0.0848028659820557,183.347712993622,"5_98_13",5,98,13,1856,FALSE,TRUE,3,0.136691538405934,2,FALSE
"99",2.0437536,0.6665591162,0.005229042,2.2708782284,1.07737005728,0.833694,0.004639376,6.198576,2.2994952,0.82121076,0.005469866,1.56107822256,1.63337104,0.77168912,0.005461158,1.7551229031,2.3595224,0.274698460764,0.005818424,2.4466681216,2.3225,0.76267732,0.0175729476,1.6465886892,2.3180432,0.93316736,0.00428795,2.3377101516,1.7139896,0.7255144848,0.0046744,2.29770853888,2.230708,0.12742854,0.005756364,0.091735,0.29133876,0.46054026,0.005225784,2.21026192272,1.9901876,0.24679682096,0.004511002,4.49553205684,0.6307388,0.676718038626777,0.893742947897136,-0.279076123245521,0.0973806315574187,0.271830616197486,0.79873648305261,0.271830616197486,0.539397932465947,0,11907.8522260831,0.000226538,36469502.4741323,1e-04,0,0.0848348140716553,183.618071079254,"5_98_16",5,98,16,1859,FALSE,TRUE,3,0.144097813213369,2,FALSE
"100",2.1276904,0.6429300494,0.005662616,1.9276807004,1.0135533056,0.87003408,0.00486615,6.3515208,1.9836616,0.90165644,0.005707366,1.57745688032,1.66630904,0.76129832,0.004637146,1.78548178198,2.1802056,0.280762701804,0.00559755,2.3552626186,1.7286168,0.86064764,0.01371431344,1.24224852024,2.0703752,0.76952192,0.004606076,3.16915178976,2.3886896,0.630354291,0.005563452,2.71556815744,2.2069704,0.1325679,0.005350378,0.082646644,0.35189964,0.48157542,0.005214234,2.04185680744,1.9316932,0.22787540256,0.004245962,4.65489301816,0.6324614,0.683606271591268,0.904583722567352,-0.103232537061108,0.0963375913459017,0.257591022227768,0.741803463299702,0.257591022227768,0.599931966014759,0,7694.66021056445,0.000111,36469502.4741323,1e-04,0,0.085319995880127,183.82235789299,"5_98_18",5,98,18,1861,FALSE,TRUE,1,0.166586105400906,4,FALSE
"101",2.1252112,0.6502988066,0.005520136,2.2107363436,1.01191718144,0.790462,0.00437486,6.9426624,2.2669184,0.739231884,0.00593729,1.7426213808,1.636488,0.77498612,0.005815438,1.747865221636,2.3878784,0.274871110176,0.005662016,2.6018540048,2.0180224,0.729017876,0.0197859192,1.60333047576,2.2153368,0.94811796,0.0040547528,2.71503969408,1.63668024,0.6688641624,0.004889748,1.985108307712,2.104,0.13189182,0.005460228,0.1010984,0.32050596,0.45232848,0.00429952,1.9947716124,1.911036,0.23419024864,0.004545276,4.53778275588,0.624932,0.701129163795503,0.682493702289283,-0.715055888434607,0.0928737105178304,0.464208331765607,0.951785118556361,0.464208331765607,0.2565570828703,0,38918.2572760467,0.000967242,36469502.4741323,1e-04,0,0.083838939666748,184.129090070724,"5_99_2",5,99,2,1864,FALSE,TRUE,3,0.0924889239925595,3,FALSE
"102",2.056108,0.591152303,0.005717342,2.1546046808,0.8692964192,0.87257984,0.004594114,6.6384192,1.9070848,0.90103036,0.005550944,1.54547291856,1.6481764,0.726950552,0.004963084,1.75459954026,2.335268,0.29434600728,0.005933618,2.3754329144,1.8108416,0.776539,0.0169406156,1.16660859588,1.8757288,0.88310588,0.004394882,2.97962204256,2.0570584,0.7450253538,0.005606104,2.54962446784,2.1058152,0.12701952,0.004915544,0.08532404,0.33929232,0.53607366,0.005598474,2.43204045024,1.921528,0.209454786144,0.004467602,4.81736223584,0.6346715,0.66841138555251,0.877016764936559,-0.482982926495984,0.098623782666268,0.292443817550843,0.860049407996032,0.292443817550843,0.466671559980187,0,28632.4063401355,0.000685174,36469502.4741323,1e-04,0,0.0881199836730957,184.404664993286,"5_99_5",5,99,5,1867,FALSE,TRUE,2,0.122046502537702,1,FALSE
"103",2.1365336,0.6199851566,0.005739744,2.6282475552,0.774898269728,0.91075168,0.004986474,6.2419416,2.2756456,0.746551896,0.004324238,1.67119201216,1.61905688,0.721980216,0.005948494,1.78269251772,2.3544768,0.31679613108,0.005451296,1.999131024,1.63695256,0.85779584,0.016658504,1.1902046598,1.7057632,0.739839148,0.004410542,3.08783328336,1.7289272,0.63060333,0.004299692,2.16304099648,2.2528096,0.13033128,0.005393588,0.0916762,0.35689368,0.40361418,0.005733746,2.28219987776,1.8934156,0.21691841568,0.004585346,4.949851874,0.6335219,0.689841406758916,0.904424215957236,-0.119272391924841,0.0953836109940169,0.257806238723305,0.747176529894792,0.257806238723305,0.673648707110087,0,7105.52514189167,9.48442e-05,36469502.4741323,1e-04,0,0.0855631828308105,184.700919866562,"5_99_8",5,99,8,1870,TRUE,TRUE,2,0.199747230877108,4,FALSE
"104",2.3236896,0.5860494488,0.005885828,1.9173949872,0.94826916448,0.83872392,0.004866474,6.6767928,2.3181968,0.9000764,0.00541134,1.69928446944,1.63319096,0.74905588,0.004989378,1.77790835744,2.3169968,0.27367082964,0.005515282,1.8734498734,1.984908,0.90538184,0.019907136,1.36106758008,1.7476464,0.729230872,0.00518524,3.03524909136,2.35656,0.620973822,0.005380118,2.7854258432,2.3691056,0.123124782,0.00520475,0.08956384,0.35533644,0.52301088,0.00479731,2.211684626,1.6678476,0.22490041424,0.0040370372,4.264155005,0.6345113,0.666739601223685,0.867887939073429,-0.619482683871835,0.098872087933191,0.30310333985953,0.898759471288383,0.30310333985953,0.455826387204872,0,36410.6097892357,0.000898475,36469502.4741323,1e-04,0,0.105401039123535,185.961014986038,"5_100_2",5,100,2,1883,FALSE,TRUE,3,0.12479914030624,1,FALSE
"105",1.9817224,0.6425484474,0.004960748,2.2706246732,1.1152668208,0.90033036,0.004733784,7.1192904,1.7935216,0.94421868,0.005282262,1.63855619248,1.6894568,0.75997532,0.005471476,1.751378157454,2.3832904,0.274675822668,0.00553752,2.6115918998,2.2178608,0.78490372,0.0191496908,1.39322176344,1.9738256,0.939275,0.00433231,2.77548544944,1.7814248,0.6458262258,0.005245344,2.37868155008,2.03372,0.128175,0.004219112,0.09966136,0.324714,0.3817962,0.0040993086,2.2898254548,1.8705912,0.209513332848,0.004673792,4.95720004164,0.6264371,0.68141113572386,0.905556876359001,-0.0599564781058279,0.0966712082114337,0.256274065994063,0.727108702280919,0.256274065994063,0.654102467849404,0,5538.25184415952,5.1865e-05,36469502.4741323,1e-04,0,0.0857000350952148,186.052300930023,"5_100_3",5,100,3,1884,FALSE,TRUE,1,0.190191310929132,4,FALSE
"106",2.1847584,0.5613900566,0.00523944,2.2657912772,1.01818258784,0.844579,0.004528984,5.7211272,2.352824,0.77780992,0.00499385,1.66725103632,1.65381584,0.82382932,0.005815306,1.747485596226,2.31792,0.280420470252,0.005480932,2.6105784616,2.3475512,0.728169896,0.0201261164,1.39279297248,2.368112,0.96279024,0.004404086,2.54491510032,1.8447992,0.6268502982,0.004747614,2.13435785344,2.0185128,0.1267233,0.004683614,0.1057762,0.31324788,0.41999652,0.004974096,1.97649873784,1.9778212,0.23176741056,0.004506228,4.61072305936,0.632147,0.678662904733093,0.900446188839288,-0.285139934314309,0.0970872684584587,0.263116711949627,0.800627559062303,0.263116711949627,0.532014528774929,0,8061.79844397893,0.000121068,36469502.4741323,1e-04,0,0.0864040851593018,186.144346952438,"5_100_4",5,100,4,1885,FALSE,TRUE,1,0.141115266685185,2,FALSE
"107",2.1472832,0.6181717568,0.00560651,2.1723192092,0.768226054464,0.91534228,0.0041130912,6.034068,1.8802888,0.77870788,0.005469866,1.56107822256,1.63337104,0.77168912,0.005461158,1.7551229031,2.3595224,0.274698460764,0.005818424,2.4466681216,2.3225,0.76267732,0.0175729476,1.6465886892,2.3180432,0.93316736,0.00428795,2.3377101516,1.7139896,0.7255144848,0.00563608,2.70788634688,2.3611976,0.122081556,0.004468932,0.11655564,0.32878092,0.4282335,0.005143382,2.4137703892,1.7030736,0.2321948752,0.0041360126,4.21881122828,0.6337292,0.666498045936664,0.870229420916714,-0.548682401395729,0.0989079138961244,0.300405312996885,0.878894015546919,0.300405312996885,0.45781544374763,0,27706.7935293728,0.000659791,36469502.4741323,1e-04,0,0.092444896697998,186.515980958939,"5_100_8",5,100,8,1889,FALSE,TRUE,3,0.121889920159623,1,FALSE
"108",2.354044,0.5683821794,0.005877068,2.2227696508,0.96669364,0.747670944,0.004464524,5.54286,2.355696,0.92279728,0.004998706,1.65841748848,1.7589392,0.742376648,0.005321356,1.76436662716,2.3742464,0.28812297384,0.005911192,2.341225236,1.62532248,0.82616312,0.0163373604,1.17714937392,1.7117456,0.731033708,0.0040238638,3.04962588144,1.84922,0.7123483416,0.005629522,2.80280020992,2.204248,0.12862242,0.005210136,0.09043404,0.35260884,0.46585566,0.0041848168,2.74172272096,1.8831464,0.21442652096,0.004288992,4.83892776708,0.6288881,0.682368445204989,0.896329393998838,-0.212572489997112,0.0965258580447352,0.268501865016091,0.777694775211683,0.268501865016091,0.541465799628279,0,15481.9071918345,0.000324549,36469502.4741323,1e-04,0,0.0859589576721191,187.558301925659,"5_100_19",5,100,19,1900,FALSE,TRUE,2,0.143119321513103,2,FALSE
"109",2.224324,0.5914054248,0.00563804,2.136977312,0.94137439264,0.80098412,0.004248078,5.6540256,2.2152096,0.86851956,0.005057792,1.76545314096,1.63233856,0.78882652,0.005019856,1.78796928042,2.312364,0.3034957068,0.005805316,2.2755574034,2.132892,0.725739664,0.01402819532,1.158707537208,2.2911976,0.8434856,0.004301298,3.25228354416,1.9110416,0.6580941402,0.00596731,2.68205255424,2.2765504,0.1278012,0.0041123626,0.09684556,0.35802468,0.3975246,0.005428572,2.07649686568,1.8215328,0.22474564256,0.004615268,5.05612287224,0.634412,0.681246947999909,0.894605370460697,-0.29330639497143,0.0966961152043948,0.27072522846551,0.803167336721294,0.27072522846551,0.524888223540591,0,11250.7739753982,0.000208519,36469502.4741323,1e-04,0,0.0888781547546387,187.687490940094,"5_101_1",5,101,1,1901,FALSE,TRUE,1,0.138327579081915,2,FALSE
"110",1.9465488,0.621813685,0.005458446,2.2973280856,1.0128810032,0.9281548,0.004415686,6.3753024,1.808104,0.86642712,0.005340774,1.56511523104,1.6945304,0.76929904,0.005654026,1.76518818308,2.3707608,0.28962743004,0.005638156,2.5187241876,2.3100152,0.75117772,0.0199595164,1.36943385696,2.3010528,0.9472578,0.004283462,2.67262442352,1.8644872,0.613345068,0.004942714,2.04986365504,2.037232,0.12766368,0.004586744,0.10311224,0.31089528,0.4449591,0.005244486,2.81113694856,1.984766,0.23635059072,0.004286644,4.7494174046,0.6283982,0.679560910745808,0.900225100876714,-0.207390174086383,0.0969515139051148,0.26340871321008,0.776031132246838,0.26340871321008,0.562975906903396,0,9030.40449840436,0.00014763,36469502.4741323,1e-04,0,0.0843911170959473,188.528132915497,"5_101_10",5,101,10,1910,FALSE,TRUE,2,0.152382814602601,4,TRUE
"111",2.3236896,0.5860494488,0.005885828,1.9173949872,0.94826916448,0.83872392,0.004866474,6.6767928,2.3181968,0.9000764,0.00541134,1.69928446944,1.63319096,0.74905588,0.004989378,1.77790835744,2.3169968,0.27367082964,0.005515282,1.8734498734,1.984908,0.89825164,0.0203665848,1.159788878352,1.7496184,0.870451,0.004673798,2.86214737104,1.9051408,0.7201763268,0.005816324,2.81412995136,2.3600272,0.124791348,0.004085989,0.11885352,0.35692416,0.50421276,0.004471372,2.71918923928,1.8667688,0.26044277648,0.0041128408,4.5596080112,0.632759,0.649955523043663,0.850982566093738,-0.676164096067396,0.101331265270391,0.321912638965201,0.914352365065292,0.321912638965201,0.444885622763732,0,53081.8872883678,0.00135565,36469502.4741323,1e-04,0,0.0852670669555664,188.804477930069,"5_101_13",5,101,13,1913,FALSE,TRUE,3,0.123996288953954,1,FALSE
"112",2.1472832,0.6181717568,0.00560651,2.1723192092,0.768226054464,0.91534228,0.0041130912,6.034068,1.8802888,0.77870788,0.005469866,1.56107822256,1.63337104,0.77168912,0.005461158,1.7551229031,2.3595224,0.274698460764,0.005818424,2.4466681216,1.703372,0.745077668,0.0189563464,1.21567033224,2.1456992,0.82625944,0.00400627624,2.38053056976,1.6755392,0.6958948836,0.00556501,2.53435328384,2.3783632,0.124361334,0.0040906166,0.11655564,0.32878092,0.4282335,0.005143382,2.4137703892,1.7030736,0.2321948752,0.0041360126,4.21881122828,0.6337292,0.668554744706319,0.872396035183365,-0.656471753150593,0.0986024608386823,0.297887014878883,0.908965381106019,0.297887014878883,0.444282248040714,0,27706.7935293728,0.000659791,36469502.4741323,1e-04,0,0.0840368270874023,189.369719982147,"5_101_19",5,101,19,1919,FALSE,TRUE,1,0.122704900535077,1,FALSE
"113",2.3864488,0.6538269316,0.00570416,1.8925439364,0.89975642592,0.83356044,0.004503068,6.1155864,2.14648,0.742228724,0.005723954,1.64259538352,1.60083468,0.732772032,0.00469303,1.7751481108,2.2254104,0.28994664348,0.005786606,2.4523757916,2.0775528,0.74756866,0.0182476436,1.5310492236,1.9940952,0.92926192,0.004195929,3.09679299504,1.8701104,0.6812587068,0.005198374,2.29327632192,2.379832,0.13214202,0.005212812,0.10200484,0.33716592,0.53470548,0.005405308,2.18426874928,1.8943032,0.25397012992,0.0040497414,4.2174299684,0.6273083,0.644251321720375,0.843811722414284,-0.496984534251986,0.102153558136929,0.329566990270721,0.864099954965021,0.329566990270721,0.444591056924781,0,54942.0105786411,0.00140666,36469502.4741323,1e-04,0,0.0858421325683594,189.878001928329,"5_102_5",5,102,5,1924,FALSE,TRUE,3,0.114354386250692,1,FALSE
"114",2.1581224,0.6407598856,0.0054557,2.419929068,1.05906121024,0.82722068,0.004349012,5.9605992,2.3203856,0.75555888,0.004080004,1.63578434128,1.61673368,0.75357564,0.005777002,1.75974271734,2.369104,0.30335306508,0.005621044,2.431232142,2.1014472,0.82998876,0.019403052,1.24834466016,1.9502568,0.88080456,0.004346798,3.21200337312,1.8151536,0.661446177,0.004914568,2.03642501312,2.147152,0.121504218,0.004401358,0.0881332,0.32769276,0.481626,0.005479974,2.3750422864,1.8521336,0.21913630496,0.00477277,4.41885442504,0.6294389,0.681518813627901,0.888247426210919,-0.3783913581064,0.0966548701752597,0.278771425062068,0.829166211955076,0.278771425062068,0.507188878168947,0,15145.6920039043,0.000315329,36469502.4741323,1e-04,0,0.08384108543396,189.967242956161,"5_102_6",5,102,6,1925,FALSE,TRUE,2,0.133856103370265,2,FALSE
"115",2.3280304,0.5901910724,0.005764656,2.241507204,1.1046248576,0.722900436,0.00450735,6.4898832,2.383732,0.95770404,0.0040276242,1.75174739168,1.687244,0.739672128,0.00550675,1.79935089724,2.2802432,0.30259072584,0.005756094,2.2954619222,1.65570496,0.78132672,0.0153998376,1.50094307376,1.730472,0.75339,0.004360462,3.34885033296,2.0547288,0.6908896218,0.005245348,2.71036499584,2.396856,0.125483466,0.005596722,0.08663908,0.35023824,0.43474878,0.004316912,2.33547669248,1.8978968,0.22147807216,0.004248894,4.88507432732,0.6264581,0.689960380255246,0.90295806169053,-0.146005435503815,0.0953653151763241,0.259776116054968,0.756046773723215,0.259776116054968,0.672062510883882,0,7100.56943212598,9.47083e-05,36469502.4741323,1e-04,0,0.084446907043457,190.445183992386,"5_102_11",5,102,11,1930,TRUE,TRUE,3,0.199448718683801,4,FALSE
"116",1.9637264,0.6344196474,0.00516374,1.9658724524,0.81967334592,0.97155676,0.005020006,5.444028,2.0928944,0.8069638,0.00524347,1.76545314096,1.63233856,0.78882652,0.005019856,1.78796928042,2.312364,0.3034957068,0.005805316,2.2755574034,2.132892,0.725739664,0.01402819532,1.158707537208,2.2911976,0.8434856,0.004301298,3.25228354416,1.9110416,0.6580941402,0.00596731,2.68205255424,2.2765504,0.1278012,0.0041123626,0.09684556,0.35802468,0.3975246,0.005428572,2.1970168084,1.62635104,0.20437777024,0.004949074,4.8197537212,0.6261989,0.680777294534164,0.889590332230892,-0.374816304924751,0.096767325424088,0.277091395320295,0.828090233832114,0.277091395320295,0.504487242901961,0,13559.8284130261,0.00027184,36469502.4741323,1e-04,0,0.0847759246826172,190.535784006119,"5_102_12",5,102,12,1931,FALSE,TRUE,1,0.132604239479592,2,FALSE
"117",2.1819704,0.630163769,0.005679954,2.1912645368,0.9405209264,0.77878376,0.0041240236,5.895672,2.1883264,0.76145344,0.0040915606,1.5356092024,1.7612824,0.740829452,0.004826664,1.75118979563,2.369296,0.30049575192,0.005621674,2.553916548,1.9514512,0.75185644,0.0196924668,1.33591450824,1.9182768,0.85531728,0.00438422,2.29265887176,1.939636,0.710598315,0.005962272,2.1044787456,2.1286264,0.122508342,0.004309416,0.114408,0.33012336,0.40153986,0.004640626,2.4723150512,1.798964,0.209435573456,0.004360532,4.80090517368,0.6344306,0.680009802593883,0.891505186725849,-0.345296294762656,0.0968835821232795,0.274678063179051,0.819151628062262,0.274678063179051,0.521597331490713,0,14959.5702773104,0.000310225,36469502.4741323,1e-04,0,0.0850229263305664,190.817630052567,"5_102_15",5,102,15,1934,FALSE,TRUE,2,0.138667734793015,2,FALSE
"118",2.2897464,0.5205071602,0.004731962,2.6024509548,0.98489891104,0.77356484,0.004515556,6.2321544,1.61886944,0.74899428,0.005423308,1.54692359344,1.6202264,0.739928888,0.005640802,1.771238139,2.371948,0.32668387596,0.005913056,2.595107626,2.113828,0.81078664,0.0186710116,1.37863316448,2.3563432,0.75832612,0.004574508,2.8921418928,2.2376312,0.58762420752,0.004255042,2.59305085504,2.2764072,0.122273406,0.00591456,0.10056156,0.29319408,0.52262604,0.005914842,2.65551177896,1.9063076,0.29791771504,0.004105232,4.25374243052,0.6195449,0.701441363720758,0.763743124559131,-0.672465326106963,0.0928251899898964,0.400432194392458,0.939892822342859,0.400432194392458,0.249345431308066,0,35580.4281223789,0.000875709,36469502.4741323,1e-04,0,0.0862598419189453,191.203459024429,"5_102_19",5,102,19,1938,FALSE,TRUE,1,0.0885124261101849,3,FALSE
"119",2.2013248,0.5861447364,0.005539448,2.3864404128,1.1278503632,0.77696852,0.004459516,6.4779192,2.34216,0.96971296,0.00500663,1.69734926624,1.7087056,0.740699308,0.00546772,1.8344416524,2.182556,0.29225456208,0.005706496,2.2860856582,2.3211704,0.7218048324,0.01401557996,1.19926950624,2.349772,0.86065436,0.0045415,3.23811641088,1.9759616,0.57334397358,0.005966226,2.78851438656,2.2812608,0.13076736,0.00461888,0.08586816,0.35336904,0.39918276,0.00578144,2.01762020832,1.9458744,0.21849874256,0.004896776,4.53648750852,0.6357956,0.681267994608974,0.89774884938425,-0.211712548149436,0.0966929228287972,0.266657369093739,0.777418960404394,0.266657369093739,0.563534493425234,0,9795.49461315098,0.000168611,36469502.4741323,1e-04,0,0.0864980220794678,191.347061872482,"5_103_1",5,103,1,1939,FALSE,TRUE,3,0.152733459732952,2,FALSE
