"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","email_flow_delivery_alphas","email_flow_delivery_gammas","email_flow_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.7991225,0.9819127,0.0743424,2.9505525,0.714687,0.2301045,2.0190725,0.434792,0.3837349,1.8991975,0.7998231,0.1801803,2.888025,0.5917215,0.2252862,0.57725275,0.7143846,0.1140636,2.198825,0.6038273,0.2172996,1.4448275,0.6871476,0.0560964,0.59239925,0.7494266,0.2752569,1.469405,0.6519495,0.02128914,2.8443025,0.6370171,0.5569285,0.83535,0.5662002,0.266913,2.3656825,0.9967051,0.0717159,2.42871,0.7990881,0.02435367,1.606185,0.36673261,0.371309,1.5115825,0.6075646,0.211011,1.5055225,0.6174528,0.02044803,0.6228191,0.791130398970392,0.80609745881887,0.0104395057265383,0.0669291830102326,0.312719805252078,0.62322924392738,0.312719805252078,0.0546972765022977,0,28523.7016248188,0.000682193,36469502.4741323,1e-04,0,0.0616438388824463,136.361051082611,"3_101_5",3,101,5,1905,TRUE,TRUE,4,0.0166124843677727,4,FALSE
"12",1.5811475,0.970677,0.056877,2.612855,0.6030062,0.0785475,1.3006,0.4007377,0.2093113,2.6669525,0.6561775,0.1846854,2.7780675,0.5277863,0.1628622,0.5324055,0.718229,0.1765884,2.1239625,0.4952251,0.2211534,1.3561075,0.8888414,0.0060363,0.6476765,0.8459076,0.2702556,0.7553325,0.4080219,0.02881458,2.32115,0.7538247,0.496001,0.67576325,0.8281941,0.2434161,2.645245,0.9663783,0.149526,1.929825,0.8141269,0.0384426,1.5206975,0.4280132,0.34103305,1.9484725,0.5695049,0.1310175,2.72671,0.71153,0.02944869,0.615482,0.796429507104597,0.780133573094282,0.0891395803093283,0.0660747181391979,0.337611777166609,0.576197497290426,0.337611777166609,0.0365872884742976,0,80301.4604856164,0.00210209,36469502.4741323,1e-04,0,0.0601370334625244,136.427374124527,"3_101_6",3,101,6,1906,TRUE,TRUE,1,0.0111047722900433,7,FALSE
"13",1.5877275,0.9928838,0.0631611,2.88456,0.6397548,0.1092495,1.54649,0.4627542,0.3712624,1.782045,0.7868549,0.220992,2.983445,0.5852465,0.218148,0.6171585,0.7104366,0.1062561,1.95193,0.479795,0.2490999,1.5911,0.6917921,0.0834201,0.71124025,0.5634478,0.2986419,0.7184245,0.449506,0.0039747,2.1484775,0.8196317,0.5309065,0.85711,0.6063214,0.2638884,2.7632975,0.8620776,0.1135785,2.1358525,0.7676392,0.00168783,0.97629,0.34768134,0.359727,1.82349,0.5706067,0.1462194,1.3622625,0.6092285,0.01999332,0.6227381,0.794751766649519,0.795874057385439,0.0781774329183503,0.0663464391415032,0.320857901090476,0.601520339791787,0.320857901090476,0.0475901353671895,0,35506.9858893538,0.000873695,36469502.4741323,1e-04,0,0.06101393699646,139.130524158478,"3_103_6",3,103,6,1944,TRUE,TRUE,3,0.0139926198148275,4,TRUE
"14",1.5820875,0.9806058,0.0898956,2.748975,0.6314465,0.1926597,2.4471425,0.4522388,0.314281,2.18007,0.7322234,0.190269,2.88698,0.5575244,0.1850271,0.506055225,0.7215113,0.1559649,2.218205,0.4942675,0.2476587,1.4220675,0.8872531,0.0463206,0.6026015,0.838734,0.2784627,1.25187,0.5600325,0.02533998,2.7114625,0.6382281,0.526653,0.70173825,0.8696817,0.2622837,2.88522,0.9510931,0.091788,2.6075975,0.8981444,0.02157711,2.136995,0.34698785,0.378828,1.996045,0.5977996,0.1983912,1.697495,0.6703714,0.00925116,0.6197156,0.78790841353428,0.782282470094857,0.073193962766095,0.0674434262991106,0.331367823931734,0.603144089451283,0.331367823931734,0.042019139291912,0,63167.6136091639,0.00163223,36469502.4741323,1e-04,0,0.0662899017333984,139.476231098175,"3_103_11",3,103,11,1949,TRUE,TRUE,4,0.013855194127707,7,FALSE
"15",1.5592075,0.994939,0.0787068,2.6226675,0.5754297,0.0341949,1.3977075,0.4649459,0.3341245,1.7936225,0.7481813,0.1880976,2.8734575,0.5345546,0.1766034,0.6505545,0.7179434,0.1624995,2.0171425,0.7260949,0.1737204,1.4184625,0.7387089,0.001193478,0.5483195,0.8347223,0.2970618,1.4580275,0.5694867,0.00649335,2.7043875,0.5356921,0.5359625,0.71376,0.7257813,0.276372,2.283265,0.9183303,0.1324521,1.94953,0.7123763,0.0549561,1.4349575,0.34026407,0.3634165,1.9475525,0.5802387,0.2364258,1.4347475,0.5916984,0.02438142,0.62399,0.802246627738627,0.803457309011183,-0.00478565848478252,0.065123818043997,0.314841581724499,0.628005378234699,0.314841581724499,0.0512395093761696,0,20183.5593420956,0.000453482,36469502.4741323,1e-04,0,0.0622220039367676,140.197792053223,"3_104_2",3,104,2,1959,TRUE,TRUE,4,0.0167681390730906,4,FALSE
"16",1.5811475,0.970677,0.056877,2.612855,0.6030062,0.0785475,1.3006,0.4007377,0.2093113,2.6669525,0.6561775,0.1846854,2.7780675,0.5277863,0.1628622,0.5324055,0.718229,0.1765884,2.222115,0.5316888,0.2348604,1.3656975,0.8888414,0.0060363,0.6476765,0.8459076,0.2702556,1.0627125,0.5354877,0.02245095,2.7734875,0.6621457,0.5349095,0.758725,0.8502098,0.2538264,2.4383575,0.9663783,0.149526,1.929825,0.8141269,0.0384426,1.5206975,0.4280132,0.34103305,1.9484725,0.5695049,0.1310175,2.72671,0.71153,0.02944869,0.615482,0.797755314355086,0.780858980437039,0.0867702027935058,0.0658592020324235,0.337054374190753,0.576946428022118,0.337054374190753,0.0399061744915089,0,80301.4604856164,0.00210209,36469502.4741323,1e-04,0,0.0601849555969238,140.685404062271,"3_104_9",3,104,9,1966,TRUE,TRUE,3,0.0112352847365792,7,FALSE
"17",1.5820875,0.9806058,0.0898956,2.748975,0.6314465,0.1926597,2.4471425,0.4522388,0.314281,2.18007,0.7322234,0.190269,2.88698,0.5575244,0.1850271,0.5298475,0.7184383,0.1352865,1.95924,0.4471239,0.2444025,1.424565,0.8325453,0.0438723,0.66071725,0.7594044,0.2836647,1.250515,0.5738211,0.02232051,2.7531475,0.5701951,0.5405685,0.681274,0.9149787,0.2661972,2.9131275,0.9280379,0.1180863,2.2665975,0.8694892,0.00884391,1.5048725,0.31781094,0.3799015,2.01627,0.5847271,0.2037306,1.73962,0.6546802,0.01660059,0.6201602,0.793571389221477,0.787787385184247,0.0580631875032376,0.0665369439884737,0.327151740314333,0.608047537960479,0.327151740314333,0.0394261306477372,0,53883.0421342275,0.00137762,36469502.4741323,1e-04,0,0.0671219825744629,141.623497009277,"3_105_3",3,105,3,1979,TRUE,TRUE,1,0.0142599186907526,7,FALSE
"18",1.77457,0.9884269,0.0280632,2.78645,0.6572261,0.1747044,1.57306,0.3826105,0.3000505,1.63882,0.8273793,0.1893294,2.944625,0.5879233,0.2435472,0.6534415,0.7060175,0.0740754,2.1146275,0.6322837,0.1944915,1.362535,0.9023416,0.0332637,0.693973,0.7522966,0.2620887,1.7556375,0.8781972,0.02266902,2.685415,0.734399,0.620636,0.8868925,0.7323606,0.2725428,2.45162,0.8381446,0.0819684,2.2638325,0.8027442,0.000407724,1.235965,0.35189583,0.387741,2.04008,0.5727102,0.1416099,2.30898,0.608826,0.0402426,0.6222533,0.795109084515612,0.811385116856666,0.000104774817703102,0.066288662530046,0.308426450625404,0.626475218779758,0.308426450625404,0.0511142994872359,0,6433.3500270199,7.64112e-05,36469502.4741323,1e-04,0,0.067756175994873,143.32457113266,"3_106_8",3,106,8,2003,TRUE,TRUE,3,0.0166140179761801,4,FALSE
"19",1.5820875,0.9806058,0.0898956,2.748975,0.6314465,0.1926597,2.4471425,0.4522388,0.314281,2.18007,0.7322234,0.190269,2.88698,0.5575244,0.1850271,0.5298475,0.7184383,0.1352865,1.95924,0.4471239,0.2444025,1.424565,0.8325453,0.0438723,0.66071725,0.7594044,0.2836647,1.250515,0.5738211,0.02232051,2.7531475,0.5701951,0.5405685,0.681274,0.9149787,0.2661972,2.9131275,0.9280379,0.1180863,1.9161075,0.8982487,0.01807974,1.557815,0.32469425,0.390899,2.38434,0.5604497,0.1375884,2.7689075,0.7521846,0.00951864,0.6201602,0.795892927171148,0.786813664118723,0.0660571092078286,0.0661617421353031,0.327901436466251,0.605461886186442,0.327901436466251,0.0411498953971078,0,53883.0421342275,0.00137762,36469502.4741323,1e-04,0,0.0655698776245117,143.735938072205,"3_106_14",3,106,14,2009,TRUE,TRUE,3,0.0140515845019512,7,FALSE
"20",1.652195,0.9833379,0.0750111,2.6843375,0.6080847,0.01623009,1.635335,0.36820233,0.2885443,2.3684725,0.7066209,0.1835868,2.7961475,0.6486105,0.2698284,0.571431,0.7109434,0.1117869,2.1045775,0.5427285,0.2234379,1.3497925,0.8260885,0.02583513,0.61198175,0.8553156,0.2791602,1.2557675,0.7783345,0.01845402,2.921755,0.5609551,0.49244,0.6413925,0.9365212,0.2379978,2.72595,0.9323142,0.1899621,1.64512,0.8140919,0.0856389,0.58212375,0.36121024,0.381152,1.979905,0.5565507,0.190626,1.9938625,0.6400607,0.01744356,0.6205172,0.807944072962417,0.784217701258068,0.0639223640544462,0.0641788250992678,0.329891817994364,0.606153453680012,0.329891817994364,0.0385264707043112,0,56118.3990778417,0.00143892,36469502.4741323,1e-04,0,0.0594000816345215,143.866989135742,"3_106_16",3,106,16,2011,TRUE,TRUE,1,0.0140586015257425,4,FALSE
"21",1.4294075,0.5142161,0.01248981,2.9362525,0.6092866,0.01338786,0.9002325,0.8147373,0.3296299,1.419735,0.6711176,0.0843522,1.410435,0.6685052,0.1823472,0.6733925,0.5324448,0.0436146,2.4491875,0.7702089,0.1136529,2.2426,0.33701733,0.00434016,0.58888475,0.5640106,0.2663781,1.5470425,0.5492966,0.2008902,1.10599,0.9022604,0.357848,0.6050475,0.8798268,0.02556612,0.638185,0.7258527,0.1960905,1.0872425,0.9690824,0.00622785,0.51463315,0.8298342,0.6828065,2.57671,0.8538841,0.2405433,2.8916075,0.35037417,0.2941419,0.6185657,0.800384292199111,0.811599102851408,0.147149985533925,0.065429750107026,0.308251444100129,0.578579417352871,0.308251444100129,0.0558355170797797,0,42793.4108108589,0.00107351,36469502.4741323,1e-04,0,0.0652570724487305,103.692178726196,"4_76_19",4,76,19,1444,TRUE,TRUE,4,0.0126990397496598,1,TRUE
"22",1.73691,0.5034851,0.00876348,2.84368,0.6046015,0.00320049,0.9352575,0.7994276,0.3195616,1.0678375,0.6344677,0.0820149,1.6930675,0.4931034,0.2047554,0.7956575,0.5807686,0.02606757,2.1276525,0.5541448,0.1142832,1.81816,0.4054655,0.0338001,0.5314855,0.5641646,0.2593605,1.5666375,0.5218139,0.2394033,1.2850575,0.8802426,0.3428279,0.65771275,0.8496197,0.0909477,0.7060655,0.6830491,0.1933746,1.0497475,0.9693162,0.01157253,0.5379485,0.826197,0.6616575,2.5203525,0.8367229,0.239985,2.89985,0.3418838,0.2952894,0.6208325,0.804434815468941,0.825392403384677,0.0607294165021132,0.0647625105682261,0.296753058592409,0.607186364039957,0.296753058592409,0.0640064101736274,0,7800.082998884,0.000113891,36469502.4741323,1e-04,0,0.0631279945373535,109.799261808395,"4_81_3",4,81,3,1523,TRUE,TRUE,4,0.0162801367069685,1,FALSE
"23",0.7570575,0.5144751,0.01376997,2.8362375,0.9854169,0.2311302,0.7518075,0.8547311,0.2340325,1.4044925,0.5596398,0.0952482,1.1865225,0.5556155,0.2467689,0.7737775,0.6628562,0.002437926,2.697705,0.5744623,0.1109496,1.7222375,0.4113693,0.0644565,0.50577175,0.6124933,0.2504673,1.678275,0.4943466,0.2604753,1.345255,0.8595744,0.3521695,0.627627,0.9378631,0.0551772,0.62720575,0.6588438,0.2005842,1.14672,0.9815165,0.0304689,0.55140625,0.8512591,0.6650465,2.4052875,0.8213411,0.2379996,2.897795,0.31650754,0.2993748,0.6220049,0.801083032532579,0.817964764224906,0.0294748975540141,0.0653151336658109,0.302999119808758,0.61720585267794,0.302999119808758,0.0615806773828633,0,20302.3286335369,0.000456739,36469502.4741323,1e-04,0,0.0645971298217773,110.30567574501,"4_81_10",4,81,10,1530,TRUE,TRUE,3,0.0168230586437901,1,FALSE
"24",1.335635,0.4973776,0.02356488,2.7425,0.5886772,0.0098229,0.8469325,0.8531218,0.324559,1.44582,0.8266422,0.0584406,2.1794775,0.5144905,0.1832274,0.7947175,0.4724135,0.0487317,1.72412,0.6054079,0.1200066,2.2497275,0.3673743,0.0407169,0.59182125,0.6641064,0.2648508,1.85922,0.5229199,0.2126403,1.0690375,0.894118,0.365725,0.583104,0.9516006,0.0103215,0.55175225,0.7098003,0.1977225,1.0525825,0.9826106,0.0348048,0.57821975,0.8445139,0.6829145,2.5036425,0.8419561,0.2434179,2.9072925,0.3720594,0.2891715,0.6189173,0.80880529888593,0.805576764949636,0.0988406904007503,0.0640347666160974,0.313139402944449,0.594740393737962,0.313139402944449,0.053586837220741,0,34080.5145529705,0.000834577,36469502.4741323,1e-04,0,0.0723240375518799,115.941547870636,"4_85_8",4,85,8,1604,TRUE,TRUE,4,0.0138818218773465,1,FALSE
"25",1.5966675,0.5192155,0.00403707,2.9450675,0.6851617,0.04434,0.65265225,0.9199053,0.2184349,1.4645475,0.6434802,0.0754608,1.360325,0.5389681,0.1728831,0.789105,0.6536918,0.02005893,2.7670725,0.6861571,0.1081758,1.91584,0.36089643,8.81703e-05,0.5402235,0.4962765,0.2586465,1.33833,0.5384935,0.232572,1.32087,0.882498,0.33874525,0.67133,0.8085731,0.0965568,0.7621325,0.6905153,0.1933533,1.101785,0.9607055,0.00493149,0.501437075,0.8193342,0.662445,2.558565,0.8402747,0.2373672,2.88753,0.32008335,0.2999307,0.6207764,0.806868115376232,0.824993159174945,0.0397209714399386,0.0643583489745634,0.297092131161203,0.613939210586239,0.297092131161203,0.0595915302391311,0,17754.6051715051,0.000386873,36469502.4741323,1e-04,0,0.0724940299987793,119.658414840698,"4_87_19",4,87,19,1653,TRUE,TRUE,2,0.0162892734046168,1,FALSE
"26",1.494605,0.5216627,0.00354852,2.7211975,0.7456193,0.1449648,0.851015,0.8968193,0.282316,1.6203675,0.6819263,0.0657393,1.1686725,0.659919,0.13068,0.70950475,0.7346622,0.0622389,2.921935,0.7685786,0.1040994,1.9149375,0.34286541,0.01543986,0.528953,0.4230327,0.2653728,1.114965,0.5727417,0.2102127,1.2594025,0.9049813,0.33321405,0.6951815,0.682039,0.101232,0.7704825,0.678882,0.1910673,1.1522525,0.9536138,0.00810159,0.504552275,0.8152812,0.659795,2.602255,0.8337661,0.2365359,2.88453,0.30998585,0.2982384,0.6208748,0.801602727170945,0.813637868227538,0.0507012690297295,0.0652297560208966,0.306579048082635,0.61041907912304,0.306579048082635,0.0545226423789314,0,32349.2615961185,0.000787101,36469502.4741323,1e-04,0,0.0645120143890381,121.699570894241,"4_89_6",4,89,6,1678,TRUE,TRUE,3,0.0154131897743263,1,FALSE
"27",1.335635,0.4973776,0.02356488,2.7425,0.5886772,0.0098229,0.8469325,0.8531218,0.324559,1.44582,0.8266422,0.0584406,2.1794775,0.5144905,0.1832274,0.7947175,0.4724135,0.0487317,1.72412,0.6054079,0.1200066,2.2497275,0.3673743,0.0407169,0.59182125,0.6641064,0.2648508,1.85922,0.5229199,0.2126403,1.0690375,0.894118,0.365725,0.583104,0.9516006,0.0103215,0.55175225,0.7098003,0.1977225,1.0525825,0.9826106,0.0348048,0.57821975,0.8445139,0.6829145,2.5036425,0.8419561,0.2434179,2.9072925,0.3720594,0.2891715,0.6189173,0.80880529888593,0.805576764949636,0.0988406904007503,0.0640347666160974,0.313139402944449,0.594740393737962,0.313139402944449,0.053586837220741,0,34080.5145529705,0.000834577,36469502.4741323,1e-04,0,0.070167064666748,123.000333786011,"4_90_3",4,90,3,1694,TRUE,TRUE,4,0.0138818218773465,NA,NA
