"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","cluster","top_sol"
"35","4_93_19",0,0.0482322235717128,0.310131818645106,0.585468098613577,0.0648285859790357,0.641810546656124,0.522134239590042,0,0.0783829090071324,0.697569343889823,0,0,0.688426887548352,0,0.633926778947347,0.398069232022429,0,0,1,FALSE
"36","4_93_5",0,0.0569486630867329,0.307880593037235,0.602784564598831,0.0650250556107456,0.450447784730206,0.577376588031039,0,0.217922078476165,0.371273492307478,0,0,0.59522546705602,0.123818373365504,1,0.242756987769518,0,0,1,FALSE
"37","4_94_9",0,0.056912011174611,0.299749359137555,0.60440687437608,0.0655789478624995,0.580165050892153,0.801518829749199,0,0.256924494114809,0.21360751791716,0,0,0.610481343472071,0.184508643544236,0.419885573159766,0.170928596351165,0,0,1,FALSE
"38","4_95_11",0,0.0493586776211704,0.310128131324887,0.584460753138073,0.0649291746779988,0.650303705229836,0.520954474689898,0,0.0631290764661652,0.741620146369418,0,0,0.689881893641973,0,0.663018929774068,0.391479989200564,0,0,1,FALSE
"39","4_95_14",0,0.062375090479952,0.299012337993597,0.610461558955253,0.0656731337343878,0.561385714516865,0.93862156718837,0,0.30099402941095,0.362064194519926,0,0,0.608198996320395,0.102157913029631,0.334853365812839,0.174980553325535,0,0,1,FALSE
"40","4_96_7",0,0.047439921920724,0.30816099384758,0.59463170921432,0.0644128636106275,0.623168741264271,0.592365598552107,0,0.216051907507014,0.929462994620489,0,0,0.695474328485807,0,0.419980327983211,0.334207818004478,0,0,1,FALSE
"41","4_98_10",0,0.0655314439744913,0.290703613036438,0.61591783036689,0.0658918676858983,0.697087825731792,0.486070530309661,0.0294605739278171,0.254969998462095,0.0278914311836883,0,0,0.678288952556833,0.33058767883273,0.56409220010542,0.100991547238914,0,0,1,FALSE
"42","4_98_14",0,0.0507942089283867,0.302523633323758,0.595013898225727,0.0654734586725785,0.513857192769494,0.52153759901053,0,0.148742898876068,0.192815430073295,0,0,0.628546935751196,0.332604594909158,0.684548098142828,0.415354524204787,0,0,1,FALSE
"43","4_99_10",0,0.0498165463258237,0.308946546972869,0.596960018173951,0.0644164959760343,0.629553700306023,0.530106408720779,0,0.215317659416527,0.607592136268324,0,0,0.669490409253048,0,0.885800084227765,0.291326792909591,0,0,1,FALSE
"44","4_99_9",0,0.0588711381675098,0.296928385261687,0.614894580469137,0.0662975388564015,0.733851411106787,0.849017215315266,0,0.328227128823248,0.285686037615891,0,0,0.610606105025764,0.0451227764355296,0.304584345355387,0.0975825110699198,0,0,1,FALSE
"45","5_100_12",0,0.0636974625840518,0.287224225833756,0.502948228891796,0.0728682250229226,0.61031084104473,0.609988726270669,0.243884979906854,0.514599764775501,0.298797823777917,0,0,0.602344735884953,0.0555171212767198,0,0.459725872031672,0,0,3,FALSE
"46","5_100_4",0,0.0784488502753906,0.27487404994289,0.514593006821712,0.0722056691529632,0.501637111486956,0.499009830823821,0.248957218553332,0.851926262917148,0.544923234880651,0,0,0.737634458547677,0.44877676210013,0,0.235836573207968,0,0,6,FALSE
"47","5_100_5",0,0.0774491073835278,0.280091763158924,0.506840113228966,0.0744491322457137,0.386675565806108,0.608132199227408,0.241130932986411,0.625124397819293,0.362289198905559,0,0,0.621876207525536,0.181821042026642,0,0.336925860888946,0,0,5,FALSE
"48","5_100_7",0,0.094215550227322,0.277414354486682,0.525256129730851,0.0742326435478338,0.449739532920318,0.395142413455062,0.39343056727685,0.237282716610522,0.522159816907088,0,0,0.399746161390291,0.222771436074991,0,0.147805805325865,0,0,3,FALSE
"49","5_101_15",0,0.0794072122686314,0.273271312710669,0.511327342501808,0.0720909794298766,0.504852543775629,0.49552430433058,0.263905632984553,0.833503534106507,0.459502570958757,0,0,0.829358211107321,0.367978451599771,0,0.24188739173098,0,0,6,FALSE
"50","5_101_16",0,0.0709949255442522,0.280242016366549,0.507263687751315,0.0742989757534107,0.441317175596579,0.605386435846863,0.23723852283814,0.592517588537445,0.376846143994093,0,0,0.631743856230143,0.162214623698939,0,0.338382668042306,0,0,5,FALSE
"51","5_101_18",0,0.10936859954509,0.275310299719141,0.531749770285456,0.0734196151310037,0.429393252115793,0.245322359352784,0.360337059306891,0.955210713856311,0.424699407725586,0,0,0.697809772618904,0.320141944684168,0,0.13468201852264,0,0,6,FALSE
"52","5_101_2",0,0.154540748774958,0.266137827748762,0.528101905823459,0.073887652340746,0.0983673191312341,0.202807979420322,0.449863369198234,0.678840120257711,0.763610013778372,0,0,0.698758612115245,0.958995925327559,0,0.105665019865603,0,0,2,FALSE
"53","5_101_5",0,0.0756625460633021,0.274796885742353,0.508550355541081,0.0723540650323775,0.578689898781061,0.458151841022274,0.250560019516619,0.791805265390869,0.19678909582327,0,0,0.710848276769345,0.487642857946403,0,0.187712131917148,0,0,6,FALSE
"54","5_101_7",0,0.0679919572513905,0.289726873176029,0.500430040759359,0.0717571472542341,0.673568682338638,0.547238984771921,0.22819841815646,0.570920491716115,0.268275532328185,0,0,0.619963148451247,0,0,0.480673630230798,0,0,5,FALSE
"55","5_102_1",0,0.0764571965709527,0.282514813435727,0.5177891273392,0.0728232071346613,0.58327007681886,0.534788647085602,0.217525558225161,0.949799654651037,0.202242681645866,0,0,0.564840912812319,0.233049376636143,0,0.265345836864185,0,0,5,FALSE
"56","5_102_13",0,0.153835840977186,0.266607880528198,0.528626809630457,0.0737647612797724,0.0998174525755868,0.197024109339294,0.439665729457805,0.750605150279791,0.738552099844287,0,0,0.715913038299348,1,0,0.106004335273936,0,0,2,FALSE
"57","5_102_15",0,0.0600793963178188,0.289441155420395,0.501634663658964,0.073225113120369,0.535100133644061,0.600879427396963,0.213531663498686,0.548237078030048,0.444214518599801,0,0,0.636667916273811,0.179808020603531,0,0.449980586610905,0,0,5,TRUE
"58","5_102_16",0,0.0824246347913815,0.280070589813465,0.505930160290727,0.0726372950430001,0.704680341776506,0.463786853047158,0.249944836146766,0.735664458618068,0.0158193872817681,0,0,0.498245442251836,0.263528091177719,0,0.177723613704254,0,0,5,FALSE
"59","5_102_7",0,0.0763002085901875,0.286017323989313,0.515281624465197,0.0723703064626525,0.541787288170982,0.488907847438141,0.249639023012065,0.812886122877329,0.206731029941323,0,0,0.624695809567339,0.0769359905990229,0,0.262085956313118,0,0,5,FALSE
"60","5_103_7",0,0.0782142916506209,0.278077543671419,0.515219543153116,0.0722921714348666,0.5205588566362,0.460443354354968,0.253845228437657,0.864110810097239,0.419936786228439,0,0,0.805798849721301,0.38231660969826,0,0.253896688774535,0,0,6,FALSE
"61","5_103_8",0,0.0678298802219682,0.282738407673555,0.510977433675488,0.0739257895141105,0.494683559445321,0.579233343756891,0.224604813371232,0.67194808472925,0.316290692388741,0,0,0.62122203328489,0.103708260195192,0,0.313761687385308,0,0,5,FALSE
"62","5_104_19",0,0.07329447864834,0.281554502806091,0.503342702957565,0.0732794528664302,0.544288442770177,0.492208926593903,0.249013976544069,0.661552340069398,0.127149430251062,0,0,0.785354352771708,0.0921113594967921,0,0.34993411237012,0,0,5,FALSE
"63","5_104_7",0,0.0772688326805311,0.267566874582229,0.514797710394787,0.0733719854933788,0.45406614216803,0.442667051971125,0.263823581803598,0.720659101465963,0.493562773679443,0,0,0.768654162930973,0.614153653548779,0,0.138713143813225,0,0,6,FALSE
"64","5_104_8",0,0.0909135536627157,0.278149088906065,0.511160169723624,0.0722198751724161,0.413799365932847,0.436975717655186,0.265691582370558,0.939203223511312,0.103269603156116,0,0,0.713422701004899,0.582407610778929,0,0.201420789968284,0,0,6,FALSE
"65","5_105_16",0,0.143317288134462,0.268332836787841,0.529232722397643,0.0739271740328312,0.181726462911534,0.182511973036248,0.436312571241928,0.728628446976809,0.744384217521873,0,0,0.588040677696334,0.89871346326001,0,0.0959601380653278,0,0,2,TRUE
"66","5_105_2",0,0.073869590917581,0.278257921969594,0.51787872114788,0.0736962778797361,0.583233877361654,0.444557914975737,0.280204774624706,0.678460722260138,0.39948040042315,0,0,0.613656754145615,0.093654701753784,0,0.239008686247514,0,0,5,FALSE
"67","5_105_5",0,0.0638418409459328,0.291707125186541,0.51647041781692,0.0743497713736033,0.567962900882679,0.506340477027121,0.234454124305083,0.512297420989109,0.256480483302677,0,0,0.438958094006404,0.228905971637631,0,0.383223394500056,0,0,3,FALSE
"68","5_105_9",0,0.102254166764697,0.269012359640181,0.521146688772623,0.0732782350386759,0.295644979742183,0.425843665055566,0.240340523331179,0.970931322909661,0.674797236964982,0,0,0.829823305613802,0.734028290995858,0,0.146077899651072,0,0,6,FALSE
"69","5_106_11",0,0.0722555438095989,0.279269849597395,0.509885092644029,0.0741467601404763,0.457657722669869,0.56699885154395,0.247740919322986,0.643881932084606,0.367107664344141,0,0,0.657258669947184,0.163784829353563,0,0.289044538016997,0,0,5,FALSE
"70","5_106_13",0,0.166147912047895,0.267284811116033,0.538788297736237,0.0741412500316745,0.0889496038771166,0,0.48473990331808,0.709654715841882,0.796574770225566,0,0,0.604907888723363,0.983393591195999,0,0,0,0,2,FALSE
"71","5_106_15",0,0.0750112987963345,0.282458824995718,0.516804752061017,0.072829434584418,0.595203147610133,0.542861042284458,0.214598380748608,0.938989296458436,0.218487835304359,0,0,0.544556890871614,0.128940384381081,0,0.280089212478404,0,0,5,FALSE
"72","5_106_18",0,0.118199238866412,0.271242520309453,0.521765467877607,0.0735561446027409,0.318524270500846,0.353226041897171,0.432652885472209,0.580067885136521,0.372069710780316,0,0,0.619655003741219,0.606812430334781,0,0.177139807927944,0,0,6,FALSE
"73","5_106_2",0,0.0682754758041686,0.288918117377038,0.500002112727409,0.0722551317529551,0.70148480938042,0.613753191067489,0.21794262467072,0.541776208731789,0.19786316274906,0,0,0.568412439856705,0,0,0.471982208649946,0,0,3,FALSE
"74","5_106_3",0,0.111326271670902,0.274789445341511,0.526805166233371,0.0734112047313634,0.350903595050649,0.292967364789785,0.358561172074984,0.801045492328903,0.687896427383963,0,0,0.637583341360023,0.483324019517905,0,0.164135245446883,0,0,6,FALSE
"75","5_68_11",0,0.0662317420209087,0.293699053314773,0.508158680053295,0.0729103657607801,0.651479455902643,0.57141946352159,0.221858338362773,0.559250916052862,0.164587992377654,0,0,0.266924860003522,0.0296106624598522,0,0.423739027899573,0,0,3,FALSE
"76","5_71_14",0,0.0666905217709768,0.293488969001554,0.5082866948469,0.0729074665617565,0.650670613473233,0.564821897023085,0.225136755084399,0.559107093350381,0.163672890405611,0,0,0.273524980469378,0.0321899713875026,0,0.422615955980096,0,0,3,FALSE
"77","5_81_11",0,0.0741988159659281,0.286507823796216,0.503689920507257,0.0733836958907295,0.476617724907317,0.625292085476378,0.280918886664052,0.235504819867668,0.512146082385302,0,0,0.41919185604381,0,0,0.423815367838565,0,0,3,FALSE
"78","5_88_15",0,0.110949233322406,0.275138739773708,0.526784387850742,0.0734466745674763,0.352670775804053,0.290987644396844,0.359733147480684,0.796432867739753,0.67617366480318,0,0,0.612900655459994,0.479589957430194,0,0.16270903053642,0,0,6,FALSE
"79","5_88_6",0,0.0648711397699669,0.287364170079167,0.497486722711973,0.0733356128634936,0.552993926827375,0.657679021535545,0.247631813817294,0.369711096399781,0.254119966299533,0,0,0.498638027720979,0.0926532176811708,0,0.394997082733012,0,0,3,TRUE
"80","5_89_17",0,0.0711768470259045,0.284543422389616,0.499586697382797,0.0737843872801518,0.546034551341605,0.64279599227433,0.282195830163999,0.325148332848454,0.209205459006681,0,0,0.472827057615677,0.0951984569270477,0,0.383651513664969,0,0,3,FALSE
"81","5_90_2",0,0.0673805660837139,0.292754979108802,0.506383206862442,0.0734537602484747,0.664390177414863,0.525987203960641,0.24279646272211,0.458017673089579,0.196098671627823,0,0,0.246045945626079,0.123459109959911,0,0.213975339483807,0,0,3,FALSE
"82","5_91_15",0,0.0714303166173153,0.28542451821375,0.498310076649352,0.0733325475227786,0.574218646515341,0.597607360559359,0.296635527385664,0.143941352130926,0.262660762881154,0,0,0.64121067125637,0.291817511448627,0,0.386508311023828,0,0,3,FALSE
"83","5_91_18",0,0.10898571366067,0.276693010444509,0.527213244209838,0.0733981951902983,0.358946047469068,0.29086638927739,0.346593433790238,0.819041217399192,0.69364758499718,0,0,0.601462102050299,0.483767252343351,0,0.166005848115331,0,0,6,FALSE
"84","5_91_9",0,0.07036632537664,0.286739019501261,0.502317190027136,0.0731702103397949,0.52068195470108,0.603292067063715,0.264466885681799,0.503155080639584,0.217250298505474,0,0,0.514698133933165,0.129888787755389,0,0.339181294836913,0,0,3,FALSE
"85","5_92_9",0,0.0719937662515186,0.287201061403253,0.503228539925123,0.0734716077032726,0.496175082955429,0.609312900947705,0.287392108847303,0.370721412378977,0.298758586830826,0,0,0.45360706669656,0.109939246383358,0,0.334378450049601,0,0,3,FALSE
"86","5_93_1",0,0.0668529478458662,0.288138706725463,0.495697598569714,0.0735537908493105,0.555062780923739,0.676642747813479,0.264307760917792,0.234752884109015,0.271754472688244,0,0,0.453369017001588,0.0258946880864165,0,0.372794654036451,0,0,3,FALSE
"87","5_94_1",0,0.103863439911139,0.277253654235271,0.528905097576538,0.0739037840015931,0.480575138926645,0.269586545012339,0.391141649099816,0.686873298875208,0.488621987409566,0,0,0.491078956294299,0.1939867729121,0,0.224304055133326,0,0,6,FALSE
"88","5_95_10",0,0.0746731810172082,0.283756304476159,0.504595036928915,0.0745143116979538,0.456675608659806,0.594462970283468,0.303088291082778,0.233885511282108,0.444448185638037,0,0,0.503139369973637,0.116988295280506,0,0.325745189822758,0,0,3,FALSE
"89","5_96_12",0,0.0722938148166216,0.286756781967487,0.503231566972132,0.0731829332128224,0.458611194118771,0.626102971118894,0.267281188329844,0.458828795545361,0.468085837519914,0,0,0.483402195111158,0.113578958239795,0,0.352955558670427,0,0,3,FALSE
"90","5_96_15",0,0.151398429468772,0.270150404504627,0.525790857665057,0.0738439727083094,0.025401065626658,0.248012041920648,0.400963978715041,0.836639648168224,0.516592629005388,0,0,0.671247176601189,0.875146536747306,0,0.114109176860525,0,0,2,FALSE
"91","5_96_4",0,0.0732454318424503,0.286666712841772,0.502888020865295,0.0731719879114562,0.701608686060345,0.530981982650174,0.285816188351715,0.389010777749004,0.205238015513393,0,0,0.446492004395433,0.0214426365087772,0,0.353882085510361,0,0,3,FALSE
"92","5_96_7",0,0.114714373113831,0.27088778291295,0.523763295017266,0.0741287858114671,0.373603275402507,0.275108740028872,0.442011272904582,0.496834367907829,0.378080130755684,0,0,0.486391047953955,0.587803690617777,0,0.11421766816115,0,0,6,FALSE
"93","5_97_2",0,0.0721367478855302,0.280133240433567,0.509047524008566,0.0741370435114854,0.457025601158971,0.575990064100891,0.245196122521521,0.640903213638797,0.368095285941473,0,0,0.64555221156157,0.156841168749407,0,0.335357386375559,0,0,5,FALSE
"94","5_98_15",0,0.108999049601536,0.275451301432008,0.534846134420185,0.0738682160028493,0.507365317921513,0.168131465413643,0.403796435350132,0.684745096447399,0.465526267239868,0,0,0.502235704450475,0.268860530169592,0,0.104277623712469,0,0,6,FALSE
"95","5_98_2",0,0.081764046216036,0.271336804146815,0.514024398952845,0.0730640541311111,0.519558153093069,0.4338711722565,0.30327866822281,0.715367685709059,0.292090911533588,0,0,0.649579244111249,0.488013058176354,0,0.16100291001983,0,0,6,FALSE
"96","5_99_15",0,0.0729936404210282,0.282950164424778,0.506187070484209,0.0734570816333838,0.454082786961147,0.617721422194905,0.248300888930166,0.610839722374367,0.348861834129137,0,0,0.649609548310279,0.0860616211595372,0,0.296887103185666,0,0,5,FALSE
"97","5_99_17",0,0.0633835900438019,0.297279786345537,0.503805208376669,0.0740556832636071,0.436197301761993,0.548078123557211,0.224182767242257,0.464160394984756,0.371019805510857,0,0,0.524584180929175,0.711320927619543,0,0.395178603734833,0,0,6,TRUE
"98","5_99_7",0,0.0671110652502875,0.28582595571219,0.505796237777128,0.0730191153691423,0.548759133243425,0.641030404284416,0.196444475741674,0.723530935224891,0.205782082141692,0,0,0.602439523240243,0.121232210207541,0,0.401562598946519,0,0,5,FALSE
