"","rn","cluster","n","boot_mean","boot_se","boot_ci","ci_low","ci_up","sd","dist100"
"28","google_ads_cost",3,39,2.52267660338502,0.0201123962078454,"[2.27, 2.78]",2.26826507803253,2.77680047968348,0.123981136816902,0.00764139065944196
"29","google_ads_cost",4,6,2.18677779317075,0.0443151551588573,"[1.91, 2.46]",1.90683340361047,2.46490424214517,0.0990916993686555,0.0076389316896163
"30","google_ads_cost",5,42,2.69944350726304,0.0176873165083737,"[2.47, 2.93]",2.46778419515355,2.93077168511537,0.113254085029914,0.00696460262648132
"31","influencer_cost",1,28,3.1073925368703,0.0984967278369179,"[2.04, 4.17]",2.03587634118962,4.17468679964567,0.511804010978477,0.0319436210142728
"32","influencer_cost",2,11,3.69398412931532,0.0859112389644943,"[3.05, 4.32]",3.05476471096599,4.32451573560577,0.271675191734808,0.0183141556374687
"33","influencer_cost",3,39,2.78060761612461,0.0579202415771634,"[2.05, 3.51]",2.05010032609912,3.51459481048449,0.357044348233612,0.0220058907156827
"34","influencer_cost",4,6,2.1410745423626,0.0779129590084331,"[1.65, 2.63]",1.6498949438911,2.63107057580955,0.174218672671011,0.0134304341137422
"35","influencer_cost",5,42,2.62200730253369,0.0266619597436246,"[2.27, 2.97]",2.27335099466845,2.97126092426799,0.170719840651862,0.0104984809182148
"36","linkby_cost",1,28,0,0,"[0, 0]",0,0,0,0
"37","linkby_cost",2,11,0,0,"[0, 0]",0,0,0,0
"38","linkby_cost",3,39,0,0,"[0, 0]",0,0,0,0
"39","linkby_cost",4,6,0,0,"[0, 0]",0,0,0,0
"40","linkby_cost",5,42,0,0,"[0, 0]",0,0,0,0
"41","mntn_cost",1,28,47.2018276646154,0.566716040604113,"[41.03, 53.33]",41.0266326121604,53.3326068433629,2.94474292737177,0.183792526120668
"42","mntn_cost",2,11,53.5152905578862,1.14687525464125,"[45, 61.96]",45.0046756847515,61.9552638414021,3.62673799675194,0.244485496466207
"43","mntn_cost",3,39,45.8128598444628,1.14419295907989,"[31.33, 60.26]",31.3296058639682,60.260152975252,7.05327909905056,0.434718235448333
"44","mntn_cost",4,6,22.7721009669117,1.5761485391333,"[12.79, 32.64]",12.7879971558746,32.6367945647124,3.52437527613906,0.271692403647635
"45","mntn_cost",5,42,35.3888766616886,0.822829783755437,"[24.63, 46.17]",24.626433204816,46.1650253403952,5.26868133164607,0.323999543422943
"46","sms_cost",1,28,0,0,"[0, 0]",0,0,0,0
"47","sms_cost",2,11,0,0,"[0, 0]",0,0,0,0
"48","sms_cost",3,39,0.104302742961007,0.0584502349784374,"[0, 0.84]",0,0.841914151325628,0.360311446977906,0.0157832024775903
"49","sms_cost",4,6,2.2772632869432,0.348634369949718,"[0.08, 4.47]",0.0817882192461292,4.47222021666111,0.779570150500379,0.0600966898829873
"50","sms_cost",5,42,2.97569502036206,0.159628839905727,"[0.89, 5.07]",0.894998893062316,5.07348215130451,1.02212329379365,0.0628558570285807
"51","tatari_cost",1,28,0,0,"[0, 0]",0,0,0,0
"52","tatari_cost",2,11,0,0,"[0, 0]",0,0,0,0
"53","tatari_cost",3,39,0,0,"[0, 0]",0,0,0,0
"54","tatari_cost",4,6,0,0,"[0, 0]",0,0,0,0
"55","tatari_cost",5,42,0,0,"[0, 0]",0,0,0,0
"56","tiktok_cost",1,28,4.07913556408977,0.169251144706872,"[2.24, 5.92]",2.23989401395226,5.9151036006512,0.879454745614484,0.0548900916962415
"57","tiktok_cost",2,11,5.48384056062393,0.438724051323306,"[2.25, 8.73]",2.24826003325473,8.73251425210159,1.38736726647825,0.0935251389071048
"58","tiktok_cost",3,39,3.37504018604363,0.0847221973505466,"[2.3, 4.45]",2.30435930994352,4.44653253550901,0.522262699710011,0.0321888749998536
"59","tiktok_cost",4,6,2.02000131002492,0.117204615841824,"[1.28, 2.76]",1.28107344342757,2.75705785572429,0.262077488299067,0.0202034281706552
"60","tiktok_cost",5,42,2.72035838285115,0.0606876136587445,"[1.93, 3.51]",1.92612383807179,3.51469754320861,0.388590329930268,0.0238965087373471
"61","tiktok_influencer_cost",1,28,0,0,"[0, 0]",0,0,0,0
"62","tiktok_influencer_cost",2,11,0,0,"[0, 0]",0,0,0,0
"63","tiktok_influencer_cost",3,39,0,0,"[0, 0]",0,0,0,0
"64","tiktok_influencer_cost",4,6,0,0,"[0, 0]",0,0,0,0
"65","tiktok_influencer_cost",5,42,0,0,"[0, 0]",0,0,0,0
