"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","cluster","top_sol"
"28","2_83_3",0,0.0379562836120639,0.334383813795796,0.599596767068398,0.0637226691134825,0.609943206610238,0.675691665900977,0.201196229409418,0.0750544431897988,0.16383657826126,0,0,0.391583853553048,0.12147186126988,0.751651367944009,0.598787094205739,0,0,5,FALSE
"29","2_85_19",0,0.0495876604484463,0.307025960857254,0.626693618263402,0.0663019872941558,0.748871686674474,0.745315116928928,0,0.257106785623785,0.248243026657519,0,0,0.50167871010459,0.186641772197771,0.470677113465961,0.638644922932284,0,0,5,FALSE
"30","2_85_9",0,0.050485681161295,0.312548684007097,0.588054691462032,0.0676447776487006,0.867821167800269,0.92112440335884,0,0.0472863539960158,0.315974774131623,0,0,0.361602748905492,0.0921665348215628,0.737866022645435,0.533609059379802,0,0,5,FALSE
"31","2_86_2",0,0.0445439290940769,0.322932595938362,0.612733949566491,0.0644479573065538,0.918816085906953,0.942417300077831,0.130587771619293,0.161285438506935,0.338712282624745,0,0,0.318948244203075,0,0.179562287549253,0.649218078819596,0,0,5,FALSE
"32","2_87_14",0,0.0436447625978926,0.334652627021504,0.600101842928132,0.0673330514585992,0.867052565935942,0.904697387694378,0.0980940293376551,0.181358233803602,0.231150036649169,0,0,0.274002792973232,0,1,0.56262079451089,0,0,5,FALSE
"33","2_87_16",0,0.0405213736060441,0.327595970550808,0.595872527825311,0.0665684097746198,0.785816779544182,0.880656761665943,0.154963392732619,0.0987625043988889,0.3418818125799,0,0,0.320271430827922,0,0.879225275944763,0.618974622881741,0,0,5,FALSE
"34","2_92_7",0,0.0474790065305389,0.320626999937173,0.595979643708968,0.0659827404770011,0.826860480402455,0.946418445618862,0.00302765613957579,0.145756571967808,0.332373709660176,0,0,0.397065451640487,0,0.367879571981259,0.724655629202432,0,0,5,FALSE
"35","2_95_11",0,0.0443593324695364,0.325478525907804,0.605439364467953,0.0646540607996072,1,0.815377001442815,0.0957221967241287,0.153975647084074,0.398377540446994,0,0,0.309870623172404,0,0.333269272877517,0.656336478523837,0,0,5,FALSE
"36","2_95_9",0,0.043241542492862,0.322589283735895,0.582777016463392,0.0647564727434473,0.79799717471232,0.914960846725231,0.0557712069840609,0.120476865719524,0.412457359977864,0,0,0.347246515159299,0,0.447537162888751,0.638549515711119,0,0,5,TRUE
"37","2_96_1",0,0.0419214159474023,0.321628326585742,0.597128233777165,0.0651134321072261,0.908565453701036,0.837338273146951,0.0411716870932866,0.17190734606746,0.253823820751064,0,0,0.433821622108676,0,0.580137965604467,0.591082102667686,0,0,5,FALSE
"38","2_97_12",0,0.0469444918153214,0.321603160185428,0.603675698556375,0.0656653333916145,0.872790873634445,0.787588367563082,0.021460653641036,0.214795755317119,0.201967874988239,0,0,0.440512085555886,0,0.682372684117726,0.693076177386523,0,0,5,FALSE
"39","2_98_14",0,0.0381165063871157,0.328195466546067,0.601699175962296,0.0660765524386999,0.934316173553302,0.876687609479271,0.0547829557642005,0.142822097062631,0.358654665798696,0,0,0.294547273459513,0,0.677750212425301,0.627891513489535,0,0,5,FALSE
"40","3_103_17",0,0.0396230937915878,0.346689214140292,0.593297514683169,0.0644013308517305,0.068458908201594,0.386728231695952,0.312422559506402,0.0185784748279185,0.0317111940609889,0,0,0.164594125420665,0.130259072308585,0.636543262397921,0.271947732743144,0,0,4,FALSE
"41","3_63_15",0,0.0389183205000212,0.629243749008147,0.565913474580376,0.063434679149065,0.0620778080820144,0.412840315971842,0.325964186378902,0.0846761657750078,0.118005562306586,0,0,0.000755040614399017,0,0.264175059129128,0.344921465966002,0,0,4,TRUE
"42","3_65_7",0,0.0397631632214427,0.623500569033349,0.566463230271821,0.0634063278238509,0.0698404385096541,0.41263012715785,0.327916224424324,0.0862795923586428,0.109929051847186,0,0,0,0,0.236014488118975,0.344994879500926,0,0,4,FALSE
"43","3_94_8",0,0.0414630747328687,0.354294892783881,0.595899128015722,0.0648754419252356,0,0.401870918754996,0.263640583367309,0,0.0373415328126242,0,0,0.0615167503672976,0.181759121851667,0.737297058180513,0.385967412939927,0,0,4,FALSE
"44","3_95_19",0,0.0423023672246823,0.348900416746861,0.595608309859303,0.0648021446277739,0.0825913135219556,0.451909031846976,0.320697091869934,0.0146140793664562,0,0,0,0.0964442385652848,0.159486214463167,0.451974256418159,0.387546897936886,0,0,4,FALSE
"45","4_100_1",0,0.0489524486229073,0.293336408143725,0.526318639812512,0.073918046401662,0.419694935213266,0.752726893283853,0.355148374618418,0.108809165831085,0.221668076650315,0,0,0.341956745323706,0.496855484864046,0,0.189621909818777,0,0,3,FALSE
"46","4_100_12",0,0.0461208547933732,0.274188151872589,0.528670065528131,0.0731501159146453,0.503524009674512,0.657284161251573,0.256160776135952,0.190797725198147,0.28939727966974,0,0,0.579709346189989,0.626524826576798,0,0.151592584598176,0,0,3,FALSE
"47","4_100_3",0,0.171302682454514,0.254080543366224,0.594874665615198,0.0758652580303813,0.554540312388047,0.476860639273772,0,0.742106163082065,0.645726163994039,0,0,0.783387281684868,0.561958835018338,0,0.0935349213917955,0,0,2,FALSE
"48","4_101_14",0,0.124895220878744,0.255560623493063,0.567756758688542,0.0760378923263732,0.548584396903999,0.465901612897065,0.542487165347551,0.447360812876218,0.744042305402144,0,0,0.667998796902052,0.347050290381961,0,0.102766245740266,0,0,1,FALSE
"49","4_101_17",0,0.101426420831281,0.258685319474377,0.557217313540619,0.0756074825140723,0.69445152844425,0.422630320755033,0.72099155710869,0.232430193250628,0.699373133297248,0,0,0.656961490859846,0.352544979151319,0,0.123492955528092,0,0,1,FALSE
"50","4_101_2",0,0.0861107422970198,0.263453792740268,0.552860206767188,0.0747909831174345,0.482098239256605,0.441991333104989,0.633302464259329,0.323067463822445,0.221115759642947,0,0,0.617649156008798,0.520563904884179,0,0.100695726949619,0,0,1,FALSE
"51","4_101_6",0,0.107645308939801,0.251744817499466,0.571599458029544,0.0764172258235882,0.692980322766151,0.593439076203894,0.105993404820818,0.460750905249934,0.759214973012273,0,0,0.786488795575895,0.33783775967719,0,0.075351736985557,0,0,2,FALSE
"52","4_101_8",0,0.115297816365071,0.262325063417427,0.560100587845916,0.0760094158596502,0.715174700824604,0.310310733518457,0.698328391465306,0.369152344893723,0.626860095352778,0,0,0.577035434934194,0.114601433737549,0,0.0960486414745565,0,0,1,FALSE
"53","4_102_12",0,0.0778920956670059,0.264580696939314,0.544344470416649,0.0739737043908915,0.551580727988621,0.453764616062764,0.7070018863307,0.218745484967761,0.215410769198782,0,0,0.613364365299174,0.601350195438858,0,0.118269810761165,0,0,1,FALSE
"54","4_102_13",0,0.0821148265435934,0.264150679877427,0.550993854823414,0.0745544460323115,0.44045470222762,0.504406624432737,0.586144378541002,0.321299802822466,0.266366168613614,0,0,0.626233772888919,0.528221068107446,0,0.101666133393366,0,0,1,FALSE
"55","4_102_15",0,0.0651737517910548,0.279567933916511,0.548122267245516,0.0767569556601673,0.792445063755422,0.781785874267875,0.00301703050482311,0.304988891770916,0.536837519890547,0,0,0.462375815233678,0.152073301079052,0,0.123698577075158,0,0,3,FALSE
"56","4_102_17",0,0.121450936012075,0.245833919164529,0.571655719096966,0.0767854992078637,0.593671745920771,0.583745724300363,0.190606969483176,0.447319447838184,0.882817197934484,0,0,0.784946433361453,0.492847207125012,0,0.06243609311371,0,0,2,FALSE
"57","4_102_19",0,0.0785546146224105,0.262359189869755,0.543892972076488,0.0747477512745959,0.745011626069517,0.47599304352777,0.594453928621489,0.234918017649604,0.513367702309946,0,0,0.581140362386017,0.519519981078356,0,0.0996483225361597,0,0,1,TRUE
"58","4_102_2",0,0.0577774159444889,0.281193795555924,0.535171894996616,0.073807688630548,0.767442866890391,0.587850167430908,0.218027208173671,0.229843249850586,0.384975933519029,0,0,0.518295598751207,0.433847198278485,0,0.171242100706337,0,0,3,FALSE
"59","4_102_6",0,0.105303567366281,0.257854973517885,0.570463745865798,0.0762218100526856,0.664884741430672,0.490390927250183,0.279120449598087,0.446279386380067,0.666783071930997,0,0,0.75982484381606,0.375828393710911,0,0.109052167864297,0,0,2,FALSE
"60","4_102_7",0,0.0815655924614299,0.261405545753659,0.5595652490492,0.0748877742577291,0.641962082105927,0.484274491499337,0.300532340489785,0.389311461976445,0.302908076907143,0,0,0.742915940975525,0.489771857583269,0,0.125615806906869,0,0,3,FALSE
"61","4_102_8",0,0.0604555343994162,0.264039442923188,0.541715886740144,0.0741520333467311,0.518263339457828,0.842292283021305,0.314412121444478,0.238010257404066,0.385277717077247,0,0,0.587559673006177,0.542162975487813,0,0.118255886476046,0,0,3,FALSE
"62","4_103_11",0,0.117309775558573,0.254863659768132,0.582409895819527,0.0750211942771232,0.682967588860208,0.240432753091487,0.662863685795587,0.427304078026339,0.331096268331101,0,0,0.65648156071233,0.799819972948994,0,0.085032291682113,0,0,1,FALSE
"63","4_103_15",0,0.0626735959306985,0.270235829900115,0.53000379148961,0.0750302515608206,0.79132373645097,0.71493661478286,0.233949388259355,0.155914275860229,0.672076643434387,0,0,0.454818767540923,0.50258830402672,0,0.101766001259292,0,0,3,FALSE
"64","4_103_18",0,0.122759190470819,0.257076296398167,0.561225482865789,0.0749227815406637,0.538620112723355,0.293240890657017,0.913306071506979,0.385531996835919,0.305600363634977,0,0,0.696921242320822,0.605244906088499,0,0.107079798060586,0,0,1,FALSE
"65","4_103_19",0,0.0546399064031747,0.269669108405708,0.545758357246184,0.0738824961474777,0.595943855012853,0.738676025760206,0.408069118318212,0.252729913021013,0.279094693178654,0,0,0.57400393365071,0.340368558798536,0,0.133813311097023,0,0,3,FALSE
"66","4_103_5",0,0.0575188945209143,0.27542871174636,0.532016318502927,0.0740414552802472,0.785934875735852,0.70832613916326,0.0900189834866086,0.269392238091855,0.453585864239,0,0,0.504540665085731,0.48530102658459,0,0.113148586245717,0,0,3,FALSE
"67","4_103_7",0,0.0815336011040776,0.262189376533182,0.553565413346054,0.0749202144232028,0.533548730449481,0.620291092702302,0.51380876938294,0.233341921205069,0.618634798846014,0,0,0.685275477174102,0.398194917932195,0,0.172254835495374,0,0,1,FALSE
"68","4_103_8",0,0.107603747815434,0.261735717320964,0.542937595292038,0.0743420579893854,0.601770430201864,0.413192878218415,0.864078668992166,0.162712929671664,0.671742188859628,0,0,0.61461396299829,0.347836435268031,0,0.140751833758078,0,0,1,FALSE
"69","4_103_9",0,0.0804849075514796,0.261822475757913,0.555484054950326,0.0755725860680531,0.780621976376913,0.510577897956939,0.409151749947317,0.244111626278466,0.680574686023096,0,0,0.692172067956111,0.31074430405341,0,0.14988785104067,0,0,1,FALSE
"70","4_104_10",0,0.243045446835665,0.253514506824515,0.601526443438074,0.0757208517864803,0.231007878514096,0.560326514901926,0,1,0.561522919143103,0,0,0.885731302830635,0.548059192093263,0,0.0699896847027838,0,0,2,FALSE
"71","4_104_11",0,0.0508735786822427,0.269750314838133,0.537658951137602,0.0748503824173257,0.698922502132366,0.698515495465204,0.416208231034722,0.223177712341443,0.346841263220148,0,0,0.570332634477927,0.29922607688982,0,0.114746597512888,0,0,3,FALSE
"72","4_104_14",0,0.114995988056616,0.255931845222981,0.573071837641771,0.0762386597955126,0.697209984939547,0.352657842927899,0.579788540059837,0.476634491798298,0.461193402002812,0,0,0.440647776035143,0.462048247834141,0,0.0651457229825727,0,0,1,FALSE
"73","4_104_18",0,0.0654611414015366,0.273832589037903,0.546523756575688,0.0747880971275917,0.874624663082584,0.583191148646192,0.534345684995757,0.126304305015483,0.451557865341723,0,0,0.486593260504447,0.213023750044791,0,0.153260422550259,0,0,3,FALSE
"74","4_104_19",0,0.0993023113387896,0.252618046077851,0.541618283399212,0.0745174359638301,0.64045255174223,0.475663505517588,0.584930398725079,0.238371388761416,0.769653909145926,0,0,0.740252161394449,0.556053345934191,0,0.114292906462431,0,0,1,FALSE
"75","4_104_3",0,0.110580620966629,0.258501275676473,0.558912715781022,0.075408448179348,0.424410003719462,0.711923466328178,0.352077124507706,0.422285957018393,0.628544884273757,0,0,0.716895754500485,0.512403494576302,0,0.0954021129461799,0,0,2,FALSE
"76","4_104_4",0,0.0646730309117618,0.267719555754482,0.528011929506473,0.0740231543738675,0.495202092128132,0.645119812503475,0.339506984710879,0.189358378524477,0.552329119935477,0,0,0.599470733387547,0.702611373961866,0,0.126863663630299,0,0,3,FALSE
"77","4_104_6",0,0.068732315039805,0.27451325819334,0.533387038026559,0.0734532317071674,0.373413514670706,0.74498409984911,0.599288983995104,0.190132539860038,0.195595550973467,0,0,0.61427155704657,0.407048941775188,0,0.146138080131714,0,0,3,FALSE
"78","4_104_8",0,0.0678878316093743,0.269859016990025,0.545542451386324,0.0744961406358304,0.854351452774954,0.697656573614188,0.00964037934436988,0.299596718260652,0.566345239525223,0,0,0.740482404930328,0.371763385077128,0,0.154760416742423,0,0,3,FALSE
"79","4_104_9",0,0.111787328296253,0.249359300718576,0.552234371639195,0.0760888372280328,0.595760493849492,0.705050454285664,0.189661393763529,0.279552161250609,1,0,0,0.830104330752712,0.53913022210022,0,0.0767119884939408,0,0,2,TRUE
"80","4_105_10",0,0.100592465547726,0.25637918379201,0.547076830735479,0.0763620805069452,0.672246361527332,0.426326544102758,0.797216554629327,0.235561526826607,0.614061430839254,0,0,0.623930202118665,0.493455663903717,0,0.106168248278538,0,0,1,FALSE
"81","4_105_11",0,0.0566313304352249,0.274847811729868,0.550534184282279,0.0740450399541695,0.656691583871202,0.815676400330518,0.285933428949902,0.272678794008014,0.148854230065885,0,0,0.525572261021578,0.32814604811879,0,0.118418020381308,0,0,3,FALSE
"82","4_105_12",0,0.0676768305779672,0.277217656841507,0.543816011460989,0.0731486997999031,0.490316926561905,0.717973533286077,0.319940830961247,0.272469958927034,0.467874508436828,0,0,0.644443498784467,0.457140622157996,0,0.150306068633812,0,0,3,FALSE
"83","4_105_17",0,0.170468776808063,0.24790146163318,0.6066433847835,0.074593973135242,0.566370202538629,0.335337452958155,0,0.685327585604938,0.741195906763056,0,0,1,0.794275851691489,0,0.086953163043365,0,0,2,FALSE
"84","4_105_18",0,0.0642569548873175,0.279721424159679,0.550214989548179,0.0762515273577923,0.6829273342925,0.621816023912521,0.391269199742769,0.189551642160752,0.587972194546369,0,0,0.612563917412854,0.0264801366051265,0,0.189238860664301,0,0,3,FALSE
"85","4_105_4",0,0.10114746846487,0.258720742772724,0.545787487749215,0.0739808733999159,0.508879434937503,0.39675364086145,0.715443743176068,0.153894086043263,0.673531304263235,0,0,0.71474189169327,0.701727626141103,0,0.13867775907332,0,0,1,FALSE
"86","4_105_6",0,0.064967341623641,0.272320841169869,0.54969340963614,0.074165122580038,0.4658886765951,0.647092999765246,0.146655599811075,0.317841647708805,0.298667403881383,0,0,0.769273425802796,0.605646260125286,0,0.150370156331593,0,0,3,FALSE
"87","4_105_7",0,0.0525981329945875,0.272803075688471,0.533626746152304,0.0755244652590237,0.852470992689931,0.769190029703746,0.542200054603657,0.132468254630333,0.36902991614297,0,0,0.244080187069521,0.24448774582066,0,0.099203746342265,0,0,3,FALSE
"88","4_106_11",0,0.119460389709112,0.250785912159722,0.546902659205898,0.0762612938241275,0.56441804475693,0.448881107293668,0.945035723408055,0.213212666205513,0.721836549135157,0,0,0.662988436961369,0.421779409816205,0,0.0798106923416867,0,0,1,FALSE
"89","4_106_13",0,0.118605476572095,0.244268753529691,0.581483060729331,0.0751653960119543,0.601206563781371,0.685446642723882,0,0.474428946801477,0.745660709651661,0,0,0.87889936604803,0.762018378876848,0,0.0825279369710542,0,0,2,FALSE
"90","4_106_14",0,0.0720497001906626,0.260852816092215,0.553382363932133,0.0755656190901659,0.721454840990103,0.831677234539786,0.118239905719977,0.265163376734828,0.69467718965625,0,0,0.690761133342076,0.293615584550685,0,0.139363794683689,0,0,3,FALSE
"91","4_106_17",0,0.0609074690564276,0.273438808705105,0.541357951351445,0.0743613554794642,0.503597876167284,0.661999674625618,0.218888876905506,0.298835571918875,0.323652383411047,0,0,0.673186500506141,0.337713900517546,0,0.154325505104834,0,0,3,FALSE
"92","4_106_18",0,0.113947283209507,0.258322612299471,0.553812992533845,0.0770014809826191,0.579534227627769,0.423430474365688,1,0.156320853350718,0.623757810170032,0,0,0.605231992175164,0.437165549780899,0,0.0562730040654706,0,0,1,FALSE
"93","4_106_3",0,0.121247989609469,0.250967347355077,0.567456872019547,0.0763401707395538,0.583393319416841,0.380705520766869,0.681401880356955,0.425713021534334,0.621908803575779,0,0,0.736549264790941,0.366273117961944,0,0.0738421952207875,0,0,1,FALSE
"94","4_106_5",0,0.119713134955294,0.253936622839454,0.570719864635191,0.0765691323767133,0.567277645952651,0.542626382752947,0.336351102538937,0.4621091302155,0.777053199211245,0,0,0.734818712938568,0.346650087832186,0,0.0711382568331431,0,0,2,FALSE
"95","4_106_6",0,0.0826778133945997,0.267850243741974,0.546888053445907,0.0762825099165989,0.58032552209419,0.599264025144609,0.272991093744334,0.348688363867384,0.585674469485285,0,0,0.586583899062174,0.147296371937757,0,0.12085281726183,0,0,3,FALSE
"96","4_72_1",0,0.164001245582793,0.254846393174287,0.587045001144339,0.0758726693578763,0.658719659107935,0,0.619210999846529,0.599552297889905,0.401969036133325,0,0,0.82348830712416,0.331405444210297,0,0.0652849850994102,0,0,1,FALSE
"97","4_73_1",0,0.0523904471010471,0.302518340044141,0.594990141964399,0.0655807172268615,0.909418749031458,0.688179309870044,0,0.204670144582486,0.200838445830581,0,0,0.74994766595976,0.34889876667828,0.84009592877492,0.1457925405766,0,0,5,FALSE
"98","4_74_12",0,0.0511957641558204,0.303733128279813,0.596331634474916,0.0656433335894119,0.914000687567575,0.691694873969197,0,0.201785143222738,0.228021120849776,0,0,0.735880210038317,0.310817444992796,0.707050953548856,0.197153553029333,0,0,5,FALSE
"99","4_77_12",0,0.118096794734203,0.258225774279406,0.556625197722249,0.0741464026632482,0.197618686544528,0.301189849656301,0.804648898385985,0.366683586430858,0.120291700258402,0,0,0.592630550740965,1,0,0.0871140341220737,0,0,1,FALSE
"100","4_80_18",0,0.0519575202620169,0.303853867759535,0.596424472951349,0.0656459525247558,0.920639096722135,0.69086489457234,0,0.202336606811043,0.22645866922308,0,0,0.735708396983969,0.308367064007563,0.682759148203782,0.196780340773734,0,0,5,FALSE
"101","4_87_2",0,0.0739883122332124,0.267104615665556,0.548633344596419,0.0742602996225224,0.609483568862552,0.578099693718965,0.247233073320715,0.344403320982267,0.471860990079815,0,0,0.675304661791792,0.638622351950116,0,0.118917581617578,0,0,3,FALSE
"102","4_91_16",0,0.0738571765189851,0.268199184229038,0.546396846432016,0.0743924705012112,0.598053189341831,0.583422983877834,0.249960221585739,0.343337319173643,0.469945205217107,0,0,0.668009707296892,0.64074849426767,0,0.120478681435175,0,0,3,FALSE
