"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_scales","bing_ads_cost_shapes","cj_cost_alphas","cj_cost_gammas","cj_cost_scales","cj_cost_shapes","dm_cost_alphas","dm_cost_gammas","dm_cost_scales","dm_cost_shapes","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_scales","email_campaign_delivery_shapes","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_scales","facebook_cost_shapes","fig_cost_alphas","fig_cost_gammas","fig_cost_scales","fig_cost_shapes","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_scales","google_ads_cost_shapes","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_scales","influencer_cost_shapes","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_scales","linkby_cost_shapes","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_scales","mntn_cost_shapes","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_scales","organic_impressions_shapes","sms_cost_alphas","sms_cost_gammas","sms_cost_scales","sms_cost_shapes","sms_sends_alphas","sms_sends_gammas","sms_sends_scales","sms_sends_shapes","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_scales","tatari_cost_shapes","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_scales","tiktok_cost_shapes","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_scales","tiktok_influencer_cost_shapes","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"21",1.607667264,0.47221276266,0.004901292,2.18592315,1.06075872672,0.398085068,0.0041799246,0.83470244,1.03874750848,0.75764124,0.004597094,6.3304752,2.014776,0.91494972,0.005348926,1.86571194464,1.61938568,0.8428878,0.005201182,1.9900362222,2.2018224,0.5813166808,0.00427751,1.84993425816,1.6407432,0.32239715976,0.005897884,1.8795017464,1.7624168,0.92020056,0.0189714424,1.23408379224,2.3081376,0.80941231672,0.00450137,5.5390032,2.3520208,0.94605548,0.005410216,3.20243055696,1.7996112,0.58199339352,0.005055666,2.6049733376,2.0655272,0.5516172068,0.0046961,1.464602619,2.1453864,0.5376379288,0.004317642,1.481044326,2.3671576,0.122796468,0.00400439384,0.08717536,0.34533108,0.42373044,0.005749434,2.75693636144,1.9559788,0.28546167408,0.005459552,3.55585539496,0.7666526,0.812112128826406,-1.72307885577721,-0.270537160599005,0.0578777051250207,1.06792500514824,0.692973353874554,1.06792500514824,0.456700457931724,0,49943.6357619822,0.00126959,36469502.4741323,1e-04,0,0.100590944290161,111.95267701149,"4_53_2",4,53,2,990,TRUE,TRUE,1,0.0150238441041524,3,FALSE
"22",1.607667264,0.47221276266,0.004901292,2.18592315,1.06075872672,0.398085068,0.0041799246,0.83470244,1.03874750848,0.75764124,0.004597094,6.3304752,2.014776,0.91494972,0.005348926,1.86571194464,1.61938568,0.8428878,0.005201182,1.9900362222,2.2018224,0.5813166808,0.00427751,1.84993425816,1.6407432,0.32239715976,0.005897884,1.8795017464,1.7624168,0.92020056,0.0189714424,1.23408379224,2.3081376,0.80941231672,0.00450137,5.5390032,2.3520208,0.94605548,0.005410216,3.20243055696,1.7996112,0.58199339352,0.005055666,2.6049733376,2.0655272,0.5516172068,0.0046961,1.4686272438,2.1299048,0.5521914162,0.00400967136,1.50260246928,2.3360776,0.122796468,0.00400439384,0.08717536,0.34533108,0.42373044,0.005749434,2.75693636144,1.9559788,0.28546167408,0.005459552,3.55585539496,0.7666526,0.811856049616909,-1.71808057518197,-0.270515208254846,0.0579171335091086,1.06694445321132,0.692967367251046,1.06694445321132,0.457906328933163,0,49943.6357619822,0.00126959,36469502.4741323,1e-04,0,0.10174298286438,115.364630937576,"4_54_13",4,54,13,1020,TRUE,TRUE,1,0.0153812363679519,3,FALSE
"23",1.7453824,0.4944609044,0.005084086,2.586782476,1.08113306752,0.3977185708,0.0041403738,0.8828608,0.8849006144,0.76877796,0.005184714,5.1086808,2.0574688,0.76637472,0.005678776,1.53616502768,1.7665544,0.951168,0.00440599,1.76568104692,1.905956,0.5588588386,0.00446614,1.97608458992,1.871784,0.34267915656,0.00545256,1.867806687,1.9404264,0.96460856,0.0151722144,1.29641206968,1.61000464,0.5978546042,0.004287298,6.130692,1.9036488,0.77518492,0.004361302,2.48920305552,2.2238624,0.8206532922,0.004203924,2.06068260992,2.2909056,0.6627530314,0.005500026,1.62283666848,2.0560904,0.5385133554,0.005761614,1.509131631,1.937928,0.15096486,0.004932642,0.08534972,0.34888992,0.42350382,0.00523828,2.38737582024,1.8081916,0.2644278696,0.005310884,3.486055897676,0.7658894,0.800633970440718,-1.05995641040887,-0.157716901354892,0.0596193874828901,0.928837330940394,0.661491147221306,0.928837330940394,0.486811394571959,0,65738.0917650425,0.00170272,36469502.4741323,1e-04,0,0.102461099624634,116.40934586525,"4_55_3",4,55,3,1029,TRUE,TRUE,2,0.0238977195153724,1,FALSE
"24",1.77486,0.5443437372,0.005629958,2.5359420172,1.12982621664,0.3924633612,0.004244414,0.9096104,0.88040993568,0.78340152,0.005048422,5.205312,2.1109664,0.90673452,0.00433764,2.14629603808,1.7280208,0.84085584,0.005467002,1.96287207,1.8038576,0.6601513638,0.004315036,2.12042544744,2.367872,0.39646363536,0.005427088,2.086963787,1.9077968,0.94044624,0.018034246,1.37073621672,2.1688448,0.64935982328,0.004636058,4.94662392,2.0955632,0.81195088,0.004995006,2.377380844656,2.1314512,0.83218422,0.004001135452,1.958630218816,2.210212,0.5628914008,0.005234114,1.57892660388,2.0984104,0.5085426956,0.005408572,1.45882616772,2.04404,0.14614374,0.004779834,0.08934188,0.3367752,0.45207756,0.005529244,2.75270857872,1.943986,0.27953794704,0.005439542,3.496897016888,0.7595114,0.808633362439734,-2.80837562195721,-0.406188838080376,0.0582684860202872,1.25947796025256,0.726786441362584,1.25947796025256,0.454991159676314,0,52559.6962372657,0.00134133,36469502.4741323,1e-04,0,0.100226163864136,118.461782932281,"4_56_2",4,56,2,1047,TRUE,TRUE,2,0.015967708615632,2,FALSE
"25",1.7889544,0.46990906074,0.005029994,2.4696971996,1.05996589952,0.3949305086,0.0041402724,0.95384,0.87707704832,0.78870472,0.005198444,5.1516744,2.1716008,0.78470296,0.004892422,1.97146206928,1.66657608,0.7221383488,0.005462432,2.1583785026,2.3899568,0.452532176914,0.005119088,1.631549850472,1.9676152,0.30657845088,0.004407302,2.201396035,2.254168,0.92994176,0.0161616824,1.26142306992,1.8107832,0.7066800118,0.005351236,6.9959952,1.63258056,0.75901716,0.004914314,2.83414968864,2.0602032,0.655196283,0.004606162,2.222826848,2.305484,0.6387252018,0.005538542,1.63412732508,1.991576,0.5727615704,0.005279828,1.63443885216,1.6909232,0.17051622,0.005897622,0.08851612,0.35118888,0.40688802,0.005194938,2.38437754576,1.8343908,0.2836708456,0.005794476,3.394353565152,0.7896272,0.718091997507251,0.0177064213904136,0.0352692592438281,0.0714911769913504,0.638923596854654,0.608005323408551,0.638923596854654,0.542786573939785,0,241148.337957365,0.00651298,36469502.4741323,1e-04,0,0.101073026657104,118.90552687645,"4_56_6",4,56,6,1051,TRUE,TRUE,1,0.0426471358426094,8,FALSE
"26",1.7949784,0.5193729668,0.005377954,2.6349280304,0.9930659728,0.4035321648,0.00423963,0.9246344,0.99827000768,0.7958156,0.005890172,5.47434,1.9402624,0.84264924,0.0056332,1.73344153344,1.602113,0.9616414,0.00424345,1.9330762898,2.2388224,0.5019886248,0.005698636,2.25246327424,2.2983008,0.40604153148,0.005931652,2.4160253406,2.1310656,0.80330784,0.0150798976,1.4164604064,2.0092056,0.58497619236,0.004791266,6.7970088,2.2936888,0.8552008,0.005924934,2.33224944192,1.870392,0.8026943442,0.004078237,1.992250742912,2.2752312,0.5323406608,0.005530102,1.40744708004,1.9989752,0.5650651774,0.004875684,1.4628044448,2.277232,0.13325106,0.0041720564,0.0872972,0.34390032,0.370141218,0.005996336,2.74025969056,1.989838,0.27823172656,0.005481622,3.37352050304016,0.7754,0.811896046357423,-1.42421377185637,-0.204452004679471,0.0579109770005356,1.00761843267737,0.674710702275419,1.00761843267737,0.462502629106911,0,48144.4104504338,0.00122025,36469502.4741323,1e-04,0,0.113304138183594,119.131242990494,"4_56_8",4,56,8,1053,TRUE,TRUE,1,0.0161973343235911,3,FALSE
"27",1.607667264,0.47221276266,0.004901292,2.18592315,1.06075872672,0.398085068,0.0041799246,0.83470244,1.03874750848,0.75764124,0.004597094,4.97073264,2.0129216,0.72674226,0.00587424,1.61074237536,1.65419712,0.87921892,0.005201182,1.9900362222,2.2018224,0.5813166808,0.00427751,1.84993425816,1.6407432,0.32239715976,0.005897884,1.8795017464,1.7624168,0.92020056,0.0189714424,1.23408379224,2.3081376,0.80941231672,0.00450137,5.5390032,2.3520208,0.94605548,0.005410216,3.20243055696,1.7996112,0.58199339352,0.005055666,2.6049733376,2.0655272,0.5516172068,0.0046961,1.4686272438,2.1299048,0.5521914162,0.00400967136,1.50260246928,2.3360776,0.122796468,0.00400439384,0.08717536,0.34533108,0.42373044,0.005749434,2.75693636144,1.9559788,0.28546167408,0.005459552,3.55585539496,0.7666526,0.811762808358485,-1.66331165680725,-0.264602900987876,0.057931483153344,1.05614036522308,0.691353134907434,1.05614036522308,0.459387515048136,0,49943.6357619822,0.00126959,36469502.4741323,1e-04,0,0.114582061767578,122.3827688694,"4_57_16",4,57,16,1080,TRUE,TRUE,1,0.0157672934033555,3,FALSE
"28",1.61826472,0.46431285612,0.004668108,1.9238685684,1.07156264512,0.4000313262,0.004117647,0.8319804,1.12209568064,0.73172878,0.00439948,6.237684,2.022676,0.94930208,0.005270562,2.03540671216,1.6091736,0.76607316,0.005989698,2.050874756,2.1360208,0.5111610724,0.004668864,1.74124246768,1.6216276,0.274498463772,0.005990894,1.75228789034,1.6640208,0.79577612,0.0196362444,1.158532252488,2.081068,0.75258395912,0.005912372,6.7179192,2.355828,0.95230452,0.005168128,3.30311568528,2.0203448,0.6322686552,0.005350078,2.62714776384,2.1625448,0.5381340114,0.004719592,1.46683845648,2.191144,0.5445060874,0.004288922,1.44596262204,2.2791344,0.13538478,0.00462622,0.08892872,0.33626184,0.39098718,0.005840492,2.76266281248,1.9830376,0.28402804208,0.005220994,3.60336297684,0.7677731,0.815374301387138,-1.59179970977687,-0.239954862040102,0.0573730589603344,1.04186479900852,0.684582491284112,1.04186479900852,0.464100601461826,0,44189.6884188684,0.0011118,36469502.4741323,1e-04,0,0.109388113021851,123.765208005905,"4_58_9",4,58,9,1092,TRUE,TRUE,2,0.0169950694465155,10,TRUE
"29",1.67249744,0.4879276072,0.005227676,2.593777254,1.078489808,0.3980038284,0.004245384,0.9112576,0.91572031232,0.78300168,0.004873768,5.07858,2.0700064,0.727641032,0.005271116,1.6598077792,1.68796,0.92843788,0.00452924,1.9591755912,2.3350288,0.6204963678,0.005348034,2.00067563224,1.7611752,0.35690654844,0.0056844,2.0407177176,1.882792,0.81518712,0.0187696252,1.29663816984,2.141472,0.73349091424,0.004946236,5.8250472,2.28044,0.88808708,0.005810984,3.06498182544,1.62097176,0.71707755,0.004748674,2.59894967744,1.9757056,0.5995116448,0.004966134,1.4636961984,2.0624352,0.5477413498,0.004886858,1.50832083924,1.9629472,0.15253458,0.004873252,0.083839636,0.35910468,0.46713114,0.005126158,2.69542812504,1.8864156,0.28445570864,0.00576063,3.487846307308,0.7647128,0.803538199654155,-1.17229701303073,-0.170795892475609,0.0591835469854555,0.953828399441368,0.665217161331441,0.953828399441368,0.481267320120064,0,60217.1612387263,0.00155132,36469502.4741323,1e-04,0,0.0976669788360596,128.262213945389,"4_60_11",4,60,11,1132,TRUE,TRUE,2,0.0221056381966071,7,TRUE
"30",1.61826472,0.46431285612,0.004668108,1.9238685684,1.07156264512,0.4000313262,0.004117647,0.8319804,1.12209568064,0.73172878,0.00439948,6.237684,2.022676,0.94930208,0.005270562,2.03540671216,1.6091736,0.76607316,0.005989698,2.050874756,2.1360208,0.5111610724,0.004668864,1.74124246768,1.6216276,0.274498463772,0.005990894,1.75228789034,1.6640208,0.79577612,0.0196362444,1.158532252488,2.081068,0.75258395912,0.005912372,6.7179192,2.355828,0.95230452,0.005168128,3.30311568528,2.0203448,0.6322686552,0.005350078,2.62714776384,2.1625448,0.5381340114,0.004719592,1.46683845648,2.191144,0.5445060874,0.004288922,1.44596262204,2.125668,0.13002744,0.0041009226,0.08388314,0.35093244,0.41799474,0.005708162,2.75022799192,1.9830376,0.28402804208,0.005220994,3.60336297684,0.7677731,0.815509988345737,-1.59911382727705,-0.246416903521794,0.0573519724951877,1.04333384635099,0.686364028615684,1.04333384635099,0.46318757655566,0,44189.6884188684,0.0011118,36469502.4741323,1e-04,0,0.0973000526428223,130.488858938217,"4_61_12",4,61,12,1152,TRUE,TRUE,2,0.0167655625338922,10,FALSE
"31",1.67249744,0.4879276072,0.005227676,2.593777254,1.078489808,0.3980038284,0.004245384,0.9112576,0.91572031232,0.78300168,0.004873768,5.07858,2.0700064,0.727641032,0.005271116,1.6598077792,1.68796,0.92843788,0.00452924,1.9591755912,2.3350288,0.6204963678,0.005348034,2.00067563224,1.7611752,0.35690654844,0.0056844,2.0407177176,1.882792,0.81518712,0.0187696252,1.29663816984,2.141472,0.73349091424,0.004946236,5.8250472,2.28044,0.88808708,0.005810984,3.06498182544,1.62097176,0.71707755,0.004748674,2.59894967744,1.9757056,0.5995116448,0.004966134,1.46691589824,2.0500496,0.5593842752,0.004640482,1.5255674712,1.9380832,0.15253458,0.004873252,0.083839636,0.35910468,0.46713114,0.005126158,2.69542812504,1.8864156,0.28445570864,0.00576063,3.487846307308,0.7647128,0.803338567645083,-1.16818605068984,-0.17103303328816,0.0592136086322903,0.952925436009223,0.665284526681816,0.952925436009223,0.482167380830278,0,60217.1612387263,0.00155132,36469502.4741323,1e-04,0,0.109256982803345,131.633054018021,"4_62_3",4,62,3,1162,TRUE,TRUE,2,0.0224075010205992,7,FALSE
"32",1.764804,0.5090150692,0.00527368,2.5813574512,0.99667569056,0.4024532588,0.004245556,0.9207128,0.99399702688,0.7825716,0.005574008,5.491584,1.9194336,0.89048556,0.00508283,1.9668466824,1.64030016,0.82992996,0.004668,1.8968277926,2.2874456,0.5369043046,0.00541897,2.22126619056,2.1849064,0.39514701564,0.005928832,2.3701243456,2.0641888,0.8044564,0.0160879024,1.38688068168,2.009296,0.57991541804,0.0048051,6.6072288,2.2096496,0.83686584,0.005585108,2.353612563216,1.9462416,0.809991609,0.0041377636,2.01622512,2.2733144,0.5611224836,0.00548916,1.45520459208,2.0064824,0.5666211652,0.004795984,1.478272263,2.2976768,0.13107354,0.0041552552,0.08758668,0.34448256,0.38036862,0.005950682,2.74004117384,1.9880436,0.28314312768,0.005558558,3.398336282132,0.7753718,0.804595930160823,-1.31255193934772,-0.18348860554136,0.0590240128445633,0.984138890671417,0.668813283361917,0.984138890671417,0.467156016671874,0,60509.6174000279,0.00155934,36469502.4741323,1e-04,0,0.111298799514771,137.360156059265,"4_64_16",4,64,16,1213,TRUE,TRUE,2,0.0175312910977621,3,TRUE
"33",1.7441392,0.5311473078,0.005600702,2.5991327272,1.12748050272,0.393596672,0.004325108,0.920718,0.86421780544,0.8023312,0.00509726,4.8555312,2.0730344,0.90914336,0.004638748,2.118938376,1.638142,0.92591032,0.005302072,1.81716815162,1.84304,0.6169472434,0.004319194,2.02388807744,2.397556,0.38855265228,0.005524818,2.070067341,1.65226504,0.96524024,0.0138533646,1.39606114752,2.2000224,0.63825624408,0.004255866,5.7959952,2.1317664,0.738311328,0.0041224902,2.268922718808,2.326932,0.8190009114,0.004198839,1.91409568208,2.0554536,0.5538449496,0.004772172,1.66670331876,2.100044,0.508691272,0.005637526,1.46050641924,2.085008,0.15080448,0.005000834,0.08863004,0.33560904,0.49109202,0.00526072,2.56776090368,1.9164184,0.26058099072,0.005431666,3.453286476772,0.7502009,0.822401714669861,-2.38319035255965,-0.392189161115423,0.0561332264132244,1.25731442631092,0.720171978160388,1.25731442631092,0.436852499617517,0,29559.0766607085,0.000710586,36469502.4741323,1e-04,0,0.0987811088562012,140.947365999222,"4_66_10",4,66,10,1245,TRUE,TRUE,1,0.011459442488089,10,FALSE
"34",1.6376896,0.46685757696,0.004792156,2.466163274,1.0423154192,0.4041254712,0.0041688934,0.8699608,0.9917514992,0.78416564,0.004739898,5.5346472,2.0543744,0.9226598,0.005089612,1.84818598784,1.61949504,0.87915452,0.004902668,1.8815861352,1.9847184,0.6143067382,0.004720058,2.09288986712,1.9881176,0.39249165384,0.005338238,2.021282012,2.1827792,0.80349628,0.0171376864,1.43353096848,2.0072096,0.561509033288,0.004874138,7.165464,2.0073448,0.77665492,0.005669,2.41183856304,1.825024,0.7978762134,0.004144632,2.17262110336,2.24304,0.5551658796,0.005671398,1.5124874406,1.8902488,0.5650048888,0.005588458,1.51614128364,1.8971328,0.16700652,0.004983916,0.08743944,0.34283304,0.4123071,0.005607286,2.62454711568,1.8734868,0.27866232096,0.00532537,3.515495959448,0.7582751,0.808783676085397,-3.07068575350501,-0.400763954531921,0.0582455973149911,1.30213038289032,0.725383165470893,1.30213038289032,0.452417638391967,0,50065.431719432,0.00127293,36469502.4741323,1e-04,0,0.115473985671997,145.86519408226,"4_68_15",4,68,15,1288,TRUE,TRUE,2,0.0152288176591571,2,FALSE
"35",1.7633832,0.5203138754,0.005055242,2.5065481024,1.11439037952,0.3789794256,0.0041720358,0.8919832,0.9079114352,0.79100968,0.005386506,4.84253256,2.0808992,0.81669436,0.005063366,1.99073698416,1.63180016,0.78158628,0.004942118,2.0058530036,1.7697776,0.5908422796,0.005213876,2.18587402952,2.0691552,0.39428940096,0.005359418,2.1032310822,1.9459648,0.83915232,0.01369121656,1.4471809092,2.2314192,0.59157064176,0.0041403922,7.067268,1.8789432,0.74662016,0.0043406,2.66790204576,2.2309296,0.6944003682,0.004957444,1.961240566848,2.3125952,0.6191962114,0.00530018,1.7012634642,2.1628496,0.5331223804,0.00512214,1.56385010124,2.1185552,0.14190078,0.004784624,0.0905074,0.34134468,0.371243934,0.005975266,2.69352899904,1.8760316,0.25675713072,0.005472784,3.59372282852,0.7811225,0.732148736358653,-0.0387360699370505,-0.0142922713773774,0.069686009331894,0.657023467184839,0.623427393362609,0.657023467184839,0.529543130093995,0,213951.738249096,0.00576717,36469502.4741323,1e-04,0,0.099977970123291,154.573464870453,"4_72_15",4,72,15,1364,TRUE,TRUE,1,0.038134063874974,8,FALSE
"36",1.8103352,0.5808488232,0.005989476,2.400555866,1.09798733088,0.3993972162,0.004393106,0.8760032,1.0191577088,0.83288984,0.005442876,5.8868328,2.0364968,0.93856212,0.0041541416,2.08621379888,1.6218684,0.88939076,0.005284328,1.8433735024,2.0546384,0.6277720954,0.0040910262,2.35888480616,1.9869472,0.34890191856,0.005725452,1.9847076112,1.63258232,0.87067976,0.0194865016,1.28647222704,2.32732,0.57387234128,0.005837658,4.84776936,2.1124952,0.94138816,0.005615488,2.65488179184,1.66498568,0.6931174656,0.00440677,2.0852337184,2.1805728,0.4895443352,0.00526816,1.32665596392,2.0951856,0.567402659,0.004740764,1.50385620444,2.044272,0.14127114,0.004507968,0.08973104,0.34672596,0.40320504,0.005719824,2.62811278336,1.8930064,0.28137289504,0.005945864,3.4221430298,0.773837,0.805762980063728,-1.18906854754367,-0.191735927956709,0.0588474885554184,0.957503405054741,0.671139601698906,0.957503405054741,0.471059353090633,0,57189.4012545782,0.00146829,36469502.4741323,1e-04,0,0.101672887802124,154.934550046921,"4_72_18",4,72,18,1367,TRUE,TRUE,2,0.0188587152929833,7,FALSE
"37",1.8103352,0.5808488232,0.005989476,2.400555866,1.09798733088,0.3993972162,0.004393106,0.8776472,1.03748049152,0.79630896,0.0049109,6.399684,2.0881424,0.89240552,0.0041541416,2.08621379888,1.6218684,0.88939076,0.005284328,1.8433735024,2.0546384,0.6277720954,0.0040910262,2.35888480616,1.9869472,0.34890191856,0.005725452,1.9847076112,1.63258232,0.87067976,0.0194865016,1.28647222704,2.32732,0.57387234128,0.005837658,4.84776936,2.1124952,0.94138816,0.005615488,2.65488179184,1.66498568,0.6931174656,0.00440677,2.0852337184,2.1805728,0.4895443352,0.00526816,1.32665596392,2.0951856,0.567402659,0.004740764,1.50385620444,2.044272,0.14127114,0.004507968,0.08973104,0.34672596,0.40320504,0.005719824,2.62811278336,1.8930064,0.28137289504,0.005945864,3.4221430298,0.773837,0.805709728343682,-1.19125840643443,-0.192156128929551,0.0588555547706842,0.957982209891707,0.671257911742316,0.957982209891707,0.4699338715752,0,57189.4012545782,0.00146829,36469502.4741323,1e-04,0,0.0996811389923096,158.35910487175,"4_74_10",4,74,10,1397,TRUE,TRUE,2,0.01849465150775,7,FALSE
"38",1.7635912,0.5406823902,0.005493206,2.542951762,1.0797854496,0.3867525114,0.004284184,0.9186764,0.85620968576,0.79538916,0.005197016,4.94812944,2.0519464,0.81309244,0.005091736,1.93881751936,1.6794424,0.90246312,0.005226932,2.101625092,2.1853072,0.47395460644,0.005155278,1.69603491648,2.0090912,0.38678530644,0.005772024,2.3803833378,1.9948912,0.81069592,0.0150347864,1.26210365424,1.9304896,0.56442437534,0.00534104,5.1262776,2.139644,0.89624852,0.005310838,2.267699173056,1.83248,0.8354419878,0.00401029682,2.05438830912,2.212416,0.628622684,0.005863972,1.47316580028,1.9941296,0.5904076146,0.005392068,1.62392261316,1.778488,0.14019594,0.004123899,0.083921908,0.357045,0.44567298,0.005491954,2.68928152168,1.8894364,0.26927970432,0.00563499,3.443731835016,0.7665542,0.60193231387447,0.416419020507351,0.0556329261337367,0.0842442740298194,0.494380361598086,0.59743858534323,0.494380361598086,0.60969350587835,0,531151.076499275,0.0144657,36469502.4741323,1e-04,0,0.114125967025757,160.954624891281,"4_75_14",4,75,14,1420,TRUE,TRUE,2,0.0657760304863746,9,FALSE
"39",1.6594424,0.4927366956,0.005113304,2.1556866924,1.05889285216,0.3874505838,0.0041828186,0.8541892,0.97953932384,0.84215672,0.005385972,5.4957576,2.112012,0.78899032,0.004935298,1.84841806672,1.65639,0.80682828,0.005359904,2.0022349508,1.8919424,0.5857629086,0.004748734,2.06473217904,2.3455864,0.38865227076,0.004686054,2.0515927896,1.9996168,0.906088,0.0172649144,1.39122740016,2.0743664,0.547273695556,0.004614788,5.9202024,1.978576,0.98663952,0.005445448,2.4020946216,2.02238,0.7920993528,0.0041563852,1.93147981664,2.3037672,0.47287349862,0.00577364,1.57687733064,2.1485296,0.5569576026,0.004763376,1.41751098876,2.1035048,0.13371822,0.0040379994,0.08155126,0.35117076,0.42664356,0.005729506,2.80205209248,1.9229684,0.30182123248,0.005946338,3.532950260884,0.7810211,0.812739520574162,-0.66023784045161,-0.117512986730705,0.0582668862719566,0.830641125475389,0.654380896662853,0.830641125475389,0.482845866910588,0,55681.1734701103,0.00142693,36469502.4741323,1e-04,0,0.11712384223938,161.668147087097,"4_76_1",4,76,1,1426,TRUE,TRUE,1,0.0224444598428221,1,FALSE
"40",1.8043728,0.548463684,0.005768488,2.379144538,1.1005835104,0.369364448754,0.004214794,0.9706368,0.786688080992,0.81815372,0.00509774,5.7122424,2.1857768,0.78380836,0.005128432,1.93643780144,1.66626888,0.8757122,0.005164256,2.0989725504,1.7992504,0.571692859,0.005241024,2.07621785344,2.3504792,0.40295227284,0.004926328,2.2290734418,2.1052504,0.96112704,0.0160989592,1.556479782,2.2085152,0.63616983696,0.004248616,7.1087208,1.64363272,0.82450916,0.004735916,2.394393984,2.2702096,0.8306705694,0.0041275124,1.99728504,2.38448,0.6308924256,0.005783688,1.65989900412,2.0315632,0.45695956622,0.005603684,1.34496037992,2.059704,0.16074462,0.00556246,0.09319488,0.31995372,0.43212528,0.005693034,2.66396077952,1.9712384,0.25398264896,0.00561758,3.472352585372,0.7703483,0.808444709990935,-1.0358895556013,-0.119108043003627,0.0584398382137897,0.923395499904643,0.650367541080754,0.923395499904643,0.48723419656258,0,52923.9901339494,0.00135132,36469502.4741323,1e-04,0,0.10012412071228,161.88444685936,"4_76_3",4,76,3,1428,TRUE,TRUE,2,0.0238672160695813,1,FALSE
"41",1.6662856,0.539569422,0.004951366,2.5201634884,1.0481495728,0.4154482864,0.0041713478,0.8270584,1.11787090976,0.746818288,0.004501182,6.1792944,2.029492,0.99759228,0.004351888,2.06130860672,1.61302936,0.8139232,0.005734716,2.020345257,2.0065672,0.5926100678,0.004339314,2.13048746736,1.9436416,0.34374673008,0.005221096,1.9546033554,1.8325944,0.82050488,0.0189637176,1.2987969696,1.981256,0.60339850928,0.004399364,6.3617856,2.3553824,0.89246796,0.004572318,2.2696620026832,2.3107584,0.8407159866,0.004471204,2.4728311392,2.271684,0.6694748716,0.005994734,1.72569985956,2.0793872,0.5352778672,0.005983428,1.56426429732,2.2039504,0.12296766,0.004356338,0.08648044,0.34932444,0.41534604,0.005478802,2.3615186336,1.7465016,0.29865199712,0.005015096,3.8176319698,0.767654,0.586994764342593,0.452426594976367,0.0631069186702721,0.0858103569567143,0.478885646148334,0.595069738732968,0.478885646148334,0.636004419367279,0,585689.410020797,0.0159613,36469502.4741323,1e-04,0,0.100691080093384,163.345340013504,"4_76_14",4,76,14,1439,TRUE,TRUE,2,0.0748794484727858,11,FALSE
"42",1.9004792,0.4951182082,0.005017438,2.44440859,1.06490214336,0.4193909802,0.0040851136,0.9180016,1.10930046656,0.741074648,0.004545592,6.712872,2.112156,0.97212068,0.005515928,1.55368880192,1.63199424,0.91447904,0.00501284,1.901346873,2.1348048,0.6636986818,0.005069608,1.79414138928,2.1298736,0.30115100808,0.005586258,1.9762184324,1.8936376,0.97800964,0.01405568908,1.54536490368,1.61204552,0.71693885984,0.004207468,6.52254,1.61335128,0.76034548,0.0041438802,2.43579723552,2.0957576,0.7772040066,0.004354882,2.2050827328,2.3507688,0.6635706532,0.005598668,1.72962885552,2.0000224,0.5675230104,0.005627776,1.59112661448,1.7689232,0.1753731,0.005673794,0.083824752,0.35795556,0.40867236,0.005229716,2.31551945728,1.7978536,0.28809168208,0.005944234,3.472877261744,0.7822982,0.764356079897529,-0.182694103318321,-0.0150068545814506,0.0653622305363396,0.701075016907578,0.623646961390891,0.701075016907578,0.526552683057691,0,146381.601939003,0.0039142,36469502.4741323,1e-04,0,0.103567123413086,164.503117084503,"4_77_5",4,77,5,1449,TRUE,TRUE,2,0.0371032099903425,12,FALSE
"43",1.8420312,0.5360476194,0.005465586,2.5226919972,1.00427025952,0.411799305,0.0041751864,0.87646,1.01513632352,0.79048636,0.005307038,6.3017184,1.9675024,0.9453692,0.005293404,1.89884975312,1.6170276,0.85405168,0.00454298,1.7635292989,1.8164144,0.526625437,0.004400616,2.23665604568,2.0713152,0.39676629096,0.005522152,1.8978421022,1.7865936,0.81422084,0.0146732848,1.44547887744,1.6957928,0.65245436144,0.004213532,6.7747824,1.8472544,0.72636832,0.004320704,2.7514451808,2.3065904,0.7979710452,0.0041960532,2.04814356224,2.2648488,0.558876451,0.005137394,1.59370624644,1.9631792,0.5305832594,0.005745002,1.40670727656,1.857192,0.14900928,0.004387626,0.08100702,0.34283304,0.4123071,0.005607286,2.62454711568,1.8734868,0.27866232096,0.00532537,3.515495959448,0.7582751,0.811880302254166,-3.09074092795153,-0.447362793448191,0.0577720471656887,1.30533406500059,0.737350018813013,1.30533406500059,0.426662563934403,0,50065.431719432,0.00127293,36469502.4741323,1e-04,0,0.10903787612915,166.626991033554,"4_78_5",4,78,5,1468,TRUE,TRUE,2,0.0112937127680993,2,FALSE
