"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","cluster","top_sol"
"11","3_104_1",0,0.581921686803479,0.535181254867332,0.798595429556272,0.0580578162115088,0.636134709050483,0.76210223301923,0.690552627290325,0.997726698107835,0.408178443830293,0.430742482166099,0.459577027500802,0,0.148485353705287,0.672472252804118,0.338942806932994,0,0,6,FALSE
"12","3_104_12",0,0.583925700524427,0.529030413489083,0.79753836222773,0.0575397942600011,0.739943030222554,0.769834590006287,0.751302820979707,0.987925027914661,0.349440907773575,0.338048815585363,0.442430972283577,0,0.132713747169041,0.757335982990422,0.403979925880071,0,0,6,TRUE
"13","3_96_3",0,0.58189437792937,0.535550200460163,0.79897924643397,0.058036397291049,0.637582401386515,0.758796679429363,0.682541551259259,1,0.403797191004124,0.41293691997797,0.472626464217594,0,0.149433867638348,0.67014503710038,0.338027633251149,0,0,6,FALSE
"14","4_100_12",0,0.520077110731515,0.729279964158389,0.627051365420029,0.0667170366562837,0.382408424521117,0.922961363249066,0.771659382132886,0.746813004435384,0.752847401145692,0.645269343248222,0.19663429613346,0.016767192768209,0.439009641573132,0.515458541924099,0.201250676877455,0,0,8,FALSE
"15","4_100_16",0,0.586460036611679,0.513586985927447,0.599547049657533,0.0790857527117,0.205859817689812,0.683724334432635,0.777081441560329,0.770019411274897,0.715455195972592,0.764665032265905,0.021872805291046,0,0.0757108436746896,0.635040614676031,0.0574930594861048,0,0,4,FALSE
"16","4_100_4",0,0.644168913497538,0.473654030327306,0.590161177248515,0.0883491644307961,0.0429552640897895,0.848824486493404,0.912603316140632,0.695227068957279,0.643152360709719,0.711154981404163,0.0107474850216032,0,0,0.706999283130177,0.00158391631098346,0,0,9,FALSE
"17","4_100_6",0,0.530940587253859,0.646636848669199,0.618383778096087,0.06628289945914,0.416233161219838,0.591107839373334,0.66621374014647,0.824092398954907,0.662902929924075,0.579526679902096,0.135865453128224,0.229390202086524,0.477620649963031,0.563849566882472,0.165212103206366,0,0,12,FALSE
"18","4_101_1",0,0.517353989917613,0.734000376926556,0.633056387420705,0.0617134799056773,0.525401721191471,0.47367340959693,0.472430848680893,0.891652783159397,0.777598234522712,0.566260785867424,0.248151783880978,0.59966898140973,0.72416669845259,0.367607695256719,0.241636525352749,0,0,13,FALSE
"19","4_101_17",0,0.531012970225086,0.645055457720311,0.619496620864161,0.0666833211295187,0.494587027184731,0.709901371741705,0.642088336994889,0.919479326584129,0.558899714648734,0.578157271191672,0.142237092804613,0.170510952753606,0.440468107904506,0.589343658177022,0.153441341870621,0,0,12,FALSE
"20","4_101_8",0,0.599268504884001,0.500508175563645,0.598826019945895,0.0828187392180948,0.105925010998527,0.621465639785699,0.861435530781511,0.649035215681301,0.66390756459682,0.742979701985791,0.0146303893193108,0,0.00854197110470619,0.692569922525059,0.0496903427710199,0,0,9,TRUE
"21","4_102_13",0,0.603800310550238,0.487026443482567,0.594346851016754,0.0837254622979158,0.0493011218854244,0.856449416113119,0.896566588272274,0.772152482385516,0.738782584603155,0.728398571952182,0.0138297483779269,0,0.0126033110810852,0.633582237235589,0.0497934316143328,0,0,11,FALSE
"22","4_102_16",0,0.509127511264437,0.7357948038182,0.63282918866905,0.060699825695336,0.346093807498594,0.436367472160029,0.553296766462042,0.632053210982032,0.606996705004725,0.645459772759688,0.247755240453683,0.253110504136622,0.77350922786439,0.340574550132496,0.257657135843206,0,0,13,FALSE
"23","4_102_2",0,0.511102870160603,0.740425332028132,0.629794025599686,0.0675045313392581,0.557014846950796,0.688936166526134,0.658328519302863,0.784716749132779,0.614859398831132,0.625425328061832,0.158578140996149,0.100978735688789,0.41938926847176,0.58445610835548,0.167779155061158,0,0,12,TRUE
"24","4_102_8",0,0.581599987386247,0.520082554799175,0.595523300226105,0.0816640520819714,0.177459513538762,0.824573064526886,0.81701908588992,0.727861827254927,0.590171024716956,0.807256676846068,0.0232248905715431,0,0.0360305554708143,0.616711906131272,0.0460101660167765,0,0,5,TRUE
"25","4_104_3",0,0.625713680593668,0.492261082213736,0.59423010476599,0.0853024368987667,0.11751023787415,0.666297765270439,1,0.679767617939255,0.589534981043623,0.759735785173162,0.0213649412531444,0,0,0.622594718937906,0.0122879107968304,0,0,9,FALSE
"26","4_104_8",0,0.512057811204184,0.735357557970281,0.632565457731774,0.0607076805414598,0.360502243300384,0.432172804887259,0.548803477156676,0.662661570298992,0.603894872148638,0.648719524382336,0.238220972379142,0.26726763275277,0.808780395968972,0.353255352866121,0.255148020582354,0,0,13,FALSE
"27","4_105_1",0,0.530980530070161,0.645382025080285,0.619571162814996,0.0666794180148607,0.494731493945752,0.709568464855964,0.641023391569305,0.920102242903838,0.563398859110739,0.57788652288738,0.142077441211535,0.169660170623735,0.441588850641108,0.588909729635701,0.153478512108915,0,0,12,FALSE
"28","4_105_11",0,0.584489867436874,0.51361420834041,0.599318600929297,0.079110390138567,0.203908212424784,0.683224568712716,0.777644980242862,0.770664856609141,0.716577872963744,0.764109848455669,0.0214610997515271,0,0.0754321834158759,0.616914495145875,0.0574271021937135,0,0,4,FALSE
"29","4_105_14",0,0.465218834440528,0.956734898375291,0.669354050377574,0.0614424830904672,0.574481952610044,0.493922951534177,0.634253711879889,0.377008822981815,0.540700530970558,0.688469663209614,0.396395468679108,0.279445269481342,0.587094020333462,0.452720873247509,0.200777439308341,0,0,13,FALSE
"30","4_105_9",0,0.637041303764859,0.461069605781418,0.591868144918756,0.082695663949691,0.0208862177007663,0.796307151575009,0.667341861272702,0.715747033581282,0.527858488891919,0.773146014735655,0,0,0.0290196371252147,0.596627208767333,0.041982437194316,0,0,5,FALSE
"31","4_106_12",0,0.518716352408405,0.67845996256435,0.626299718352541,0.0664300402046231,0.483328885071271,0.71025852668013,0.620288908797276,0.785718586808861,0.530542823859818,0.589897448846454,0.19338757449057,0.0474293251671624,0.404623818448183,0.586569750697016,0.157565543555817,0,0,12,FALSE
"32","4_106_14",0,0.500833555009043,0.769437436320624,0.698223339292462,0.0590586463728158,0.376317723510509,0.352134600325413,0.181697063459428,0.666734205382766,0.666361606229893,0.587020963994834,0.434085628344526,0.655556401651779,0.840083283960281,0.202762235122943,0.263705618910656,0,0,1,FALSE
"33","4_106_15",0,0.497115308060862,0.846197620400891,0.653593803010398,0.0638426812475228,0.519132114826866,0.586456289122679,0.522976518739433,0.679499170591365,0.617408401407353,0.608645235307807,0.316324463714008,0.415052691563193,0.560716352757882,0.48632220200835,0.184747297173593,0,0,13,FALSE
"34","4_39_15",0,0.439422963285972,1.30494135905349,0.718096367664246,0.0568403634161664,0.548397149030625,0.292353644080853,0.542637095304353,0.195050431664838,0.550614212280359,0.96180049338524,0.545209539051849,0.949594990836825,0.841481025889089,0.065230040877035,0.321016083883789,0,0,2,TRUE
"35","4_40_1",0,0.608275751518824,0.496767384667642,0.59449532456571,0.0832073049772625,0,0.859667746782728,0.955741641825869,0.741735821501755,0.754627565164385,0.732705482645705,0.0271207554599478,0,0.0104949986654841,0.640777913141768,0.0364913270326531,0,0,11,FALSE
"36","4_42_7",0,0.635506274657826,0.474805283794692,0.591689093230329,0.0866940824757143,0.0522302122936517,0.718387517759342,0.898823974017397,0.705000914881667,0.610582406380651,0.742212134307136,0.00861315228256591,0,0,0.624165194634509,0.0117225292973641,0,0,9,FALSE
"37","4_43_18",0,0.635345932070142,0.474971941386961,0.592422822480799,0.0866767967159868,0.0515471516279909,0.717923180955241,0.89680788976149,0.706810473252632,0.629394319392532,0.742127829927841,0.00814975431040169,0,0,0.622324124642999,0.0120265629739227,0,0,9,FALSE
"38","4_45_10",0,0.636603717675685,0.475419388854027,0.596339107786375,0.0864753630220232,0.0283779708136526,0.715904208385893,0.903928453968958,0.735576839944844,0.777638839836681,0.742636570981237,0.00799122039204044,0,0,0.595939462368328,0,0,0,11,FALSE
"39","4_47_2",0,0.635049012879809,0.475902483813238,0.591822947107082,0.0867965070065921,0.050843392184449,0.719735015670267,0.905371385047353,0.70107678453352,0.578928087491272,0.741815381221788,0.00919746350133527,0,0,0.619629019230585,0.0116460365558812,0,0,9,FALSE
"40","4_49_18",0,0.460196676056875,1.03309037015802,0.681515360180227,0.0580205912238535,0.431701746975109,0.486572730520414,0.214647684222402,0.268722859394952,0.648385131841664,0.798738830122737,0.614408444620885,0.598071422510139,0.751370601060897,0.161020868903531,0.332607403215006,0,0,3,FALSE
"41","4_53_2",0,0.456700457931724,1.06792500514824,0.692973353874554,0.0578777051250207,0.442232936389588,0.459068247813348,0.244558881633009,0.205812513243265,0.761602196589239,0.768560623149578,0.626349457283937,0.582851838116306,0.753784271731836,0.129221428273192,0.342878799450971,0,0,3,FALSE
"42","4_54_13",0,0.457906328933163,1.06694445321132,0.692967367251046,0.0579171335091086,0.440338224324486,0.460786892382996,0.246532666249478,0.210081496547332,0.770142554215519,0.769188808214005,0.627544404196932,0.582450856245035,0.758477445665434,0.133605585508044,0.343379364346379,0,0,3,FALSE
"43","4_55_3",0,0.486811394571959,0.928837330940394,0.661491147221306,0.0596193874828901,0.421064859318887,0.507053417393657,0.352939222938225,0.615254147506392,0.665586305768184,0.661678527497616,0.395751068607002,0.690766916288063,0.801716243015294,0.270174539783759,0.248503196461748,0,0,1,FALSE
"44","4_56_2",0,0.454991159676314,1.25947796025256,0.726786441362584,0.0582684860202872,0.410821634151383,0.393553315556607,0.566491403789314,0.176061175530941,0.624975922055062,0.896732925865899,0.503491219974121,0.753350084926639,0.77440080153356,0.267448045676481,0.227218925593659,0,0,2,FALSE
"45","4_56_6",0,0.542786573939785,0.638923596854654,0.608005323408551,0.0714911769913504,0.339414785505091,0.846603065148292,0.899997532140054,0.8403176360502,0.570537823981986,0.645542713831121,0.0701888885392855,0.0342545065638245,0.321644902036618,0.629853690215253,0.140606762758808,0,0,8,FALSE
"46","4_56_8",0,0.462502629106911,1.00761843267737,0.674710702275419,0.0579109770005356,0.420617680082353,0.29748945059364,0.211695368978156,0.188770042077286,0.552362148512953,0.659409523176577,0.578545972112679,0.720849371637547,0.787274134277991,0.128012608588714,0.35020711603082,0,0,3,FALSE
"47","4_57_16",0,0.459387515048136,1.05614036522308,0.691353134907434,0.057931483153344,0.444424841636053,0.446908023130064,0.233587248700689,0.255574196410366,0.781387143361489,0.759435782256671,0.606973414668699,0.627207305432233,0.799212955105582,0.162357114121338,0.326997604560383,0,0,3,FALSE
"48","4_58_9",0,0.464100601461826,1.04186479900852,0.684582491284112,0.0573730589603344,0.455711008322242,0.406836871299767,0.0934151645458921,0.296169455624868,1,0.81533538896722,0.566661705532332,0.566402177730748,0.829358313001211,0.0582500555867161,0.368841690536677,0,0,10,TRUE
"49","4_60_11",0,0.481267320120064,0.953828399441368,0.665217161331441,0.0591835469854555,0.414260733904409,0.468332586757877,0.352287108699743,0.450259744375501,0.804866230241388,0.697425581027383,0.403093178483385,0.538722582286266,0.855592911126361,0.289866458354267,0.289644576335828,0,0,7,TRUE
"50","4_61_12",0,0.46318757655566,1.04333384635099,0.686364028615684,0.0573519724951877,0.467580939134803,0.397553118444405,0.0827275962634005,0.294792223923314,0.994610072111861,0.812738137732271,0.605459273647779,0.592107940875267,0.834810657782085,0.0460542566848194,0.369426904236545,0,0,10,FALSE
"51","4_62_3",0,0.482167380830278,0.952925436009223,0.665284526681816,0.0592136086322903,0.413158978066266,0.469031755774715,0.353554361189966,0.453291711112186,0.811049684942528,0.698453136412325,0.404431449654236,0.539098394479459,0.858597014572618,0.292998023966456,0.289743680525938,0,0,7,FALSE
"52","4_64_16",0,0.467156016671874,0.984138890671417,0.668813283361917,0.0590240128445633,0.498988236024202,0.373250818330208,0.277909112905579,0.378461508726904,0.597891627544228,0.661665757615269,0.500617145529308,0.636411604304414,0.755189940357487,0.230913305508379,0.326412269591864,0,0,3,TRUE
"53","4_66_10",0,0.436852499617517,1.25731442631092,0.720171978160388,0.0561332264132244,0.404055851162291,0.267232551006387,0.135147710558335,0.0264371385825901,0.810160665926972,0.95935299961688,0.60900918109519,1,0.904637497206908,0,0.272916544278054,0,0,10,FALSE
"54","4_68_15",0,0.452417638391967,1.30213038289032,0.725383165470893,0.0582455973149911,0.628673529916205,0.40158973954859,0.771863573473488,0.292764478800146,0.558526909748039,0.879623189205608,0.440402810784018,0.7772302917699,0.764000189816725,0.304123914555487,0.282265790874355,0,0,2,FALSE
"55","4_72_15",0,0.529543130093995,0.657023467184839,0.623427393362609,0.069686009331894,0.392686546886712,0.723715776960357,0.789862872507775,0.811430175815881,0.643531624021634,0.704128187388334,0.133924143887171,0.0676960819328491,0.330490335454183,0.586229469964337,0.127621941358473,0,0,8,FALSE
"56","4_72_18",0,0.471059353090633,0.957503405054741,0.671139601698906,0.0588474885554184,0.493977589964676,0.418930765528803,0.254530003804728,0.500379597295566,0.914225837362766,0.658387816419899,0.455807712788146,0.522847984831195,0.809115774044424,0.219961161173221,0.282636703074448,0,0,7,FALSE
"57","4_74_10",0,0.4699338715752,0.957982209891707,0.671257911742316,0.0588555547706842,0.495119696781461,0.419716532281596,0.258908575938926,0.494514103766662,0.913869430757363,0.658625543393035,0.454829678623662,0.518530471684665,0.801435214467689,0.217753791283923,0.282061301720112,0,0,7,FALSE
"58","4_75_14",0,0.60969350587835,0.494380361598086,0.59743858534323,0.0842442740298194,0.0148355305306784,0.706590277561771,0.875240905484607,0.661331879677673,0.728756122583457,0.729203802715707,0.0128975218584591,0,0.00810264898827095,0.698563523995799,0.0323246073898237,0,0,9,FALSE
"59","4_76_1",0,0.482845866910588,0.830641125475389,0.654380896662853,0.0582668862719566,0.367869027563191,0.417646289775552,0.0559533927519181,0.485900937134508,0.486898168140485,0.720832658800966,0.511813323528309,0.692942132657704,0.776718624353021,0.195187284342601,0.301452507383923,0,0,1,FALSE
"60","4_76_14",0,0.636004419367279,0.478885646148334,0.595069738732968,0.0858103569567143,0.0597586504265111,0.799384444575812,0.906634456937195,0.747668710165468,0.766032608842037,0.74026207151434,0.0171036675312682,0,0,0.62273542827173,0.0245523759261985,0,0,11,FALSE
"61","4_76_3",0,0.48723419656258,0.923395499904643,0.650367541080754,0.0584398382137897,0.259692093064466,0.366739858822362,0.436117925084675,0.43927372165239,0.367616874671604,0.719522180594607,0.424385616973419,0.906149123327586,0.851087584950475,0.166994085666647,0.272046889648022,0,0,1,FALSE
"62","4_77_5",0,0.526552683057691,0.701075016907578,0.623646961390891,0.0653622305363396,0.449291432981623,0.743998325873989,0.764776649141094,0.883439073147984,0.569580251124298,0.605864675676544,0.156287258851985,0.32429069198536,0.476350324632882,0.510301750289223,0.185063442499313,0,0,12,FALSE
"63","4_78_5",0,0.426662563934403,1.30533406500059,0.737350018813013,0.0577720471656887,0.749651078703719,0.398926491270629,0.443436185414779,0.308181485756709,0.724484233451412,0.864361969491299,0.517637632561192,0.84489142643875,0.717543013094835,0.208774905702316,0.291235426002713,0,0,2,FALSE
"64","4_79_16",0,0.424713075076278,1.32527262559193,0.743159925261308,0.0577697055203146,0.732100921793028,0.4066262049444,0.447531423732751,0.185224630133806,0.802876806983955,0.856857528674402,0.491570579534842,0.657565684982351,0.690623035365772,0.228843727763419,0.298821773242221,0,0,2,FALSE
"65","4_80_8",0,0.525491223149306,0.701720293241613,0.62382503363151,0.0653743232175979,0.449987815910376,0.743978750010834,0.768531819785412,0.875131994588729,0.569180199688855,0.604507428481947,0.155677327104232,0.291656373700105,0.475293137556346,0.508405794883029,0.185750040982795,0,0,12,FALSE
"66","4_81_16",0,0.476059266678919,0.930199916181301,0.735720262606103,0.0591492873144846,0.508637208040834,0.380524948135353,0.246499691599027,0.435306688341969,0.765950230059444,0.717981395106528,0.462293938297332,0.409717111921697,0.699420507874079,0.257607895550083,0.336211085135795,0,0,7,FALSE
"67","4_81_19",0,0.526728784133896,0.686828263708013,0.621311544929828,0.0656816999887036,0.512312799413732,0.766668738382706,0.741733577514209,0.957618615149366,0.554804068428359,0.625399450912252,0.138015376984058,0.288517992015856,0.491752273429551,0.511704192093293,0.178104059917418,0,0,12,FALSE
"68","4_81_8",0,0.426262820602002,1.3040061380117,0.737544947784806,0.0577716826293022,0.748814673760179,0.397902551224694,0.430895454271567,0.305439314601284,0.724431160547405,0.864491339296065,0.517498791351893,0.844186929185414,0.717756877084482,0.208585199176367,0.290847300094864,0,0,2,FALSE
"69","4_83_1",0,0.508293718291553,0.788138104357884,0.641898450804724,0.0575231125871949,0.413356177779607,0.203215093038718,0.226921593765921,0.636331174853035,0.582777868983809,0.669795854312494,0.380744959062269,0.756288271446857,1,0.145431352693764,0.327651364715446,0,0,1,FALSE
"70","4_85_3",0,0.489890361774236,0.872326730516464,0.655153214669534,0.061835277638831,0.525638547536449,0.532140750523461,0.556140669429694,0.683837529679298,0.749141906035733,0.62173807726659,0.270852618972038,0.436037619491468,0.665182417634114,0.376465804339,0.223219984837047,0,0,13,FALSE
"71","4_86_14",0,0.477415868752113,0.907691743289174,0.664109591613644,0.0615788465327377,0.50329172425652,0.542424939153128,0.518850773185391,0.562983814831406,0.72611644129782,0.623291262189233,0.338316291384684,0.458391685524288,0.615830146356791,0.36185880955302,0.222410110308166,0,0,13,FALSE
"72","4_86_3",0,0.464875457684808,1.01413221647419,0.686451265875988,0.0594528461732486,0.630152495633291,0.546271235244005,0.324931334127895,0.565032406247717,0.800108202647461,0.633842229600081,0.501500279869309,0.678913024889239,0.690923823866557,0.252732866095662,0.307379584785155,0,0,7,FALSE
"73","4_86_5",0,0.595545975777268,0.503794301459852,0.595539695549581,0.0819177810598814,0.0956157305314562,0.811585140359811,0.890433795687656,0.707583638353505,0.699042219548092,0.741018214282113,0.0305504993628155,0,0.0293460052461608,0.651180568051525,0.0613630916002697,0,0,11,FALSE
"74","4_87_12",0,0.472903172188487,0.951976711424316,0.660509050605127,0.0595443633730897,0.458992620663986,0.500668542086948,0.425000899870724,0.526181988182646,0.542674749827657,0.741458134061256,0.414439734843742,0.671504492544081,0.726986317254179,0.208506624495474,0.28962861036217,0,0,1,FALSE
"75","4_89_8",0,0.599256230045835,0.494247884205785,0.598414302688112,0.0822710884799312,0.106019709835123,1,0.854179895100937,0.756232807299542,0.868099487749073,0.751440572790623,0.0278122598860286,0,0.0318942426914393,0.698427170013443,0.0311617172692107,0,0,11,FALSE
"76","4_90_9",0,0.574900609026122,0.591340254954354,0.608155572995178,0.075993390342806,0.218113537457946,0.843744660641751,0.849766153738302,0.704916738558278,0.802260134440803,0.740488981917344,0.0764073406584277,0,0.142537950754047,0.609653923930017,0.0957486773554479,0,0,11,TRUE
"77","4_91_13",0,0.583448709308705,0.533166807780052,0.596011558650916,0.081256563768293,0.234017327500151,0.630778358147374,0.842313564562187,0.723688303309592,0.698723189619968,0.699147695985897,0.0107927616805718,0,0.0646245924156412,0.654006010327272,0.066436984510575,0,0,4,FALSE
"78","4_91_15",0,0.483137273437666,0.800743283652283,0.642503099610844,0.060418229768459,0.565129532250534,0.484648111779782,0.467186564562797,0.65069844320061,0.64054892196186,0.526058501880812,0.293146610119975,0.15293019943449,0.718870373381345,0.324444133600614,0.278668461951083,0,0,13,TRUE
"79","4_91_19",0,0.568783948819757,0.595353407002229,0.606534083062297,0.0766852790215981,0.323284962374704,0.605209599890435,0.829324157578505,0.703558585341075,0.591078451638928,0.797058563436634,0.0369494514210486,0,0.136482168881888,0.632980254460197,0.0692659807611916,0,0,4,FALSE
"80","4_91_4",0,0.510806473002389,0.759209109023652,0.638704319398871,0.0625559832548449,0.330963730905902,0.506405915727793,0.646505444746467,0.643620656368691,0.631633978976255,0.606603020532505,0.311346190270615,0.502724600619846,0.646954037670674,0.399051643597866,0.203165854571551,0,0,13,FALSE
"81","4_91_6",0,0.581714776951985,0.563976822864008,0.599095991833403,0.078024490764914,0.275756127290439,0.989049837811685,0.857436538488595,0.8049924740424,0.65238052931693,0.747525406815815,0.0267956620233063,0,0.129048618153315,0.664484298057356,0.0787425540685741,0,0,5,FALSE
"82","4_93_1",0,0.488770895753713,0.883049290901529,0.65079840442474,0.0619504837552218,0.527302263455437,0.522508310887618,0.616620883799029,0.611599602609429,0.504471733671665,0.621034083529381,0.276031649102261,0.346689028818685,0.65182509822054,0.427218433257133,0.223884405185236,0,0,13,FALSE
"83","4_93_11",0,0.5652186992441,0.599192798184784,0.607900180041206,0.0765799213770502,0.352397670439728,0.634084616222818,0.812165237799607,0.7278166694898,0.705966114970886,0.795834218991135,0.0347021378121792,0,0.129655850249273,0.629531127155593,0.0693867361468066,0,0,4,TRUE
"84","4_93_14",0,0.509435334372016,0.775894823443516,0.644623795880024,0.0631184009490418,0.457369431418985,0.615362322984449,0.545928919954452,0.663891203025318,0.787297690292398,0.511244124273863,0.281886356033223,0.150552813088772,0.563762847220899,0.517030623594818,0.229057975989719,0,0,13,FALSE
"85","4_93_6",0,0.504021780559538,0.760425734729318,0.641930729845934,0.0650338079042767,0.609183767986144,0.598251750596501,0.695953591873015,0.780783119532848,0.682481961184886,0.5851792784348,0.237481504977638,0.195780590908717,0.54887778335769,0.530854699170659,0.193794636898183,0,0,12,FALSE
"86","4_94_18",0,0.498132428634383,0.813807816296329,0.641792329283036,0.0582997861453862,0.545071104244061,0.377137776685409,0.250133709268136,0.704199089364918,0.612650769739582,0.546681816217457,0.32963442661234,0.53127413571266,0.835173376883623,0.217499649373797,0.360813132391902,0,0,1,TRUE
"87","4_95_10",0,0.544479111085372,0.621250922430542,0.618383526930566,0.071568581958005,0.277213483759713,0.695503570816125,0.889075504673839,0.796989592779745,0.596282062729952,0.658437828402814,0.100848736102518,0.0257432522331575,0.283621655301902,0.602091380127414,0.119558886602367,0,0,8,FALSE
"88","4_95_3",0,0.565517427263522,0.606021207464513,0.606587982187546,0.0765446489194254,0.359699569850656,0.656512296658542,0.808092546052721,0.734677546105119,0.647110989971214,0.796442389754241,0.0393299261549812,0,0.133328045976681,0.637765516190219,0.0669336881119589,0,0,4,FALSE
"89","4_95_4",0,0.570910455130374,0.599145244159596,0.607581539126353,0.0759494838009709,0.26783463663481,0.69377627346605,0.905217327010566,0.673316560185118,0.696569235530095,0.726671457788337,0.080698010941203,0,0.141990156115569,0.615077646186881,0.112652314581504,0,0,4,FALSE
"90","4_96_10",0,0.485998445827133,0.800655061194612,0.642496440258456,0.0604181882962475,0.565195908452749,0.484599545814663,0.467075662321636,0.674842007413724,0.640557504940376,0.526034337550895,0.293093895890095,0.153165585307461,0.718878767374649,0.324510434499796,0.278641294323784,0,0,13,FALSE
"91","4_96_12",0,0.591297331186409,0.497422123926448,0.597622306743659,0.0824655735978817,0.151195371059959,0.703607552031998,0.738515026616878,0.758395765216016,0.869021154915074,0.740067964046474,0.00176709397801416,0,0.043448006272364,0.643274726646167,0.0394533273526926,0,0,11,FALSE
"92","4_96_9",0,0.628496160257269,0.484341274647969,0.59572224143363,0.0854468806898066,0.0971686396150097,0.663775479509241,0.92845757161723,0.718599910461409,0.790537562493286,0.750622993960688,0.0112563210082727,0,0,0.604519046462306,0.0188748026464227,0,0,11,FALSE
"93","4_97_3",0,0.531690413601732,0.645606005821538,0.620011504226355,0.0666894998256534,0.496371762434365,0.698773276308142,0.64099548654766,0.933528233149683,0.628556231958133,0.578695935578677,0.136236147912729,0.179197612474994,0.435098458987781,0.582760380221655,0.159132003554033,0,0,12,FALSE
"94","4_98_14",0,0.530895657310096,0.646765872843508,0.619870992373219,0.066663307626305,0.495274207343606,0.708222745063247,0.636727117913283,0.922865631813023,0.581776591567333,0.576862061753193,0.141480451730255,0.166190677829791,0.446089974170553,0.587266517441614,0.153614448178816,0,0,12,FALSE
"95","4_98_17",0,0.598598929523248,0.503642952112893,0.596374393317675,0.0822864579594732,0.0792617733244305,0.86205058678035,0.92241984724548,0.723914530237653,0.700642366264567,0.743144963550054,0.0286474196908478,0,0.0387446335856485,0.660154014285442,0.0385105825913039,0,0,11,FALSE
"96","4_99_1",0,0.520202967957912,0.726447523427513,0.626015590885724,0.0667327509102063,0.383632645592484,0.931206921426549,0.773613211620321,0.754059188483493,0.679814357123463,0.65120211701506,0.201216399533471,0.0895607972236797,0.432474504013652,0.51103407625566,0.198700366058254,0,0,8,TRUE
"97","4_99_15",0,0.586816090801913,0.498431885128413,0.596479554462968,0.0824400232599527,0.136464247855022,0.684215844133518,0.764259078818681,0.74528344736933,0.877999757455058,0.737680477262327,0.00509983300737088,0,0.051096336791945,0.593843620702378,0.0456471910569378,0,0,11,FALSE
"98","4_99_18",0,0.634908112125356,0.482034385494313,0.592186060710455,0.086775259176667,0.00824614526368465,0.866213663756138,0.959709281644898,0.704781911035351,0.706677207930734,0.738656944691327,0.00710764622252487,0,0,0.584256055100541,0.0307852297496475,0,0,11,FALSE
