"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1","(Intercept)",60529.3589582946,4418643.20395551,0.0613967563743419,60529.3589582946,0.0507088936419414,4418643.20395551,0.0613967563743419,60529.3589582946,0.0507088936419414,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"2","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"3","season",0.349905994485286,-1071588.50698218,-0.0148896517460006,-14679.2946161943,-0.0122976816910319,-1071588.50698218,-0.0148896517460006,-14679.2946161943,-0.0122976816910319,FALSE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"4","holiday",0.465230037202126,1407036.66322999,0.0195506817895516,117253.055269166,0.0982295667947438,1407036.66322999,0.0195506817895516,117253.055269166,0.0982295667947438,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"5","print_launch",273.460513343442,1014538.50450417,0.0140969457180139,22055.1848805254,0.0184768853265157,1014538.50450417,0.0140969457180139,22055.1848805254,0.0184768853265157,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"6","product_launch",-387.70710524118,-795187.27284966,-0.0110490747973095,0,0,-795187.27284966,-0.0110490747973095,0,0,FALSE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"7","solidcolor_launch",-224.479309427584,-364554.398510396,-0.0050654593632953,0,0,-364554.398510396,-0.0050654593632953,0,0,FALSE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"8","mb_status",-25574.1814094585,-434761.083960794,-0.00604097663488433,0,0,-434761.083960794,-0.00604097663488433,0,0,FALSE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"9","sale_status",20109.8393927539,2413180.72713047,0.0335309873081072,89377.063967795,0.0748762601945719,2413180.72713047,0.0335309873081072,89377.063967795,0.0748762601945719,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA
"10","facebook_cost",409864.36308092,9475825.85708369,0.131665976350444,129805.833658681,0.108745744649912,9475825.85708369,0.131665976350444,129805.833658681,0.108745744649912,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,13396460,183513.150684932,364541.606751208,181028.456066276,105982.154866252,0.573015522815081,0.201721739873048,0.57751803873832,0.707338047296352,1.41375118137966,14,FALSE,0.694970932472118,0.013268427695094,0.603853150940381,0.787435445735646,0.554205518649348
"11","google_ads_cost",93342.4261807576,3311277.12109814,0.0460099775673225,45359.9605629882,0.0380006240835304,3311277.12109814,0.0460099775673225,45359.9605629882,0.0380006240835304,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,4808571,65870.8356164384,152627.617748982,88831.1039414829,46190.340791421,0.205680144273818,0.0704905928141766,0.70122597290832,0.688619783527817,1.45218017826466,14,FALSE,0.541722667120536,0.0834364466231808,0,1.11400562471099,0.614019526914105
"12","bing_ads_cost",0,0,0,0,0,0,0,0,0,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,345244,4729.3698630137,7961.05409303353,3965.81594057565,0,0.0147673468333254,0,0,0,Inf,14,FALSE,0,0,0,0,0
"13","tiktok_cost",237055.219223953,8302749.40385458,0.115366156273795,113736.293203487,0.0952833747877312,8302749.40385458,0.115366156273795,113736.293203487,0.0952833747877312,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,1340433,18362.095890411,48900.2225218651,30644.8660639639,118392.434061164,0.0573352151459108,0.176749243890274,6.44765362122907,6.19408012474669,0.161444472764371,14,FALSE,4.55653909273107,0.446599676041427,1.4704152433342,7.64957944172843,0.908689133295673
"14","influencer_cost",0,0,0,0,0,0,0,0,0,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,2350350,32196.5753424658,76288.7335625004,44092.1582200346,0,0.100533053810367,0,0,0,Inf,14,FALSE,0,0,0,0,0
"15","tiktok_influencer_cost",0,0,0,0,0,0,0,0,0,TRUE,0.6161372,0.691235901017192,0.713287238217265,-0.501790230737271,0.0844324555381119,0.400018205060439,0.767658752041923,0.400018205060439,0.738592291139465,0,30399.3229036898,0.000733628,36469502.4741323,1e-04,"1_62_7",1,62,7,1166,1,134900,1847.94520547945,581.692926107951,0,0,0.0057701657025628,0,0,0,Inf,14,FALSE,0.020125630481655,0.0194244297036118,0,0.1550838268155,0
