"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1","(Intercept)",40108.7360611329,20696107.8075446,0.27974976860202,40108.7360611329,0.136358377231508,20696107.8075446,0.27974976860202,40108.7360611329,0.136358377231508,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"2","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"3","season",0.252073019459632,-885070.911536747,-0.0119635240114339,-1715.25370452858,-0.00583137826465936,-885070.911536747,-0.0119635240114339,-1715.25370452858,-0.00583137826465936,FALSE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"4","weekday",0.410448837393874,-10317.2673355756,-0.00013945874154561,-19.9947041387123,-6.79763482305535e-05,-10317.2673355756,-0.00013945874154561,-19.9947041387123,-6.79763482305535e-05,FALSE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"5","holiday",0.555373068536905,260024.859905672,0.00351476205409342,16251.5537441045,0.0552506938303688,260024.859905672,0.00351476205409342,16251.5537441045,0.0552506938303688,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"6","print_launch",-491.694252238245,-1968743.78596193,-0.0266115553552897,0,0,-1968743.78596193,-0.0266115553552897,0,0,FALSE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"7","product_launch",-272.123572929503,-594045.759705105,-0.00802973029334207,0,0,-594045.759705105,-0.00802973029334207,0,0,FALSE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"8","solidcolor_launch",307.82563463277,499908.830643619,0.00675727924279935,4463.47170217517,0.0151745434510751,499908.830643619,0.00675727924279935,4463.47170217517,0.0151745434510751,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"9","mb_status",80689.9446627674,1371729.05926705,0.0185416934663789,80689.9446627674,0.274323027690152,1371729.05926705,0.0185416934663789,80689.9446627674,0.274323027690152,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"10","sale_status",37180.7823980454,4526760.25696203,0.0611883232430933,57300.7627463548,0.19480641350332,4526760.25696203,0.0611883232430933,57300.7627463548,0.19480641350332,TRUE,0.6107813,0.675687443161762,0.696398323631446,0.41469772767287,0.053451264556946,0.778293637064678,1.30824331076609,0.778293637064678,0.0316186057152855,0,10978.8935087559,0.00151751,6788164.2892316,1e-04,"1_28_12",1,28,12,525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
