"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.710365,0.6281467,0.2711046,2.8372025,0.8440673,0.0985434,0.5890035,0.34729613,0.1814703,2.595315,0.9308064,0.02560524,0.94171,0.4514534,0.2236947,1.87567,0.5109443,0.02607825,0.60570625,0.31985648,0.772109,2.2397525,0.36894587,0.1740435,0.6385625,0.708939089174707,0.809937401249844,0.549523212853164,0.0505911947399248,0.618471903990425,1.12622212332188,0.618471903990425,0.135894632041121,0,37102.4997216241,0.0053663,6788164.2892316,1e-04,0,0.0720679759979248,100.599278926849,"1_76_2",1,76,2,1427,TRUE,TRUE,4,0.0551146193665639,2,FALSE
"12",2.4787275,0.8318243,0.286614,2.607825,0.7613987,0.2625522,0.6880865,0.34568382,0.1122957,2.5616975,0.8431335,0.0981972,0.963065,0.36034147,0.1511277,2.4368775,0.8188582,0.0656595,0.6651385,0.31901403,0.760092,2.3503075,0.6046078,0.0205587,0.5991125,0.611553790663248,0.758352096191092,0.47399475514878,0.0911682131698141,0.780338880312249,1.24264211515002,0.780338880312249,0.0284578158218797,0,3294.54364300449,0.000385375,6788164.2892316,1e-04,0,0.0804188251495361,103.994390726089,"1_78_11",1,78,11,1474,FALSE,TRUE,4,0.0692353566354553,3,FALSE
"13",2.4787275,0.8318243,0.286614,2.568985,0.7645508,0.2878086,0.71366675,0.34397169,0.1152246,2.652795,0.8457396,0.02129613,1.1006675,0.33829679,0.2301516,2.044145,0.5177378,0.0358221,0.6816025,0.33343025,0.7388245,2.32376,0.4263129,0.0205587,0.5991125,0.613503275098984,0.765404944867772,0.476728079809154,0.0909391536976029,0.768866886048691,1.23940928780789,0.768866886048691,0.018788692381803,0,3294.54364300449,0.000385375,6788164.2892316,1e-04,0,0.0612418651580811,108.184898853302,"1_81_14",1,81,14,1534,FALSE,TRUE,1,0.0683247292661391,3,FALSE
"14",2.38336,0.8754476,0.2796711,2.8283625,0.8488763,0.2060712,0.65270425,0.35779851,0.1516167,2.87583,0.9277467,0.0529614,1.1166375,0.35767202,0.2717169,2.7756025,0.5522562,0.01246017,0.82884,0.32544374,0.614877,2.77046,0.5079938,0.1103538,0.6290126,0.704158356671002,0.789830261433634,0.533454436938756,0.0506625434173746,0.647346519783497,1.1541723527054,0.647346519783497,0.0812802144550864,0,14102.0191993566,0.00197764,6788164.2892316,1e-04,0,0.0599770545959473,109.292789697647,"1_82_11",1,82,11,1550,FALSE,TRUE,5,0.051331842503141,5,FALSE
"15",1.7738075,0.35585538,0.2360211,2.809145,0.805099,0.01720395,0.5378745,0.34471908,0.2366763,2.13383,0.7632551,0.01117455,0.83123,0.5396513,0.057363,1.045725,0.7618425,0.02469915,0.527402,0.3757855,0.7034095,2.80488,0.3988008,0.2526213,0.6369446,0.69451085981365,0.801928555624453,0.552143206797006,0.051829960956282,0.631368016626716,1.12294226729617,0.631368016626716,0.116092437353918,0,29853.193737252,0.00429826,6788164.2892316,1e-04,0,0.0609159469604492,109.358063697815,"1_82_12",1,82,12,1551,TRUE,TRUE,5,0.0503700227987442,2,FALSE
"16",2.5923725,0.9457332,0.2427156,2.879045,0.8254032,0.2646834,0.8074075,0.31460207,0.2937375,2.9876175,0.9973785,0.00920766,1.140515,0.4048579,0.1878219,1.8736875,0.6140564,0.02743419,0.830615,0.3700168,0.4946135,2.9624125,0.6047968,0.0786894,0.6241127,0.701538375535755,0.792199962414464,0.535101881847334,0.051007778862459,0.643191181963407,1.15538523535688,0.643191181963407,0.0819575237862647,0,14113.0149258226,0.00197926,6788164.2892316,1e-04,0,0.0609431266784668,111.634122848511,"1_84_6",1,84,6,1583,FALSE,TRUE,4,0.0516954640130832,5,FALSE
"17",2.5923725,0.9457332,0.2427156,2.879045,0.8565784,0.2702451,0.84831,0.31666371,0.2937375,2.9876175,0.9973785,0.00920766,1.140515,0.4048579,0.1878219,1.8736875,0.6140564,0.02743419,0.830615,0.3700168,0.4946135,2.9624125,0.6047968,0.0786894,0.6241127,0.701249453951209,0.794722029043596,0.540560503448845,0.0510324615725029,0.63927606433201,1.14858220371412,0.63927606433201,0.0901353267797177,0,14113.0149258226,0.00197926,6788164.2892316,1e-04,0,0.0670931339263916,117.932993888855,"1_89_1",1,89,1,1673,FALSE,TRUE,5,0.0512719352022075,5,FALSE
"18",1.5942275,0.3311192,0.2293194,2.99824,0.8277377,0.1077636,0.53420575,0.306202588,0.1437903,1.8691125,0.8606769,0.1294848,0.53859825,0.6985387,0.0606624,0.6478395,0.4610322,0.0302034,0.67968275,0.35912613,0.683759,2.429,0.3815738,0.2434947,0.6392423,0.709794377929346,0.775381184192065,0.545372929379386,0.0515379274754081,0.628719047704932,1.12746170204611,0.628719047704932,0.12875467351867,0,24688.8675404153,0.0035374,6788164.2892316,1e-04,0,0.0731770992279053,118.289502859116,"1_89_6",1,89,6,1678,TRUE,TRUE,4,0.0538184023301317,2,FALSE
"19",1.6114575,0.5653861,0.2965281,2.80023,0.8284202,0.0329805,0.577828,0.3814751,0.0612837,2.47838,0.8607028,0.067797,0.9312175,0.3933338,0.2378082,2.9585,0.5269848,0.01197819,0.6003575,0.31785,0.759202,2.2075325,0.31555036,0.1924869,0.6398501,0.713579527986687,0.785346929232974,0.51941010240758,0.0512007198895235,0.613629635200932,1.16335226540507,0.613629635200932,0.126239494282679,0,32009.2384976877,0.00461591,6788164.2892316,1e-04,0,0.0716969966888428,120.410291910172,"1_90_18",1,90,18,1709,TRUE,TRUE,2,0.0603687425348031,2,FALSE
"20",2.5923725,0.9566014,0.2065134,2.78194,0.861379,0.2181369,0.8171475,0.34467554,0.2017569,2.9377325,0.9375761,0.0784161,1.298495,0.3993692,0.1878219,1.8736875,0.6140564,0.02743419,0.830615,0.3700168,0.4946135,2.9624125,0.6047968,0.0786894,0.6241127,0.70176143585219,0.78805735195729,0.543535265992938,0.0509887145389324,0.649570732610478,1.14485776556741,0.649570732610478,0.0646611996760996,0,14113.0149258226,0.00197926,6788164.2892316,1e-04,0,0.0615870952606201,122.122237920761,"1_92_4",1,92,4,1733,FALSE,TRUE,4,0.0472506331552989,5,FALSE
"21",1.5942275,0.3311192,0.2293194,2.99824,0.8277377,0.1077636,0.53420575,0.306202588,0.1437903,1.8691125,0.8606769,0.1294848,0.53859825,0.5000082,0.1247889,2.1692575,0.4934352,0.00925206,0.70972075,0.4044911,0.683759,2.429,0.3815738,0.2434947,0.6392423,0.710523325229435,0.77863235527876,0.537953694118592,0.0514731595121353,0.624152369336873,1.1366242137945,0.624152369336873,0.131724742356591,0,24688.8675404153,0.0035374,6788164.2892316,1e-04,0,0.0637829303741455,122.465491771698,"1_92_9",1,92,9,1738,TRUE,TRUE,4,0.0561627176571305,1,FALSE
"22",2.748255,0.8263405,0.2617065,2.7297975,0.8474784,0.2519478,0.8465175,0.36567582,0.1573395,2.901315,0.8731936,0.02653218,1.171545,0.6031189,0.1293345,0.993945,0.5089437,0.02362647,0.58438275,0.3963858,0.5725905,2.8867075,0.6469431,0.0672783,0.6324521,0.696764226715657,0.782567088366091,0.568772394812605,0.0520892714862004,0.647233169544389,1.10917302262968,0.647233169544389,0.0728642228307053,0,20463.5899587409,0.00291489,6788164.2892316,1e-04,0,0.0661978721618652,123.254834890366,"1_93_1",1,93,1,1749,FALSE,TRUE,3,0.0400179155794116,5,FALSE
"23",2.6119225,0.7882388,0.2378289,2.8816575,0.9017403,0.2163552,0.697653,0.4039738,0.0523923,2.13383,0.7632551,0.01117455,0.898195,0.4006964,0.1573842,1.9541625,0.4060213,0.1072086,0.702884,0.3765261,0.5899865,2.592565,0.4796151,0.0410997,0.6161108,0.687352251318917,0.767958730079012,0.595088721800597,0.0524040468881538,0.679993882959948,1.08320191379991,0.679993882959948,0.0384381756335851,0,25387.978544114,0.0036404,6788164.2892316,1e-04,0,0.0674359798431396,124.068780899048,"1_93_13",1,93,13,1761,FALSE,TRUE,5,0.0301234333553664,5,FALSE
"24",2.5923725,0.9457332,0.2987583,2.9161825,0.8465761,0.2605923,0.71675575,0.31666371,0.2937375,2.9876175,0.9973785,0.00920766,1.140515,0.4048579,0.1878219,1.8736875,0.6140564,0.02743419,0.830615,0.3700168,0.4946135,2.9624125,0.6047968,0.0786894,0.6241127,0.70133230479605,0.794150269144456,0.54167154357825,0.0510253848059665,0.64016573177936,1.14719258292691,0.64016573177936,0.0788134094297264,0,14113.0149258226,0.00197926,6788164.2892316,1e-04,0,0.0604228973388672,124.198547840118,"1_93_15",1,93,15,1763,FALSE,TRUE,2,0.049421255649924,5,FALSE
"25",1.6114575,0.5653861,0.2965281,2.80023,0.8284202,0.0329805,0.577828,0.3814751,0.0612837,2.47838,0.8607028,0.067797,0.9312175,0.3933338,0.2378082,2.9585,0.5269848,0.01197819,0.649813,0.305377491,0.6969235,2.010325,0.4039388,0.1924869,0.6398501,0.713874061853905,0.783717953473528,0.534103590970464,0.0511743875802384,0.615953614359935,1.14543012978022,0.615953614359935,0.126287229015843,0,32009.2384976877,0.00461591,6788164.2892316,1e-04,0,0.0742878913879395,124.652617692947,"1_94_2",1,94,2,1769,TRUE,TRUE,3,0.0567788265705434,2,FALSE
"26",1.8371225,0.4627402,0.2859648,2.8937225,0.772031,0.0899214,0.503741275,0.31118201,0.0907755,2.07196,0.83011,0.0893229,0.81477,0.4870806,0.1329012,1.8549525,0.6597454,0.0350277,0.6884365,0.3765835,0.723526,2.3838275,0.4148364,0.1748757,0.6426284,0.709763264366765,0.759411850340302,0.54227646077427,0.0520178235348259,0.623822921090423,1.13138815338748,0.623822921090423,0.111890983829071,0,36442.8918833772,0.00526912,6788164.2892316,1e-04,0,0.0612659454345703,124.920352697372,"1_94_6",1,94,6,1773,TRUE,TRUE,1,0.0512329655652943,2,FALSE
"27",2.792455,0.7061218,0.2293782,2.8816575,0.9017403,0.2163552,0.697653,0.4039738,0.0523923,2.13383,0.7632551,0.01117455,0.898195,0.4006964,0.1573842,1.9541625,0.4060213,0.1072086,0.702884,0.3765261,0.5899865,2.592565,0.4796151,0.0410997,0.6161108,0.687388874079724,0.767280605687049,0.594966158871262,0.0524009775599915,0.680986775370635,1.0833658390373,0.680986775370635,0.0375384153946876,0,25387.978544114,0.0036404,6788164.2892316,1e-04,0,0.0595638751983643,126.164994716644,"1_95_5",1,95,5,1791,FALSE,TRUE,5,0.0300982577688953,5,TRUE
"28",2.53121,0.9884213,0.2533131,2.88135,0.8817385,0.2437884,0.792675,0.31680231,0.2963001,2.9139,0.9760614,0.0673431,1.082515,0.4580054,0.1460511,1.6777125,0.7639495,0.055566,0.7945375,0.34881009,0.654037,2.8946425,0.5836386,0.0665427,0.6282806,0.697610475070279,0.793290902784922,0.549832084674225,0.0512201336295601,0.641994815128112,1.13373330374696,0.641994815128112,0.0762530722462448,0,16032.7194420954,0.00226209,6788164.2892316,1e-04,0,0.0631101131439209,127.847942829132,"1_96_10",1,96,10,1815,FALSE,TRUE,2,0.0460195903821027,5,FALSE
"29",1.6114575,0.5653861,0.2965281,2.80023,0.8284202,0.0329805,0.577828,0.3814751,0.0612837,2.47838,0.8607028,0.067797,0.9312175,0.3933338,0.2547204,2.916035,0.7620245,0.01793241,0.6530865,0.33587024,0.759202,2.2075325,0.31555036,0.1924869,0.6398501,0.713794244549273,0.786002616142912,0.517205052769596,0.0511815248514873,0.612691710936856,1.16601806607703,0.612691710936856,0.126332848570751,0,32009.2384976877,0.00461591,6788164.2892316,1e-04,0,0.0707828998565674,128.821568727493,"1_97_5",1,97,5,1829,TRUE,TRUE,2,0.0609309445706188,2,FALSE
"30",2.3814125,0.7216282,0.224091,2.94169,0.8987429,0.2351706,0.6814385,0.30734335,0.0365478,2.77164,0.9064149,0.0589824,1.3260325,0.33437525,0.2581599,2.6999625,0.8049107,0.0525384,0.8118975,0.3775138,0.628335,2.84702,0.6168081,0.01443867,0.6238004,0.707129573220291,0.791608472413794,0.547199357205827,0.0505277457928767,0.645003350313701,1.13684688466205,0.645003350313701,0.0664152589122455,0,9732.16817711155,0.00133383,6788164.2892316,1e-04,0,0.0640649795532227,128.89248585701,"1_97_6",1,97,6,1830,FALSE,TRUE,1,0.0455525583365879,5,FALSE
"31",2.72225,0.8101894,0.2237673,2.9529,0.9367641,0.2261832,0.74624225,0.36554457,0.2895459,2.828155,0.9131006,0.00307275,1.0765525,0.33993157,0.1322262,1.8736875,0.6140564,0.02743419,0.830615,0.3700168,0.4946135,2.9624125,0.6047968,0.0786894,0.6241127,0.699280395107833,0.796241014070386,0.563125216027669,0.0512003623334053,0.636906463246446,1.1200216262843,0.636906463246446,0.0749925356751809,0,14113.0149258226,0.00197926,6788164.2892316,1e-04,0,0.0588278770446777,130.465376853943,"1_98_10",1,98,10,1853,FALSE,TRUE,1,0.0427474528395421,5,FALSE
"32",1.6114575,0.5653861,0.2965281,2.80023,0.8284202,0.0329805,0.577828,0.3814751,0.0612837,2.47838,0.7576824,0.081651,0.801325,0.454931,0.2378082,2.9585,0.5269848,0.01197819,0.6003575,0.31785,0.759202,2.2075325,0.31555036,0.1924869,0.6398501,0.709163185527743,0.784418483960662,0.512563333362899,0.0515939441007116,0.614955278486881,1.17160986233147,0.614955278486881,0.125867583132029,0,32009.2384976877,0.00461591,6788164.2892316,1e-04,0,0.0619158744812012,130.882088899612,"1_98_16",1,98,16,1859,TRUE,TRUE,2,0.0619995698608197,2,FALSE
"33",2.348915,0.7402307,0.224091,2.94169,0.8987429,0.2351706,0.6814385,0.30734335,0.0365478,2.77164,0.9064149,0.0589824,1.3260325,0.33437525,0.2581599,2.793865,0.9628958,0.02933814,0.7454165,0.36626466,0.603531,2.8291825,0.4857779,0.0317607,0.6078755,0.718423740661346,0.746995689865238,0.524969037636633,0.0498577219844382,0.7107981145245,1.17847307016748,0.7107981145245,0.0305226213048521,0,2107.93507019271,0.000210552,6788164.2892316,1e-04,0,0.061722993850708,130.948319911957,"1_98_17",1,98,17,1860,FALSE,TRUE,2,0.0532876417993237,3,FALSE
"34",2.960245,0.9370714,0.1357959,2.81258,0.8456017,0.2553114,0.712357,0.31681274,0.2719896,2.90037,0.9889204,0.00782751,1.040555,0.4168384,0.1905621,0.8520575,0.5146984,0.0312717,0.92215,0.4037071,0.34523175,2.947105,0.6869341,0.1134123,0.6252503,0.686470725296358,0.802587593719577,0.560555077084479,0.0522104800389649,0.627685978682104,1.12005253292338,0.627685978682104,0.0942278608390774,0,23758.1675323846,0.00340028,6788164.2892316,1e-04,0,0.0633308887481689,131.655753850937,"1_99_8",1,99,8,1870,FALSE,TRUE,2,0.0457322844287204,5,FALSE
"35",2.792455,0.7061218,0.2293782,2.8816575,0.9017403,0.2163552,0.697653,0.4039738,0.0523923,2.13383,0.7632551,0.01117455,0.898195,0.4006964,0.2100897,2.1140025,0.4317211,0.0755706,0.5111716,0.36825343,0.60376,2.6877075,0.35322436,0.00566802,0.6000905,0.601558633925234,0.73659990460822,0.522664142105988,0.0921972285874524,0.815267800052858,1.18331269934614,0.815267800052858,0.0162687212650495,0,16392.8634212823,0.00231515,6788164.2892316,1e-04,0,0.059791088104248,132.395199775696,"1_99_19",1,99,19,1881,FALSE,TRUE,1,0.0543053286404154,3,FALSE
"36",2.22822,0.4125824,0.2371734,2.8946225,0.8817119,0.0319755,0.510926875,0.35830727,0.0600978,2.29938,0.9988786,0.0375798,1.2107425,0.34460246,0.2959263,2.554825,0.9500109,0.1509162,0.6554065,0.3994826,0.6036475,2.70309,0.4022518,0.1524948,0.639761,0.703116359517012,0.788064875251189,0.565417952551008,0.0521275330880335,0.60973235717507,1.1062666293855,0.60973235717507,0.124498117186349,0,42561.4706628351,0.00617057,6788164.2892316,1e-04,0,0.0615971088409424,132.638155698776,"1_100_3",1,100,3,1884,TRUE,TRUE,1,0.0490199580676904,2,FALSE
"37",1.5942275,0.3311192,0.2293194,2.99824,0.8277377,0.1077636,0.53420575,0.306202588,0.1437903,1.8691125,0.8606769,0.0554649,1.151715,0.31681939,0.2214873,2.10702,0.4494157,0.0886764,1.0215475,0.4144696,0.371616,2.973885,0.7383505,0.2434947,0.6392423,0.7156155753079,0.776709360166894,0.587625968082316,0.0510184127173793,0.626857477001862,1.07379111726246,0.626857477001862,0.128764008791052,0,24688.8675404153,0.0035374,6788164.2892316,1e-04,0,0.0598399639129639,132.900053739548,"1_100_7",1,100,7,1888,TRUE,TRUE,4,0.0446575049261613,2,FALSE
"38",1.6114575,0.5653861,0.2965281,2.80023,0.8284202,0.0329805,0.577828,0.384546,0.1046661,1.918635,0.6966389,0.1059234,0.607687,0.577095,0.137601,2.2824925,0.410852,0.01197819,0.6003575,0.31785,0.759202,2.2075325,0.31555036,0.1924869,0.6398501,0.698486843610901,0.776475600696828,0.507612920773627,0.0525323915689439,0.626181512111996,1.17754427475891,0.626181512111996,0.132201445256432,0,32009.2384976877,0.00461591,6788164.2892316,1e-04,0,0.0620911121368408,132.966840744019,"1_100_8",1,100,8,1889,TRUE,TRUE,5,0.0643558128550597,2,FALSE
"39",2.348915,0.7402307,0.224091,2.94169,0.8987429,0.2351706,0.6814385,0.30734335,0.0365478,2.4625575,0.9204268,0.001905003,1.1241375,0.303969546,0.2393184,2.770395,0.8601414,0.0676863,0.8402625,0.34526781,0.7851265,2.223115,0.4693811,0.02068749,0.6038954,0.721368186175385,0.745611458815586,0.528835500658099,0.0496931869519982,0.71267778594706,1.17567051690757,0.71267778594706,0.0298577910144018,0,2448.28674174093,0.000260696,6788164.2892316,1e-04,0,0.0736539363861084,133.044829845428,"1_100_9",1,100,9,1890,FALSE,TRUE,2,0.0525723801830742,3,FALSE
"40",2.7416525,0.7890396,0.261603,2.5197225,0.7976629,0.1854807,0.8797775,0.36623876,0.0663846,2.5966075,0.9188917,0.1094958,1.03161,0.4434615,0.1308543,2.552865,0.4663977,0.0330627,0.517039175,0.33426346,0.72391,2.629415,0.3691593,0.00980901,0.6006329,0.60898507786203,0.771692754685262,0.50079680740223,0.0913339671813893,0.759018170409218,1.2101136851506,0.759018170409218,0.0246161567857536,0,7766.30875962371,0.0010442,6788164.2892316,1e-04,0,0.0618500709533691,134.146768808365,"1_101_6",1,101,6,1906,FALSE,TRUE,2,0.0610582965999866,3,FALSE
"41",2.85803,0.7101657,0.234483,2.83999,0.8337794,0.2381124,0.88115,0.34331054,0.1337772,2.747515,0.9735526,0.0565008,1.3170075,0.300669508,0.2650473,2.443825,0.4808436,0.064161,0.74327,0.33271093,0.5965295,2.25036,0.8975032,0.02131017,0.6261449,0.687867777348082,0.78902297962343,0.563301009661178,0.0520940280842497,0.648892543401356,1.11654764731912,0.648892543401356,0.0767145387529108,0,24103.5147932408,0.00345116,6788164.2892316,1e-04,0,0.0728311538696289,134.223998785019,"1_101_7",1,101,7,1907,FALSE,TRUE,4,0.0422119364686006,5,FALSE
"42",2.22822,0.4125824,0.2371734,2.8946225,0.8817119,0.0319755,0.510926875,0.3786786,0.062703,2.1248075,0.9296885,0.0569544,1.15636,0.4489355,0.2539866,2.1254075,0.888266,0.1042014,0.5159852,0.4066128,0.4619135,2.7934425,0.4022518,0.1524948,0.639761,0.696996709161316,0.784366698888138,0.567440895558683,0.0526620440302035,0.615029133593059,1.10368883681357,0.615029133593059,0.118204777535846,0,42561.4706628351,0.00617057,6788164.2892316,1e-04,0,0.0598440170288086,134.688145875931,"1_101_14",1,101,14,1914,TRUE,TRUE,1,0.0471768645087424,2,FALSE
"43",2.0804475,0.6519236,0.2958348,2.9899225,0.9178046,0.2180169,0.811455,0.373486,0.2772927,2.9977,0.7698946,0.1887432,0.7875475,0.6672032,0.000487677,0.65320575,0.8982417,0.02844195,0.6494375,0.36411804,0.5784565,2.7812075,0.5661911,0.1064061,0.6067118,0.709786789904608,0.72275523754979,0.540505551021773,0.050665184106686,0.743633387806263,1.16112699456782,0.743633387806263,0.0264843440117113,0,5683.98966639352,0.000737412,6788164.2892316,1e-04,0,0.0627269744873047,135.869096755981,"1_102_12",1,102,12,1931,FALSE,TRUE,2,0.0488697506665983,3,TRUE
