"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"42",2.714285,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.4091699,0.0428508,1.9917975,0.6788344,0.1768077,1.0080525,0.5992535,0.2197404,2.0114225,0.5522254,0.2346087,2.1794875,0.7540445,0.485113,0.5420135,0.7730978,0.1304322,0.7901177,0.658896540887752,0.763100064814673,0.507929828612468,0.0440369784692751,0.627789327990359,1.18968166621518,0.627789327990359,0.0674718724494645,0,58970.4882927545,0.00858811,6788164.2892316,1e-04,0,0.0621991157531738,119.969131946564,"2_91_11",2,91,11,1721,TRUE,TRUE,4,0.0681226531888953,5,FALSE
"43",1.6207125,0.8356659,0.2432793,2.9161675,0.9099632,0.1656783,0.83986,0.5813937,0.0377304,2.1099625,0.5745337,0.0356904,0.8601225,0.6546739,0.2283981,2.0209975,0.6195325,0.2327778,1.455775,0.5529128,0.478094,0.65849425,0.5568006,0.179784,0.7899026,0.662725079671219,0.771742776060137,0.519647338978464,0.0437891459827647,0.616231257146639,1.1754315663896,0.616231257146639,0.114871475942386,0,65681.1394300051,0.00957679,6788164.2892316,1e-04,0,0.0620551109313965,120.113802909851,"2_91_13",2,91,13,1723,TRUE,TRUE,2,0.0708595482537554,5,FALSE
"44",2.6787825,0.938722,0.1576452,2.78117,0.4938783,0.001196661,0.893385,0.3824222,0.0669483,1.9702525,0.7038335,0.1939638,1.0924475,0.4509165,0.2856171,1.9459425,0.5030434,0.2540202,1.6756,0.4477315,0.369137,0.77847,0.5368618,0.081231,0.7740383,0.682279626563216,0.676724821769769,0.36476446365124,0.0398573619249562,0.814912913713658,1.38063566883755,0.814912913713658,0.0186357760814107,0,44916.1851230598,0.00651749,6788164.2892316,1e-04,0,0.0694258213043213,120.617223978043,"2_92_1",2,92,1,1730,TRUE,TRUE,2,0.0983749261173839,NA,NA
"45",1.8373625,0.8413702,0.1928874,2.8016175,0.9824601,0.1076712,0.9481125,0.4857058,0.0565191,2.05832,0.6318427,0.0337782,0.71672275,0.7353622,0.2944548,1.92901,0.5248638,0.2589411,1.75369,0.5963632,0.443071,0.6661915,0.7739497,0.139548,0.7880114,0.664724482035863,0.817932371145977,0.530819085638355,0.0432245717966232,0.613976105560189,1.16579307846262,0.613976105560189,0.146476146135202,0,59043.4537615871,0.00859886,6788164.2892316,1e-04,0,0.0714418888092041,121.091063976288,"2_92_8",2,92,8,1737,TRUE,TRUE,2,0.0743400032466811,3,FALSE
"46",2.714285,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.4091699,0.0428508,1.9917975,0.6788344,0.1768077,1.0080525,0.5992535,0.2197404,2.08347,0.5828917,0.2358114,2.523555,0.869387,0.537225,0.512560925,0.7730978,0.1304322,0.7901177,0.65888333492376,0.763284564209463,0.504790333896627,0.0440378309161029,0.627544816924021,1.19347082166688,0.627544816924021,0.067895477811352,0,58970.4882927545,0.00858811,6788164.2892316,1e-04,0,0.0627889633178711,122.067332029343,"2_93_3",2,93,3,1751,TRUE,TRUE,4,0.068772902003867,5,FALSE
"47",2.625085,0.8243896,0.1328289,2.7664525,0.8073831,0.1445496,0.82635,0.7151763,0.02252469,1.999785,0.6949568,0.187254,1.0333875,0.5192267,0.2455752,2.1168325,0.5239216,0.2063772,1.824075,0.6253033,0.435205,0.63200625,0.6232943,0.0988524,0.7824386,0.666880374446784,0.764573330642107,0.48285608026471,0.040667259058482,0.695163792238806,1.23292578527682,0.695163792238806,0.0213807972329607,0,45906.9543775249,0.00666346,6788164.2892316,1e-04,0,0.061704158782959,123.387264966965,"2_94_3",2,94,3,1770,TRUE,TRUE,4,0.0735674815568386,5,FALSE
"48",2.2018425,0.9067642,0.2195526,2.92887,0.8648174,0.1318587,0.8618675,0.9679134,0.0229443,2.0852175,0.6895605,0.1695018,0.9521725,0.5784565,0.0591897,1.8303725,0.4181418,0.1073871,1.9392275,0.6433157,0.4444475,0.59946875,0.5325953,0.0804774,0.785249,0.666205097446933,0.775067613445559,0.493969160584764,0.040945419437164,0.660898165014222,1.21535763302032,0.660898165014222,0.0284054749399115,0,38754.5736857043,0.0056097,6788164.2892316,1e-04,0,0.0609970092773438,123.856606006622,"2_94_10",2,94,10,1777,TRUE,TRUE,4,0.0706870399158777,5,FALSE
"49",2.714285,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.7072796,0.0195729,2.0326,0.6857168,0.0952092,0.92189,0.6578246,0.0912999,1.8665825,0.4449588,0.1328316,1.9872775,0.6654616,0.4525805,0.58797775,0.5806958,0.0904683,0.7901177,0.668553645774053,0.764067171233486,0.527857288702223,0.0434091292377855,0.626506592320611,1.16534332779663,0.626506592320611,0.0580233145322747,0,58970.4882927545,0.00858811,6788164.2892316,1e-04,0,0.0606739521026611,124.127511024475,"2_94_14",2,94,14,1781,TRUE,TRUE,2,0.0634879256851013,5,FALSE
"50",1.7457,0.848667,0.223476,2.9527725,0.9035589,0.1724586,0.8750475,0.6099873,0.0351636,2.1239875,0.5836022,0.0730233,0.88898,0.6280774,0.2289096,2.1768225,0.5715867,0.233166,1.2254925,0.8781202,0.599418,0.66471875,0.5857484,0.1745664,0.7875275,0.656403304046175,0.811190993208712,0.528091679407143,0.0437576779953281,0.625239569692532,1.16917661746949,0.625239569692532,0.113757451148137,0,65794.3546876914,0.00959347,6788164.2892316,1e-04,0,0.0807571411132812,126.789936065674,"2_96_14",2,96,14,1819,TRUE,TRUE,4,0.069760228415871,5,FALSE
"51",2.8123375,0.7455745,0.1331355,2.84453,0.8501538,0.1524996,0.7260495,0.9906298,0.01705782,1.92457,0.6812375,0.0995844,0.860855,0.6311546,0.2007816,1.95458,0.6133459,0.2255862,1.05537,0.6756711,0.4215705,0.545107,0.5965998,0.0001492236,0.7863905,0.671459020049538,0.781256017405099,0.418920879743449,0.0407774925452507,0.640783096947867,1.29736162462258,0.640783096947867,0.0326577417956416,0,35322.0065323985,0.00510398,6788164.2892316,1e-04,0,0.0627620220184326,127.90931892395,"2_97_11",2,97,11,1835,TRUE,TRUE,2,0.0845150778954818,4,FALSE
"52",1.64571,0.8382657,0.2393187,2.92349,0.9086829,0.1670343,0.8468975,0.587112,0.0372171,2.1127675,0.5763474,0.0730233,0.88898,0.6280774,0.2289096,2.1768225,0.5715867,0.233166,1.40972,0.617954,0.502359,0.65973925,0.5625903,0.1787406,0.7894277,0.657629302135988,0.787100127818943,0.52101807922905,0.0439813204055121,0.619813061799401,1.17792796634535,0.619813061799401,0.114333442335668,0,65703.7417566295,0.00958012,6788164.2892316,1e-04,0,0.0604970455169678,128.892179012299,"2_98_6",2,98,6,1849,TRUE,TRUE,3,0.0711652220390706,5,FALSE
"53",1.6533225,0.8201812,0.2424195,2.875815,0.8969894,0.1404612,0.83756,0.5512307,0.0513795,2.11115,0.5365482,0.00965487,0.86337,0.6580164,0.2254635,2.01217,0.6144134,0.2395932,1.8751075,0.6810429,0.3066693,0.65462575,0.534066,0.1772373,0.7903259,0.658531429758952,0.772352366548557,0.523068695772164,0.0440605403685802,0.615407844317381,1.17123802514143,0.615407844317381,0.115594505479529,0,69666.8187744895,0.010164,6788164.2892316,1e-04,0,0.0618138313293457,129.096918106079,"2_98_9",2,98,9,1852,TRUE,TRUE,1,0.0703245992082623,5,FALSE
"54",2.714285,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.7072796,0.0195729,2.0326,0.6857168,0.0952092,0.92189,0.6578246,0.0912999,1.8665825,0.4449588,0.0358803,2.2366225,0.8396454,0.519336,0.564415,0.615763,0.0978585,0.7901177,0.658891307126302,0.764194140042624,0.543392101887766,0.0440373163112846,0.626337990304945,1.14601145538055,0.626337990304945,0.061256194601479,0,70213.8901035974,0.0102446,6788164.2892316,1e-04,0,0.0632479190826416,130.419917106628,"2_99_9",2,99,9,1871,TRUE,TRUE,3,0.0605321273433578,5,FALSE
"55",2.9693175,0.7691253,0.1469805,2.77384,0.7766307,0.119037,0.83226,0.6531717,0.0318657,1.99009,0.6891965,0.1897968,0.9902825,0.5444498,0.2536803,1.87658,0.5512713,0.2985579,1.965985,0.6377759,0.510598,0.6123585,0.8347909,0.0337668,0.7839695,0.677055703187513,0.752925638024258,0.448634982915328,0.040024442505872,0.711499834465088,1.27235110823634,0.711499834465088,0.0194253062365046,0,34290.1729908231,0.00495196,6788164.2892316,1e-04,0,0.0675520896911621,131.880712032318,"2_100_11",2,100,11,1892,TRUE,TRUE,3,0.0801839331873337,3,FALSE
"56",2.1473175,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.7072796,0.0195729,2.0326,0.6857168,0.0952092,0.92189,0.6578246,0.0912999,1.8665825,0.4449588,0.0358803,2.2366225,0.8396454,0.519336,0.564415,0.615763,0.0978585,0.7901177,0.659217023716063,0.765310678097899,0.527374577436065,0.0440162861960493,0.624853379198166,1.16593888993733,0.624853379198166,0.0779685389730629,0,70213.8901035974,0.0102446,6788164.2892316,1e-04,0,0.0630340576171875,132.519618034363,"2_101_1",2,101,1,1901,TRUE,TRUE,3,0.0651343401967087,5,FALSE
"57",2.6787825,0.938722,0.1576452,2.78117,0.4938783,0.001196661,0.893385,0.3824222,0.0669483,1.9702525,0.7038335,0.1939638,1.0924475,0.4509165,0.2856171,2.16377,0.5030434,0.2540202,1.6756,0.5672306,0.450708,0.77847,0.5368618,0.081231,0.7740383,0.68227969948906,0.676727904023527,0.364759739460656,0.0398573573507581,0.814909028827736,1.38064080266078,0.814909028827736,0.0186369622879152,0,44916.1851230598,0.00651749,6788164.2892316,1e-04,0,0.0609362125396729,133.1313560009,"2_101_10",2,101,10,1910,TRUE,TRUE,2,0.0983757896983442,5,FALSE
"58",2.9021875,0.7865119,0.1469805,2.77384,0.7766307,0.119037,0.83226,0.6531717,0.0318657,1.99009,0.6906469,0.2196633,1.01337,0.5231726,0.2540895,2.00124,0.5129148,0.2988684,1.92914,0.689809,0.5275725,0.64605475,0.8467168,0.0460374,0.7831724,0.668828369929124,0.759118361808028,0.46646250617051,0.0405310677197186,0.702526660520107,1.25161235302694,0.702526660520107,0.018991133858081,0,41261.3278205198,0.00597902,6788164.2892316,1e-04,0,0.0608820915222168,133.977127075195,"2_102_3",2,102,3,1922,TRUE,TRUE,2,0.0766989711126298,3,FALSE
"59",2.1473175,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72672925,0.7072796,0.0195729,2.0326,0.6857168,0.0952092,0.92189,0.5957948,0.0712239,1.81664,0.4449588,0.0358803,2.2366225,0.8396454,0.519336,0.564415,0.615763,0.0978585,0.7901177,0.659109951168655,0.764953793458837,0.5281302346351,0.0440232005170109,0.625328296117716,1.16500643632574,0.625328296117716,0.0785011705178747,0,70213.8901035974,0.0102446,6788164.2892316,1e-04,0,0.0670688152313232,134.589442014694,"2_102_12",2,102,12,1931,TRUE,TRUE,4,0.0650337818592945,5,FALSE
"60",2.08139,0.7163866,0.1747074,2.841435,0.8803868,0.1678776,0.72525875,0.6546375,0.02311617,2.0139225,0.6949211,0.01660092,0.942115,0.583836,0.274221,2.2807225,0.6195325,0.2327778,1.455775,0.5529128,0.478094,0.65849425,0.6044972,0.0720036,0.7898693,0.682309407782763,0.768672479232253,0.495543161508724,0.0424987961585108,0.620361888569209,1.20456227050387,0.620361888569209,0.0578299889749533,0,53339.5224696627,0.0077585,6788164.2892316,1e-04,0,0.0601911544799805,134.723583936691,"2_102_14",2,102,14,1933,TRUE,TRUE,1,0.0699450683066127,5,FALSE
"61",2.2008675,0.7608534,0.1712952,2.8293825,0.8030851,0.1345413,0.758885,0.6001943,0.0318825,2.0051875,0.6967033,0.0520734,0.97218,0.5572521,0.2765004,2.2137675,0.5030434,0.2540202,1.6756,0.6513755,0.5378735,0.68248925,0.5909697,0.0738489,0.7867031,0.661950112590628,0.775637008080156,0.45555460894898,0.0413633915144267,0.648069019026514,1.26066785093735,0.648069019026514,0.0380410687052364,0,51654.8685753131,0.0075103,6788164.2892316,1e-04,0,0.0609772205352783,135.240000963211,"2_103_2",2,103,2,1940,TRUE,TRUE,4,0.0784808345676296,5,FALSE
"62",1.3134625,0.7903745,0.2998329,2.87547,0.955718,0.1071363,0.9413925,0.6605875,0.0312123,2.35245,0.4185401,0.00615798,0.8945575,0.6212741,0.1848696,1.61249,0.6857014,0.2330604,1.0938,0.3902069,0.371991,0.60510525,0.3859124,0.126744,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,0,0.0607550144195557,135.844475030899,"2_103_11",2,103,11,1949,TRUE,TRUE,4,0.0833819073869268,5,FALSE
"63",2.5596825,0.6972115,0.1303257,2.8808325,0.9393842,0.2240676,0.7557825,0.8503414,0.00461418,1.9167475,0.58553,0.0921333,0.9755475,0.6311546,0.2007816,1.95458,0.6133459,0.2255862,1.05537,0.6805074,0.451249,0.5350075,0.7093432,0.1438791,0.7901291,0.664172223473372,0.763260700960604,0.512900829635058,0.0436951020618037,0.627576447478007,1.18365719963678,0.627576447478007,0.0595522654115533,0,60775.8915536653,0.0088541,6788164.2892316,1e-04,0,0.0622990131378174,136.25538110733,"2_103_17",2,103,17,1955,TRUE,TRUE,3,0.0665991440602483,5,FALSE
"64",2.1473175,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.72619575,0.3792778,0.0634311,1.9038075,0.5985472,0.01204401,0.7704925,0.7443992,0.2308818,2.7088,0.5960503,0.2956233,1.0709325,0.4000223,0.3798175,0.72384775,0.7711686,0.2750256,0.7901177,0.651285906808792,0.772200176907696,0.541320623599677,0.0445255405792516,0.615613519749121,1.14860805029914,0.615613519749121,0.0674713807565355,0,75767.4107174446,0.0110628,6788164.2892316,1e-04,0,0.0704309940338135,136.693628072739,"2_104_4",2,104,4,1961,TRUE,TRUE,1,0.0614278885179121,5,FALSE
"65",2.08139,0.7163866,0.1747074,2.841435,0.8803868,0.1678776,0.72525875,0.6546375,0.0355713,2.0139225,0.6949211,0.01660092,0.942115,0.583836,0.274221,2.2807225,0.6195325,0.2327778,1.455775,0.5529128,0.478094,0.65849425,0.6044972,0.0720036,0.7898693,0.681967180483422,0.768356734948167,0.496214543537235,0.0425216805841236,0.620785117345623,1.20376042715461,0.620785117345623,0.0580783629567983,0,53339.5224696627,0.0077585,6788164.2892316,1e-04,0,0.059891939163208,136.826141119003,"2_104_6",2,104,6,1963,TRUE,TRUE,2,0.0698267997105764,5,FALSE
"66",2.2008675,0.7608534,0.1712952,2.8293825,0.8030851,0.1345413,0.758885,0.6455949,0.02930889,1.9708,0.7963896,0.0714777,1.019455,0.4840678,0.2706798,1.94616,0.5030434,0.2540202,1.6756,0.6513755,0.5378735,0.68248925,0.5909697,0.0738489,0.7867031,0.664822287567355,0.774309286124548,0.463730762583935,0.0411872986851671,0.649983742623888,1.25116606695289,0.649983742623888,0.0369873832891448,0,51654.8685753131,0.0075103,6788164.2892316,1e-04,0,0.0613610744476318,137.307595014572,"2_104_13",2,104,13,1970,TRUE,TRUE,4,0.0768629699501044,5,FALSE
"67",1.4896525,0.9301057,0.2782284,2.9388525,0.8620167,0.0477528,0.8069825,0.398714,0.0715188,1.96788,0.5753618,0.0368961,0.8260825,0.6797304,0.1897434,1.9644175,0.5725436,0.2470488,1.643225,0.708387,0.3470242,0.664651,0.5063656,0.2349972,0.7876376,0.640312331144371,0.818529912394339,0.524333737712734,0.0447705627321705,0.612967750683207,1.17382263127507,0.612967750683207,0.118918655641566,0,74217.8277840037,0.0108345,6788164.2892316,1e-04,0,0.06113600730896,137.707292079926,"2_104_19",2,104,19,1976,TRUE,TRUE,1,0.0711786157004386,5,FALSE
"68",2.352285,0.886873,0.1289367,2.8408925,0.8559974,0.2054529,0.73965675,0.4318464,0.0623685,1.77954,0.7885223,0.0735534,0.829865,0.7007458,0.2769723,2.82305,0.4722371,0.2449974,1.9437525,0.7235623,0.5117615,0.711926,0.8334385,0.2401146,0.7867625,0.677638733937381,0.787947963398316,0.385632927681778,0.0403630149908002,0.62958344979186,1.33820888927046,0.62958344979186,0.0604146090277785,0,46063.7452919466,0.00668656,6788164.2892316,1e-04,0,0.0713300704956055,137.811260938644,"2_105_1",2,105,1,1977,TRUE,TRUE,4,0.0922334240677058,4,FALSE
"69",2.1473175,0.6878525,0.1486854,2.85326,0.9388585,0.1745925,0.58584675,0.4343573,0.0574716,1.770945,0.6203466,0.0709818,0.7704925,0.7443992,0.2308818,2.7088,0.5960503,0.2956233,1.0709325,0.4000223,0.3798175,0.72384775,0.7711686,0.2750256,0.7901177,0.646106586818372,0.770519261406932,0.526974236769929,0.0448549824186868,0.617880625117282,1.16643259375186,0.617880625117282,0.0736657010941755,0,75767.4107174446,0.0110628,6788164.2892316,1e-04,0,0.0609450340270996,138.896809101105,"2_105_15",2,105,15,1991,TRUE,TRUE,2,0.0648315996383417,4,TRUE
"70",1.4896525,0.9301057,0.2782284,2.9388525,0.8620167,0.0477528,0.8069825,0.398714,0.0715188,1.96788,0.5753618,0.0368961,0.8260825,0.6797304,0.1897434,1.74083,0.4872493,0.2999211,1.643225,0.708387,0.3470242,0.664651,0.5063656,0.2349972,0.7876376,0.64027762467469,0.8184787069909,0.524321477177259,0.0447727226487203,0.613054225119737,1.17383775910988,0.613054225119737,0.118854184585,0,74217.8277840037,0.0108345,6788164.2892316,1e-04,0,0.0589399337768555,139.930980920792,"2_106_11",2,106,11,2006,TRUE,TRUE,1,0.0711717793248399,5,FALSE
"71",1.714835,0.6484509,0.2303547,2.014275,0.5224705,0.0967332,0.89503,0.6030727,0.1775442,2.1022475,0.9891395,0.0359223,0.950105,0.36026636,0.0491307,0.9878425,0.8699253,0.074277,1.69149,0.6623221,0.4990075,1.1162,0.4440285,0.1720719,0.7709354,0.686680245320366,0.685068859749373,0.447758681261846,0.0396375607343109,0.804284792709457,1.29257635722653,0.804284792709457,0.0187701935228568,0,42246.7349614613,0.0061242,6788164.2892316,1e-04,0,0.0623030662536621,85.9882881641388,"3_66_6",3,66,6,1241,TRUE,TRUE,3,0.0835807456614433,5,FALSE
"72",1.7643325,0.5737392,0.2044983,1.6274075,0.5358559,0.1721577,0.8781175,0.6317174,0.2212605,2.113425,0.9276753,0.00909075,1.1482375,0.5135,0.1568103,1.03379,0.8641055,0.0453858,1.186795,0.7464607,0.6383035,1.0255275,0.7192083,0.1945218,0.773459,0.673557284245425,0.701671986838425,0.498204562668626,0.040422885309048,0.782296896055186,1.22984584718225,0.782296896055186,0.0189254459566722,0,38198.0677517892,0.00552771,6788164.2892316,1e-04,0,0.0633339881896973,100.962212085724,"3_77_11",3,77,11,1455,TRUE,TRUE,4,0.0730420306452538,5,FALSE
"73",1.76687,0.6574242,0.2520699,1.2391575,0.5383241,0.1490208,0.96258,0.6583671,0.170346,2.2239125,0.8791149,5.6886e-05,1.2220975,0.5128448,0.0741435,1.1630775,0.83571,0.0419154,1.8888175,0.7140409,0.5842625,1.0185125,0.3771323,0.1004361,0.7700549,0.660868844497589,0.685141411706999,0.53507141857534,0.0412595830559245,0.804690547403112,1.18597799857419,0.804690547403112,0.0189113468998992,0,43986.4353629953,0.00638051,6788164.2892316,1e-04,0,0.06797194480896,116.273620128632,"3_89_3",3,89,3,1675,TRUE,TRUE,4,0.0656720941472273,5,TRUE
"74",1.69596,0.7268418,0.2830671,1.433425,0.5239475,0.1033218,0.9172325,0.4931993,0.1713891,2.1506175,0.8548438,0.0313248,1.13311,0.6273725,0.1236213,0.85773,0.8579896,0.02709225,0.70178125,0.8255887,0.587337,1.0484775,0.352626,0.1317096,0.7767911,0.662330801699127,0.709403941635535,0.502397719312577,0.0410619564570815,0.771631628049935,1.21889537589207,0.771631628049935,0.0189390066036804,0,37289.5628212546,0.00539386,6788164.2892316,1e-04,0,0.0611958503723145,117.21302318573,"3_89_17",3,89,17,1689,TRUE,TRUE,4,0.0712023438415552,5,FALSE
"75",1.814005,0.606754,0.2206332,1.9205825,0.3968268,0.1956105,0.867905,0.6260866,0.0974919,2.031725,0.9257664,0.0361416,1.1019675,0.5012801,0.13188,0.977855,0.8612642,0.02817915,0.9537175,0.6313352,0.6816645,1.0887875,0.539127,0.1616499,0.7772294,0.671053439054872,0.709243434687649,0.484928871900738,0.0405281322777204,0.771844698971967,1.24010612244928,0.771844698971967,0.0181838945139979,0,36831.8148009688,0.00532642,6788164.2892316,1e-04,0,0.060856819152832,118.905927181244,"3_91_3",3,91,3,1713,TRUE,TRUE,1,0.0747649814441334,5,FALSE
"76",1.69596,0.7268418,0.2830671,1.433425,0.5239475,0.1033218,0.9172325,0.4931993,0.1713891,2.1506175,0.8548438,0.0313248,1.2065075,0.35984678,0.117333,0.794555,0.8644681,0.00729198,0.6400655,0.7366173,0.6655245,1.0724825,0.4148518,0.0848535,0.7783499,0.663131456435096,0.709858918990444,0.503025695764884,0.0409932430908993,0.770419098460715,1.21814873600197,0.770419098460715,0.0185312148318235,0,35908.1737778298,0.00519034,6788164.2892316,1e-04,0,0.0613670349121094,119.310947179794,"3_91_9",3,91,9,1719,TRUE,TRUE,1,0.0710763378583905,5,FALSE
"77",1.814005,0.606754,0.2206332,1.931725,0.4585927,0.2439549,0.830515,0.6893778,0.0775614,1.9455875,0.9424061,0.0413778,1.00152,0.5700943,0.1535127,1.19454,0.8589612,0.028092,0.9324175,0.4765785,0.6079015,1.2419,0.7312203,0.255066,0.7773254,0.673520549320683,0.713591296618178,0.48543637434572,0.0403561728968276,0.766865601674671,1.23344006494821,0.766865601674671,0.0192957360869476,0,37681.0649833258,0.00545154,6788164.2892316,1e-04,0,0.0661530494689941,125.156509160995,"3_95_17",3,95,17,1803,TRUE,TRUE,4,0.0736465553224742,NA,NA
"78",1.814005,0.606754,0.2206332,1.931725,0.4585927,0.2439549,0.830515,0.6893778,0.0775614,1.9455875,0.9424061,0.0413778,1.00152,0.5700943,0.1535127,1.19454,0.8589612,0.028092,0.9324175,0.4765785,0.6079015,1.2419,0.7312203,0.255066,0.7773254,0.673520549320683,0.713591296618178,0.48543637434572,0.0403561728968276,0.766865601674671,1.23344006494821,0.766865601674671,0.0192957360869476,0,37681.0649833258,0.00545154,6788164.2892316,1e-04,0,0.061830997467041,133.944892168045,"3_102_4",3,102,4,1923,TRUE,TRUE,4,0.0736465553224742,3,FALSE
"79",1.896845,0.7592049,0.2732958,1.5129075,0.5243948,0.1411014,0.8532775,0.6550806,0.1479381,2.0030475,0.9832805,0.0068349,0.99783,0.4958131,0.1331313,1.225015,0.8222175,0.02078022,0.9914725,0.5824108,0.6426865,1.1793375,0.5545235,0.1940412,0.7870427,0.670309338909935,0.707503245862346,0.520648140367059,0.0408487776742909,0.739956474625043,1.18290733067587,0.739956474625043,0.0187631902609275,0,39273.4769501001,0.00568615,6788164.2892316,1e-04,0,0.0649130344390869,137.496531009674,"3_104_17",3,104,17,1974,TRUE,TRUE,2,0.0651559663518936,3,FALSE
"80",1.69346,0.7737432,0.2857296,2.313865,0.4665846,0.01011243,0.8177675,0.642657,0.135615,1.9763525,0.9503994,0.0336444,0.935325,0.5113174,0.1065822,1.27635,0.8365402,0.0474777,1.34145,0.901846,0.6366845,1.0754375,0.4155224,0.0958266,0.7798298,0.691267651887824,0.716573556611319,0.397081396137636,0.0391972680190609,0.762261841523878,1.33519281651654,0.762261841523878,0.0188487167251363,0,36312.911536573,0.00524997,6788164.2892316,1e-04,0,0.0647590160369873,138.806246042252,"3_105_15",3,105,15,1991,TRUE,TRUE,3,0.0907405670844008,3,FALSE
"81",2.4307625,0.8006862,0.1380504,2.0970425,0.9996997,0.1480797,0.7412465,0.8647348,0.1155087,1.722585,0.9177668,0.01865694,0.56695175,0.7410364,0.1563459,2.433435,0.77817,0.1729239,2.96679,0.9650945,0.543256,1.209695,0.36548857,0.153786,0.6495656,0.674133231240961,0.746391121540681,0.0322022107913209,0.0407060520571309,0.845573556528012,1.8741127906825,0.845573556528012,0.0179009891383925,0,62057.7760600588,0.00904296,6788164.2892316,1e-04,0,0.0612950325012207,102.617515802383,"5_78_11",5,78,11,1474,TRUE,TRUE,3,0.181281161836728,3,FALSE
"82",2.439395,0.7643205,0.1454028,2.023785,0.9211065,0.1378032,0.7081005,0.8511779,0.2374992,1.72851,0.8008479,0.0335346,0.5579765,0.8757591,0.1826388,2.7797075,0.8115369,0.2194389,2.700125,0.8665485,0.503325,1.4986625,0.4115093,0.1705074,0.6541589,0.668615808665253,0.741875532161713,0.0319767849119443,0.0409182437664985,0.853531528225117,1.87276932607949,0.853531528225117,0.0178366435116594,0,53782.8131458914,0.00782381,6788164.2892316,1e-04,0,0.0677268505096436,112.917881965637,"5_86_2",5,86,2,1617,TRUE,TRUE,3,0.181055448435875,3,FALSE
"83",2.45049,0.8070037,0.1450857,2.0346525,0.9243006,0.146427,0.7271275,0.8496624,0.1798788,1.721745,0.8971833,0.0364803,0.5537155,0.9898227,0.172596,2.74901,0.7708956,0.2275755,2.405715,0.5825599,0.471618,1.42641,0.34007612,0.1468455,0.6504911,0.671532269677775,0.747002745481558,0.0204487660520685,0.0408365376050745,0.844428627683214,1.88550912616902,0.844428627683214,0.0177383969493966,0,56859.7160604223,0.00827713,6788164.2892316,1e-04,0,0.0606420040130615,113.257555961609,"5_86_7",5,86,7,1622,TRUE,TRUE,1,0.183195796197291,3,FALSE
"84",2.5002925,0.7691015,0.1156692,2.08914,0.9904814,0.1491564,0.74268525,0.8319062,0.12084,1.7358225,0.9112911,0.000463182,0.5468115,0.8447925,0.1426734,2.58286,0.8408522,0.2752923,2.5405025,0.5366861,0.529995,0.98205,0.50538,0.1535211,0.6492467,0.671837412318032,0.749979290455434,0.0524078857708845,0.0408491929189439,0.839570475780771,1.8544457407031,0.839570475780771,0.0184540908007379,0,65268.867562387,0.00951605,6788164.2892316,1e-04,0,0.0711801052093506,114.599150896072,"5_87_6",5,87,6,1640,TRUE,TRUE,3,0.17797713445567,3,FALSE
"85",2.421135,0.7568781,0.1655505,2.0514975,0.9916427,0.140937,0.72954725,0.8452825,0.1622445,1.706925,0.8764339,0.01502934,0.5572955,0.8998741,0.1668198,2.5280075,0.7199097,0.2200848,2.33901,0.4078973,0.5401275,1.38025,0.36691776,0.1473918,0.6518387,0.671761225382332,0.748431690434229,0.0323991170205541,0.0407912713353737,0.842519436778183,1.87343742184131,0.842519436778183,0.0180895532081346,0,59246.1959526598,0.00862873,6788164.2892316,1e-04,0,0.0714981555938721,115.162911891937,"5_87_14",5,87,14,1648,TRUE,TRUE,2,0.181167723063179,3,FALSE
