"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1103","holiday",0.435037525710046,332336.478276126,0.00257497797081435,11459.8785612457,0.0457853792634944,332336.478276126,0.00257497797081435,11459.8785612457,0.0457853792634944,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1104","print_launch",9.1353208423995,55259.5557756746,0.000428156847353735,138.843104964006,0.000554716543017815,55259.5557756746,0.000428156847353735,138.843104964006,0.000554716543017815,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1105","product_launch",100.453288741714,335413.531108583,0.00259881929963781,1433.39115858369,0.0057267934802234,335413.531108583,0.00259881929963781,1433.39115858369,0.0057267934802234,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1106","solidcolor_launch",-216.135481127387,-526506.032026315,-0.00407942408549628,0,0,-526506.032026315,-0.00407942408549628,0,0,FALSE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1107","mb_status",48800.7439844428,829612.647735528,0.00642792600833014,48800.7439844428,0.194972447546209,829612.647735528,0.00642792600833014,48800.7439844428,0.194972447546209,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1108","sale_status",33664.193968527,6455109.19346505,0.0500148646293451,48902.3423747352,0.195378361169747,6455109.19346505,0.0500148646293451,48902.3423747352,0.195378361169747,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1109","facebook_cost",255143.265211934,39493772.2183026,0.30600189896095,44828.3453102186,0.179101617945953,39493772.2183026,0.30600189896095,44828.3453102186,0.179101617945953,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,31776697.63,36068.8962883087,36562.0965794929,493.200291184192,46522.0991742226,0.671103642470305,0.566395730653398,1.28981210853691,1.24285325927062,0.804600215303661,5,FALSE,1.62497426508025,0.0311686725115689,1.26522654374563,1.98442684995116,0.0483604574295105
"1110","google_ads_cost",151577.113288974,12211061.8020207,0.094612590539432,13860.4560749384,0.0553763493011286,12211061.8020207,0.094612590539432,13860.4560749384,0.0553763493011286,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,8684047.33,9857.03442678774,9909.95208715855,52.9176603708092,11896.9364556552,0.183401556146775,0.175123643119715,1.20694885911363,1.40614869288382,0.711162343684393,5,FALSE,1.63191802585214,0.021599213904367,1.38204665455394,1.88043686504665,9.28754396960161e-06
"1111","bing_ads_cost",65765.8787305622,10127559.1673942,0.0784693930965102,11495.5268642386,0.0459278040775016,10127559.1673942,0.0784693930965102,11495.5268642386,0.0459278040775016,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,652787.81,740.962326901249,961.002265405063,220.039938503814,10615.0033966505,0.0137864633434287,0.145243311847873,14.3259690962199,15.5143202925224,0.0644565782544778,5,FALSE,6.82970348618837,0.71720834828742,0,15.0707755966739,0.253703117590874
"1112","tiktok_cost",8986.21328512037,2374127.15569969,0.0183949867843262,4157.84090315182,0.0166117225109044,2374127.15569969,0.0183949867843262,4157.84090315182,0.0166117225109044,TRUE,0.7893824,0.636184215577513,0.786150484791121,0.535872732900347,0.0453378308902093,0.62119386640118,1.15951858532337,0.62119386640118,0.197259754910157,0,84793.4088991776,0.0123926,6788164.2892316,1e-04,"2_103_11",2,103,11,1949,4,1433095.24,1626.66883087401,2099.75432208092,473.085491206909,4003.7296758868,0.0302660599527773,0.0340482919074879,2.46130595232196,1.65664297070702,0.603630364346532,5,FALSE,1.49528995452177,0.0305329962989759,1.14365773649557,1.84819015697145,0.441679449394405
