"","rn","cluster","n","boot_mean","boot_se","boot_ci","ci_low","ci_up","sd","dist100"
"34","dm_cost",4,9,0.25750248016545,0.19076382532994,"[0, 1.56]",0,1.56416688269277,0.539561577983548,0.0266998993804026
"35","dm_cost",5,3,0,0,"[0, 0]",0,0,0,0
"36","dm_cost",6,4,0,0,"[0, 0]",0,0,0,0
"37","dm_cost",7,7,0,0,"[0, 0]",0,0,0,0
"38","dm_cost",8,4,0,0,"[0, 0]",0,0,0,0
"39","dm_cost",9,10,0.212776350986742,0.12672685016241,"[0, 1.12]",0,1.1246938958832,0.38018055048723,0.0190409595642188
"40","facebook_cost",1,14,1.57596376403182,0.00464337684466098,"[1.54, 1.61]",1.53864722875642,1.61371539594422,0.0167419333047273,0.00109648518987127
"41","facebook_cost",10,17,1.74065111067537,0.0239825120452773,"[1.53, 1.95]",1.53156025611625,1.95080303223052,0.0959300481811091,0.00617275628764129
"42","facebook_cost",11,8,1.604131844432,0.00600293181925113,"[1.56, 1.64]",1.56407753231725,1.64437475778942,0.015882264731015,0.00113193691852727
"43","facebook_cost",12,16,1.74600748338383,0.0306719846370614,"[1.49, 2.01]",1.48632033908515,2.00932664081379,0.118792085694468,0.00768273205169276
"44","facebook_cost",13,12,1.82094211039925,0.0379122962000306,"[1.53, 2.11]",1.53109558838008,2.10921535916248,0.125740861436318,0.0083798130672226
"45","facebook_cost",2,11,1.68015645041058,0.0115687731708584,"[1.59, 1.77]",1.59457721469032,1.76556138119261,0.0365836729537609,0.00246617689302835
"46","facebook_cost",3,17,1.59413939608142,0.00641983080570994,"[1.54, 1.65]",1.53806058718756,1.65028684956109,0.0256793232228397,0.0016523728163557
"47","facebook_cost",4,9,1.71231947265246,0.0380811406334708,"[1.45, 1.97]",1.44743909721366,1.97433070385811,0.107709731108983,0.00749809160467087
"48","facebook_cost",5,3,1.84456451927349,0.00459902588268211,"[1.81, 1.88]",1.81000741275133,1.87855509454625,0.00650400477699393,0.000823794862110169
"49","facebook_cost",6,4,1.75841608906188,0.0362866603987252,"[1.53, 1.99]",1.52544108803529,1.98736248130332,0.0628503394475895,0.00593557648649706
"50","facebook_cost",7,7,1.89463408875597,0.0393637860266453,"[1.64, 2.15]",1.63886453566003,2.14854055768225,0.0964211901093794,0.00709614547718156
"51","facebook_cost",8,4,1.53707212673688,0.0357147989460776,"[1.31, 1.76]",1.30883464839525,1.76347636819483,0.0618598463567138,0.00584203446982836
"52","facebook_cost",9,10,1.63813013417191,0.0214803990391002,"[1.49, 1.79]",1.48545420765733,1.79277724356985,0.0644411971173006,0.00440611545603152
"53","fig_cost",1,14,0,0,"[0, 0]",0,0,0,0
"54","fig_cost",10,17,0,0,"[0, 0]",0,0,0,0
"55","fig_cost",11,8,0,0,"[0, 0]",0,0,0,0
"56","fig_cost",12,16,0,0,"[0, 0]",0,0,0,0
"57","fig_cost",13,12,0,0,"[0, 0]",0,0,0,0
"58","fig_cost",2,11,0,0,"[0, 0]",0,0,0,0
"59","fig_cost",3,17,0,0,"[0, 0]",0,0,0,0
"60","fig_cost",4,9,0,0,"[0, 0]",0,0,0,0
"61","fig_cost",5,3,0,0,"[0, 0]",0,0,0,0
"62","fig_cost",6,4,0,0,"[0, 0]",0,0,0,0
"63","fig_cost",7,7,0,0,"[0, 0]",0,0,0,0
"64","fig_cost",8,4,0,0,"[0, 0]",0,0,0,0
"65","fig_cost",9,10,0,0,"[0, 0]",0,0,0,0
"66","google_ads_cost",1,14,1.63049680902807,0.0206856204304026,"[1.46, 1.8]",1.46129150165244,1.79571010793858,0.0745830651266021,0.00488469430847824
"67","google_ads_cost",10,17,1.50168019624944,0.0407898750035954,"[1.14, 1.86]",1.1440921065942,1.85714753638304,0.163159500014382,0.0104987316143193
"68","google_ads_cost",11,8,1.64312262089291,0.0226626194478242,"[1.49, 1.79]",1.49096197360125,1.79410475755827,0.0599596551162388,0.00427335448676255
"69","google_ads_cost",12,16,1.65472382845632,0.0510979464850165,"[1.22, 2.09]",1.22152081645918,2.09282237497539,0.197901495761867,0.0127990358589893
"70","google_ads_cost",13,12,1.45548776938966,0.0512233687374337,"[1.06, 1.84]",1.06364575875578,1.84474437744519,0.169888694600088,0.0113219798776726
"71","google_ads_cost",2,11,1.68430094292313,0.00950535006057059,"[1.61, 1.75]",1.61349947092123,1.75398665425655,0.0300585561486225,0.00202630601649055
"72","google_ads_cost",3,17,1.61359459732157,0.0110766421653084,"[1.52, 1.71]",1.51657433553506,1.71020718778344,0.0443065686612337,0.00285096959162477
"73","google_ads_cost",4,9,1.02104493589866,0.107242239560808,"[0.27, 1.76]",0.273777328952099,1.75758361632677,0.303326859292319,0.0211157576359527
"74","google_ads_cost",5,3,1.42711790044221,0.0536311092180841,"[1.03, 1.83]",1.03093569921049,1.83029806480035,0.0758458420213272,0.00960660656194459
"75","google_ads_cost",6,4,1.59905547538363,0.0953358643263211,"[0.99, 2.2]",0.986757132642804,2.20036220938812,0.165126560796681,0.0155945272559463
"76","google_ads_cost",7,7,1.79183986501171,0.0705429170296194,"[1.33, 2.24]",1.33094979425833,2.24432823070148,0.172794151690058,0.0127168357557905
"77","google_ads_cost",8,4,1.45635679026508,0.0231722542525136,"[1.31, 1.6]",1.30823036701999,1.60320818674402,0.0401355216912576,0.00379039255663174
"78","google_ads_cost",9,10,1.57703780639323,0.0320570204031618,"[1.35, 1.81]",1.34834759455672,1.80699181316161,0.0961710612094854,0.00657561960630158
"79","influencer_cost",1,14,1.30180168886914,0.0245540994872324,"[1.1, 1.5]",1.10234666784829,1.49930588677812,0.0885310647240603,0.0057981954381611
"80","influencer_cost",10,17,1.07139003418832,0.0417115034306864,"[0.71, 1.44]",0.706627856414871,1.43579444501769,0.166846013722745,0.0107359456166496
"81","influencer_cost",11,8,1.60138829798681,0.0343202879663164,"[1.37, 1.83]",1.37137180646603,1.83045146688518,0.090802946882996,0.00647157125439538
"82","influencer_cost",12,16,1.91831391233823,0.0509101992640747,"[1.49, 2.35]",1.4861167169036,2.35421688558976,0.197174353901862,0.0127520088534331
"83","influencer_cost",13,12,0.739155591679153,0.0446489214245584,"[0.4, 1.08]",0.397925222637517,1.07877093252164,0.148083719659321,0.00986881968891685
"84","influencer_cost",2,11,1.68147863931085,0.0150872638900237,"[1.57, 1.79]",1.56946481599191,1.79245157551572,0.047710117552487,0.00321623226897763
"85","influencer_cost",3,17,1.62004250913896,0.0244575499821605,"[1.41, 1.83]",1.40723265530122,1.83477965838898,0.0978301999286421,0.00629502427217219
"86","influencer_cost",4,9,1.04376667087052,0.0890840770408475,"[0.43, 1.66]",0.432163640196866,1.66473314041911,0.251967819885312,0.0175404559595239
"87","influencer_cost",5,3,1.0450866329314,0.0856823421706342,"[0.4, 1.68]",0.401333119203682,1.67841354370669,0.121173130353603,0.0153477442950527
"88","influencer_cost",6,4,1.60418415302376,0.0241137206613383,"[1.45, 1.76]",1.45030996096112,1.7572724458624,0.0417661893449613,0.00394439256152727
"89","influencer_cost",7,7,1.73435650416932,0.0860900420653939,"[1.18, 2.29]",1.17891042424632,2.29359055552014,0.210876674994955,0.015519530113775
"90","influencer_cost",8,4,1.49514514679862,0.11298977122712,"[0.77, 2.21]",0.774734675711161,2.21307019561756,0.195704024500956,0.0184822582718011
"91","influencer_cost",9,10,1.60486024316463,0.0507643939382223,"[1.24, 1.97]",1.2426880529047,1.96898124852716,0.152293181814667,0.0104129248409271
"92","linkby_cost",1,14,0,0,"[0, 0]",0,0,0,0
"93","linkby_cost",10,17,0,0,"[0, 0]",0,0,0,0
"94","linkby_cost",11,8,0,0,"[0, 0]",0,0,0,0
"95","linkby_cost",12,16,0,0,"[0, 0]",0,0,0,0
"96","linkby_cost",13,12,0,0,"[0, 0]",0,0,0,0
"97","linkby_cost",2,11,0,0,"[0, 0]",0,0,0,0
"98","linkby_cost",3,17,0,0,"[0, 0]",0,0,0,0
"99","linkby_cost",4,9,0,0,"[0, 0]",0,0,0,0
"100","linkby_cost",5,3,0,0,"[0, 0]",0,0,0,0
"101","linkby_cost",6,4,0,0,"[0, 0]",0,0,0,0
"102","linkby_cost",7,7,0,0,"[0, 0]",0,0,0,0
"103","linkby_cost",8,4,0,0,"[0, 0]",0,0,0,0
"104","linkby_cost",9,10,0,0,"[0, 0]",0,0,0,0
"105","mntn_cost",1,14,2.78789846957141,0.0653590642952648,"[2.26, 3.31]",2.25825168798922,3.31489329384911,0.235655457632925,0.0154338638497549
"106","mntn_cost",10,17,0,0,"[0, 0]",0,0,0,0
"107","mntn_cost",11,8,2.59247773078365,0.0821855907940504,"[2.04, 3.14]",2.04392716222035,3.14326913598554,0.217442634593977,0.0154972448783146
"108","mntn_cost",12,16,3.1780749806912,0.190008014782693,"[1.55, 4.79]",1.55116310689809,4.79110308098838,0.735897876899302,0.0475932901806959
"109","mntn_cost",13,12,0,0,"[0, 0]",0,0,0,0
"110","mntn_cost",2,11,3.55509367065499,0.188479815506391,"[2.17, 4.96]",2.1745441571338,4.96023834275794,0.596025509968519,0.0401792445006179
"111","mntn_cost",3,17,2.21546792924253,0.0605167605490404,"[1.69, 2.74]",1.68673276213704,2.74463756569236,0.242067042196162,0.0155761503833096
"112","mntn_cost",4,9,0,0,"[0, 0]",0,0,0,0
"113","mntn_cost",5,3,0,0,"[0, 0]",0,0,0,0
"114","mntn_cost",6,4,0,0,"[0, 0]",0,0,0,0
"115","mntn_cost",7,7,0,0,"[0, 0]",0,0,0,0
"116","mntn_cost",8,4,3.73996964077307,0.316691469199541,"[1.72, 5.75]",1.72130994117814,5.75272432545394,0.54852571497724,0.051802684992225
"117","mntn_cost",9,10,1.58101166565869,0.119354902250569,"[0.73, 2.44]",0.730402336180726,2.43802940790869,0.358064706751708,0.0244823887397109
"118","sms_cost",1,14,0,0,"[0, 0]",0,0,0,0
"119","sms_cost",10,17,0,0,"[0, 0]",0,0,0,0
"120","sms_cost",11,8,0,0,"[0, 0]",0,0,0,0
"121","sms_cost",12,16,0,0,"[0, 0]",0,0,0,0
"122","sms_cost",13,12,0,0,"[0, 0]",0,0,0,0
"123","sms_cost",2,11,1.37445822289818,0.101957336281911,"[0.62, 2.13]",0.620055410330589,2.12696456184455,0.322417406814562,0.0217347875266978
"124","sms_cost",3,17,0,0,"[0, 0]",0,0,0,0
"125","sms_cost",4,9,0,0,"[0, 0]",0,0,0,0
"126","sms_cost",5,3,0,0,"[0, 0]",0,0,0,0
"127","sms_cost",6,4,0,0,"[0, 0]",0,0,0,0
"128","sms_cost",7,7,0,0,"[0, 0]",0,0,0,0
"129","sms_cost",8,4,0,0,"[0, 0]",0,0,0,0
"130","sms_cost",9,10,0,0,"[0, 0]",0,0,0,0
"131","tatari_cost",1,14,1.21543445537145,0.065073019232878,"[0.69, 1.75]",0.693124935809523,1.74514213161508,0.234624107493396,0.0153663172807308
"132","tatari_cost",10,17,0.131611907656727,0.0980519351084608,"[0, 0.99]",0,0.988573997193197,0.392207740433843,0.0179089846268776
"133","tatari_cost",11,8,0.292096312923388,0.0529635145765368,"[0, 0.65]",0,0.648974278258407,0.140128288129461,0.00938617024764978
"134","tatari_cost",12,16,0.315484802369963,0.0969844778831264,"[0, 1.14]",0,1.13766662714028,0.37561926768197,0.0190798501263053
"135","tatari_cost",13,12,0,0,"[0, 0]",0,0,0,0
"136","tatari_cost",2,11,0.00776865673656887,0.00717262937492999,"[0, 0.06]",0,0.0609672711621764,0.0226818456370086,0.00107405012561812
"137","tatari_cost",3,17,0.272325656296737,0.0295699038338998,"[0.01, 0.53]",0.0137348236003275,0.530651840022608,0.118279615335599,0.00761087118276241
"138","tatari_cost",4,9,0,0,"[0, 0]",0,0,0,0
"139","tatari_cost",5,3,0,0,"[0, 0]",0,0,0,0
"140","tatari_cost",6,4,0,0,"[0, 0]",0,0,0,0
"141","tatari_cost",7,7,0.043303246232266,0.0376375220379346,"[0, 0.29]",0,0.288003364558781,0.0921927241756967,0.00477160417080985
"142","tatari_cost",8,4,3.31909762615596,0.213873561429416,"[1.96, 4.68]",1.95799251222037,4.68055701369602,0.370439874791452,0.0349842853642278
"143","tatari_cost",9,10,0.685929619608377,0.164696950315814,"[0, 1.86]",0,1.85539959807481,0.494090850947442,0.0287230434340373
"144","tiktok_cost",1,14,1.70553232737792,0.0443889003392107,"[1.35, 2.06]",1.34520048306158,2.06282334750299,0.160046456234485,0.0104819775445493
"145","tiktok_cost",10,17,4.50064597022303,0.0835955485834125,"[3.77, 5.23]",3.76784393464635,5.22919334594819,0.33438219433365,0.0215163010097892
"146","tiktok_cost",11,8,2.02482731771691,0.0628984560519382,"[1.6, 2.45]",1.60433035343301,2.44568115659504,0.166413672563354,0.0118603853362499
"147","tiktok_cost",12,16,1.32603556364564,0.153657372441325,"[0.01, 2.63]",0.00980048415382395,2.62990397744959,0.59511244448724,0.0384881654774772
"148","tiktok_cost",13,12,4.48073968373263,0.062153514641007,"[4.01, 4.96]",4.00793442640074,4.95570544633571,0.206139887466081,0.0137378868168397
"149","tiktok_cost",2,11,1.4555109368807,0.109079902934628,"[0.66, 2.27]",0.657842730409007,2.27002200041224,0.34494094022351,0.023253142933841
"150","tiktok_cost",3,17,1.8768702939126,0.0406777964604389,"[1.52, 2.23]",1.52079376087342,2.23188992469851,0.162711185841756,0.0104698841970565
"151","tiktok_cost",4,9,4.43691778991612,0.0894786034779107,"[3.82, 5.06]",3.82136569107505,5.05939386886919,0.253083709161331,0.0176181373345131
"152","tiktok_cost",5,3,4.52680504387013,0.042433206658051,"[4.21, 4.84]",4.21085145773677,4.84331103107533,0.060009616350796,0.00760079602060758
"153","tiktok_cost",6,4,4.69496699022012,0.0486349221229664,"[4.39, 5.01]",4.38840643502156,5.00751854789354,0.0842381561391334,0.0079554386378813
"154","tiktok_cost",7,7,4.08371358623306,0.0649677425075389,"[3.66, 4.5]",3.66231529430503,4.50350726040789,0.159137818883995,0.0117117939784934
"155","tiktok_cost",8,4,0.201552512901569,0.178832449497151,"[0, 1.34]",0,1.3414272727268,0.309746888571062,0.0198072833320093
"156","tiktok_cost",9,10,1.01862313772602,0.17931517457514,"[0, 2.3]",0,2.29525929072224,0.537945523725421,0.0340520236179099
"157","tiktok_influencer_cost",1,14,0,0,"[0, 0]",0,0,0,0
"158","tiktok_influencer_cost",10,17,0.148338089961197,0.0692345013660423,"[0, 0.75]",0,0.749703371942355,0.276938005464169,0.0131674685138454
"159","tiktok_influencer_cost",11,8,0,0,"[0, 0]",0,0,0,0
"160","tiktok_influencer_cost",12,16,0,0,"[0, 0]",0,0,0,0
"161","tiktok_influencer_cost",13,12,0.435648537576653,0.144220659520252,"[0, 1.53]",0,1.52995350314305,0.478325814646272,0.0251172235599555
"162","tiktok_influencer_cost",2,11,0,0,"[0, 0]",0,0,0,0
"163","tiktok_influencer_cost",3,17,0,0,"[0, 0]",0,0,0,0
"164","tiktok_influencer_cost",4,9,0,0,"[0, 0]",0,0,0,0
"165","tiktok_influencer_cost",5,3,2.87281061306375,0.27164405481011,"[0.83, 4.88]",0.830513891862792,4.87932133622219,0.384162706450478,0.0486579076490945
"166","tiktok_influencer_cost",6,4,2.11610581438108,0.260900366905261,"[0.44, 3.76]",0.441747106906296,3.76295274172555,0.451892691193274,0.0426766769414727
"167","tiktok_influencer_cost",7,7,0.132229577878216,0.0824408012558504,"[0, 0.66]",0,0.662256676911083,0.201937897063032,0.0107690148589611
"168","tiktok_influencer_cost",8,4,0,0,"[0, 0]",0,0,0,0
"169","tiktok_influencer_cost",9,10,0,0,"[0, 0]",0,0,0,0
