"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"2","trend",0,0,0,0,0,0,0,0,0,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"3","season",0.428031245717609,-1275608.21056151,-0.00977312053325479,-10204.8656844921,-0.0084389390155081,-1275608.21056151,-0.00977312053325479,-10204.8656844921,-0.0084389390155081,FALSE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"4","holiday",0.484597471101806,2389082.75310034,0.0183040478390241,108594.67059547,0.0898026324792312,2389082.75310034,0.0183040478390241,108594.67059547,0.0898026324792312,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"5","print_launch",154.536467429307,848868.815589183,0.00650364052456393,12302.4466027418,0.0101735387639499,848868.815589183,0.00650364052456393,12302.4466027418,0.0101735387639499,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"6","product_launch",289.13483612502,996647.780122944,0.00763585464854819,24308.482442023,0.0201019599110962,996647.780122944,0.00763585464854819,24308.482442023,0.0201019599110962,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"7","solidcolor_launch",-59.366402396691,-144616.556238339,-0.00110798521326494,0,0,-144616.556238339,-0.00110798521326494,0,0,FALSE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"8","mb_status",89.232738948632,1516.95656212674,1.16222200536405e-05,89.232738948632,7.37912350300316e-05,1516.95656212674,1.16222200536405e-05,89.232738948632,7.37912350300316e-05,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"9","sale_status",14798.5299957528,2885713.3491718,0.0221090019273739,61398.1563653575,0.0507733578521539,2885713.3491718,0.0221090019273739,61398.1563653575,0.0507733578521539,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"10","facebook_cost",927688.906900916,51480971.7411852,0.394423411381316,411847.773929482,0.340578539230097,51480971.7411852,0.394423411381316,411847.773929482,0.340578539230097,TRUE,0.7863125,0.856497642669302,0.914765241497427,0.329828789781796,0.0493227972205763,0.274536851578906,0.651960077265501,0.274536851578906,0.0260096110111064,0,373170.050613148,0.0101334,36469502.4741323,1e-04,"1_73_7",1,73,7,1375,4,31632918,253063.344,267017.736123746,13954.3921237458,422652.288300911,0.65976039329188,0.657133710621751,1.67014424776158,1.62744934694881,0.61445844804622,2,FALSE,1.68015645041058,0.0115687731708584,1.59457721469032,1.76556138119261,0.389363654402143
