"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","email_flow_delivery_alphas","email_flow_delivery_gammas","email_flow_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"22",2.689115,0.8436725,0.1970829,2.2397125,0.6782163,0.2383653,1.049725,0.8829523,0.1545076,2.62973,0.9777603,0.1057773,0.759065,0.643504,0.0688041,0.637116,0.33758139,0.1200033,1.128115,0.34711049,0.2321487,1.4372425,0.4135162,0.0969921,1.1124625,0.5170833,0.0726924,2.1321825,0.4861804,0.1904787,2.1804375,0.305302829,0.375098,1.565645,0.31415855,0.1430724,0.5267125,0.6228386,0.2169609,2.2907525,0.9819799,0.01194897,0.53496725,0.72973,0.7820135,0.7790175,0.7997867,0.2948052,1.8598475,0.3904134,0.1217976,0.7849055,0.880662165565981,0.945926108779312,0.431460803861423,0.0449787370938137,0.218668433047952,0.600493519053392,0.218668433047952,0.0669316381938524,0,161568.172130481,0.00433066,36469502.4741323,1e-04,0,0.0643699169158936,142.096713066101,"1_98_15",1,98,15,1858,TRUE,TRUE,2,0.0487227727723458,NA,NA
"23",2.748545,0.8855794,0.1341627,2.91046,0.7073937,0.2220306,0.7702675,0.8013946,0.1761037,2.5719,0.9796356,0.1045941,0.541817,0.813674,0.002392107,0.61220075,0.32409316,0.1134489,0.547275,0.3124943,0.24297,1.431005,0.3789775,0.0992703,1.421165,0.5102702,0.1475718,1.166665,0.7562978,0.1028235,1.7355275,0.7939256,0.484376,1.034835,0.6868543,0.124863,1.5658925,0.8274941,0.1751553,1.7755975,0.8440771,0.0509196,1.80995,0.7093922,0.6407035,1.2698875,0.4463399,0.2413284,1.95381,0.3801619,0.1258875,0.7880741,0.871391490155161,0.94242115749991,0.41134628306918,0.0466931350361066,0.2256439773947,0.611023712099244,0.2256439773947,0.0652805145942715,0,200216.50910747,0.00539051,36469502.4741323,1e-04,0,0.0642910003662109,142.387680053711,"1_98_19",1,98,19,1862,TRUE,TRUE,4,0.0504954924778924,12,FALSE
"24",2.86913,0.808459,0.1713033,2.671565,0.6094448,0.2990673,1.12338,0.7552156,0.1792528,2.7054875,0.9760061,0.1080318,0.7963875,0.7945962,0.1530765,0.54127525,0.3793954,0.0462651,0.8346675,0.3837284,0.1473294,1.5734425,0.4009946,0.0892842,0.8994475,0.4300313,0.1664733,2.981655,0.301982659,0.1947135,1.434705,0.6688272,0.5601995,1.13081,0.5573221,0.0860364,1.1183175,0.7700731,0.0823434,2.814325,0.8173833,0.0380925,1.4842225,0.6638481,0.621889,0.7154545,0.676432,0.2705058,0.66859175,0.36146644,0.105213,0.7874543,0.876851337474867,0.948326341664985,0.408337803891347,0.0456912490727723,0.213760219132806,0.612583125825719,0.213760219132806,0.0817641037065445,0,154317.301418111,0.00413182,36469502.4741323,1e-04,0,0.0638890266418457,144.081768035889,"1_100_3",1,100,3,1884,TRUE,TRUE,1,0.0526117147337263,12,FALSE
"25",2.689115,0.8436725,0.1970829,2.2397125,0.6782163,0.2383653,1.049725,0.8829523,0.1545076,2.62973,0.9771898,0.101391,0.72664475,0.681969,0.0484686,0.66943375,0.34679514,0.1102185,1.2280725,0.4073695,0.1591248,1.4372425,0.4135162,0.0969921,1.1124625,0.5170833,0.0726924,2.1321825,0.4861804,0.1904787,2.1804375,0.305302829,0.375098,1.565645,0.4327417,0.1336047,0.7392195,0.6228386,0.2169609,2.2907525,0.9819799,0.01194897,0.53496725,0.72973,0.7820135,0.7790175,0.7997867,0.2948052,1.8598475,0.3904134,0.1217976,0.7849055,0.88151202590458,0.945478383515674,0.444310313619104,0.0448182936603129,0.219571840933607,0.593668884469923,0.219571840933607,0.0658903511213675,0,161568.172130481,0.00433066,36469502.4741323,1e-04,0,0.0637478828430176,144.370877027512,"1_100_7",1,100,7,1888,TRUE,TRUE,2,0.0473661661184387,8,TRUE
"26",2.838985,0.9657357,0.01649574,2.7882225,0.9971433,0.2974044,1.5467725,0.8951764,0.1693495,2.525115,0.9814822,0.1015017,0.62716075,0.7690854,0.09234,0.61975225,0.36128465,0.0950916,0.7688475,0.3927164,0.198303,1.356005,0.5627758,0.1070901,1.90739,0.4535478,0.1830489,1.540215,0.5793679,0.0985638,1.9808375,0.5680811,0.4579555,0.935255,0.3782257,0.1808487,0.87528,0.9032992,0.02349102,2.5987375,0.7521846,0.01907925,1.0867625,0.7239361,0.517371,1.2073425,0.5231327,0.2874108,1.02135,0.36441463,0.1273932,0.7889378,0.855168281617865,0.920366323720706,0.438561483817343,0.0495507260719453,0.265363180649986,0.596731852769442,0.265363180649986,0.0288134958919116,0,373115.351829863,0.0101319,36469502.4741323,1e-04,0,0.0730159282684326,144.815984964371,"1_100_13",1,100,13,1894,TRUE,TRUE,4,0.0457335838830555,2,FALSE
"27",2.76536,0.923364,0.02637624,2.9167975,0.741616,0.2900025,1.753175,0.8366165,0.2292562,2.7592425,0.9741546,0.1034778,0.651447,0.8765179,0.1397172,0.502143055,0.3936376,0.01811523,0.74176525,0.4031044,0.1541214,1.2747825,0.6034451,0.1078956,1.565225,0.4400245,0.1283391,2.3292025,0.32619309,0.0878814,2.814515,0.5609376,0.3617005,0.65478725,0.4127833,0.2090127,1.1525725,0.7181681,0.2565117,2.2641075,0.901559,0.002648172,0.7046085,0.7948916,0.6117855,1.657215,0.4868965,0.2956626,2.5459375,0.4254281,0.1782285,0.7849229,0.853966956999493,0.922503703748025,0.341044437519425,0.0497558040049823,0.26177776459801,0.646481621691456,0.26177776459801,0.0257372538043019,0,368553.473303824,0.0100068,36469502.4741323,1e-04,0,0.0644998550415039,144.887153148651,"1_100_14",1,100,14,1895,TRUE,TRUE,2,0.0552642897161277,2,FALSE
"28",2.9998,0.949103,0.02719965,2.92972,0.8834381,0.2835144,1.44846,0.919892,0.11871094,2.56341,0.9801942,0.1097184,0.71402325,0.718635,0.0670461,0.640564,0.33073217,0.0353403,0.7339315,0.4523998,0.1356402,1.15991,0.8222882,0.0843888,1.38814,0.5017085,0.046758,2.5788625,0.837803,0.02546067,2.186735,0.3794409,0.3904515,0.7711,0.4041852,0.182313,0.859385,0.7104954,0.2303694,2.223295,0.9308491,0.0133533,0.811365,0.7422362,0.6144045,1.2062075,0.484583,0.2942874,2.241725,0.3756231,0.1242663,0.7866329,0.870636796257302,0.93659050214916,0.4127035839133,0.0468299357746187,0.236793315447279,0.610318865092322,0.236793315447279,0.0348459560548712,0,259012.595919961,0.00700287,36469502.4741323,1e-04,0,0.0682480335235596,145.733875989914,"1_101_6",1,101,6,1906,TRUE,TRUE,1,0.0484699561096289,12,TRUE
"29",2.7981875,0.9494397,0.1005432,1.799865,0.9136963,0.2675058,1.2493175,0.9436045,0.2103562,2.7022525,0.974366,0.1082193,0.729033,0.8500467,0.1348455,0.5218615,0.35438209,0.0741789,0.61259275,0.36337261,0.1419252,0.9360025,0.8032839,0.0955248,1.3852825,0.5199512,0.1366974,1.8413,0.5187731,0.1211019,1.9277375,0.6188689,0.6065355,0.73257175,0.5549085,0.1400601,1.52559,0.7610529,0.01039359,1.6752575,0.9580035,0.00975738,1.0471875,0.8673703,0.419758,1.32872,0.4861468,0.2488893,2.02374,0.4190735,0.1372392,0.7894793,0.871313148342225,0.939215167576958,0.227433705275326,0.0467073544215634,0.231840814134838,0.69999670782546,0.231840814134838,0.0440606438107688,0,199522.56387685,0.00537148,36469502.4741323,1e-04,0,0.0633020401000977,146.389742136002,"1_101_15",1,101,15,1915,TRUE,TRUE,1,0.0659320265997173,9,FALSE
"30",2.7663575,0.8622715,0.1804461,1.641215,0.5502521,0.125043,0.59590725,0.8871684,0.1637047,2.53764,0.9815382,0.1002849,0.636727,0.6951311,0.0983466,0.68426175,0.36749295,0.1188282,1.4126675,0.5036321,0.096312,0.8442175,0.8519003,0.1009644,1.24469,0.5204783,0.0519117,0.963505,0.7873463,0.213921,1.0800125,0.6986955,0.4690055,1.4768,0.674199,0.0517443,1.419395,0.7643219,0.119355,1.7900475,0.7723894,0.079668,2.053315,0.6167528,0.792008,0.752315,0.5760681,0.2346162,1.32828,0.34843104,0.0871899,0.7878587,0.879296898877234,0.947060381035644,0.4067468655004,0.0452352916772083,0.216362846723791,0.613406169576445,0.216362846723791,0.0759980841815455,0,120859.514316392,0.00321431,36469502.4741323,1e-04,0,0.0636301040649414,147.378270149231,"1_102_9",1,102,9,1928,TRUE,TRUE,2,0.0520606436081993,9,FALSE
"31",2.6417175,0.8904927,0.0378444,2.4706725,0.8763954,0.2103843,0.661221,0.8628658,0.1808572,2.5402975,0.9799996,0.1031898,0.5372545,0.7705806,0.0920538,0.567954,0.34983538,0.1302783,1.099425,0.4152998,0.1319871,1.1969025,0.8569893,0.0873765,1.2580275,0.6064873,0.0447333,1.7224775,0.5393923,0.1808949,2.8806825,0.4102871,0.424688,1.931515,0.31984507,0.1572903,1.41786,0.5781814,0.2549319,2.518465,0.7009985,0.0453717,0.652798,0.7556951,0.7473525,2.0403225,0.5775311,0.2915424,2.88741,0.4249745,0.160062,0.7823564,0.859038304467498,0.928424310652912,0.338866026545725,0.0488842254496233,0.251579384949007,0.647549326972515,0.251579384949007,0.0251635248100403,0,313553.48205137,0.00849854,36469502.4741323,1e-04,0,0.0660109519958496,147.750529050827,"1_102_14",1,102,14,1933,TRUE,TRUE,1,0.0554665550267,2,FALSE
"32",2.9049125,0.8720736,0.02719965,2.92972,0.8834381,0.2835144,1.44846,0.919892,0.11871094,2.56341,0.9801942,0.1097184,0.71402325,0.718635,0.0670461,0.640564,0.33073217,0.0579093,0.523512775,0.5683842,0.02957919,0.611119,0.7612125,0.1124202,0.981425,0.4593557,0.00673011,2.51289,0.9610555,0.01346214,2.2452875,0.6951745,0.4982485,0.7748975,0.5625931,0.1663479,1.2820875,0.7723089,0.0590232,2.4071725,0.8927271,0.02656068,1.3221875,0.7154577,0.5312845,1.2616675,0.34481827,0.2835843,2.1529775,0.3878101,0.1366122,0.7866089,0.872832876683084,0.938924935859441,0.289277155300643,0.0464307398994178,0.232393644718125,0.671395237949323,0.232393644718125,0.0582789331538022,0,223710.001187288,0.00603477,36469502.4741323,1e-04,0,0.0732729434967041,147.972402095795,"1_102_17",1,102,17,1936,TRUE,TRUE,3,0.0612162287377411,12,FALSE
"33",2.7448225,0.8428171,0.1105533,2.7995425,0.31513729,0.169281,0.69655675,0.7881051,0.11095477,2.5812,0.981975,0.1026078,0.62932275,0.6913504,0.0309255,0.6652425,0.36075944,0.0744624,0.73964875,0.4082879,0.1364304,1.0831525,0.7163663,0.1152258,1.265785,0.4602832,0.0965988,1.819905,0.5968084,0.1037076,1.968315,0.6407439,0.4788285,1.35455,0.5327052,0.1180461,1.6097075,0.733083,0.1436487,2.8600575,0.7445595,0.0180714,0.8149275,0.7993268,0.50675,1.45844,0.4223145,0.2910264,2.50279,0.38946,0.1513239,0.7849091,0.87207891716427,0.938751429277318,0.377218194680934,0.0465681777947846,0.232723511177241,0.628486678925531,0.232723511177241,0.0544006067678677,0,231878.717483193,0.00625878,36469502.4741323,1e-04,0,0.070112943649292,149.10938000679,"1_103_13",1,103,13,1951,TRUE,TRUE,3,0.0528704902808079,9,FALSE
"34",2.9049375,0.9618857,0.1238565,2.925145,0.8554122,0.2573517,1.4143025,0.8829523,0.1545076,2.62973,0.9771898,0.101391,0.72664475,0.681969,0.0484686,0.66943375,0.34679514,0.1102185,1.2280725,0.36849066,0.1657626,1.2524825,0.3981526,0.0966165,1.1460075,0.5086658,0.0714423,2.833865,0.3001159347,0.1926762,2.5187575,0.5093091,0.4673465,1.2841975,0.35560688,0.1627149,0.8149325,0.5858653,0.1132599,2.364765,0.9812631,0.0139632,0.90656,0.9102446,0.5311605,1.0647925,0.839497,0.2941341,1.7932575,0.4250109,0.1542528,0.7896452,0.871328004741019,0.938389448019327,0.36497620096142,0.0467046582521287,0.233410200247299,0.63463368515779,0.233410200247299,0.0570938974402459,0,245130.044722018,0.00662217,36469502.4741323,1e-04,0,0.074509859085083,151.166836977005,"1_105_2",1,105,2,1978,TRUE,TRUE,4,0.054214136222373,12,FALSE
"35",2.748545,0.8855794,0.1341627,2.91046,0.7073937,0.2220306,0.7702675,0.8013946,0.1761037,2.5719,0.9796356,0.1045941,0.541817,0.813674,0.002392107,0.61220075,0.32409316,0.1134489,0.547275,0.3124943,0.24297,1.431005,0.3789775,0.0992703,1.421165,0.5102702,0.1475718,1.166665,0.7562978,0.1028235,1.7355275,0.7939256,0.484376,1.034835,0.35073516,0.1347126,0.98879,0.5990281,0.1951809,2.8519075,0.7641735,0.0333603,1.80995,0.7093922,0.6407035,1.2698875,0.4463399,0.2413284,1.95381,0.3801619,0.1258875,0.7880741,0.873324026304942,0.942975641851867,0.409204457148353,0.0463409898861527,0.224554873088009,0.61213431253437,0.224554873088009,0.0681358055539294,0,200216.50910747,0.00539051,36469502.4741323,1e-04,0,0.0751371383666992,151.462149143219,"1_105_6",1,105,6,1982,TRUE,TRUE,4,0.0509791111085058,12,FALSE
"36",2.75757,0.9038676,0.1307733,1.9790825,0.4295609,0.1534317,0.8356175,0.8753489,0.1649134,2.65946,0.9786003,0.1018359,0.65623425,0.7625936,0.0433848,0.677513,0.34909856,0.107772,1.2530625,0.4224342,0.1408689,1.059085,0.8519003,0.1009644,1.24469,0.5204783,0.1248057,1.1077625,0.7441507,0.1093509,2.2516075,0.8812373,0.462665,0.885475,0.7806914,0.1354896,1.604015,0.7553535,0.0954321,1.3245325,0.9867063,0.0342066,1.41776,0.695122,0.7286685,1.0583225,0.4120854,0.2445705,2.698815,0.4138585,0.1472253,0.788519,0.87563829791298,0.944672447554852,0.383341370372129,0.0459157317106921,0.221188737922704,0.625389414126457,0.221188737922704,0.0614436748327999,0,166651.147731955,0.00447005,36469502.4741323,1e-04,0,0.0662579536437988,152.058712005615,"1_105_12",1,105,12,1988,TRUE,TRUE,2,0.0528189666074198,9,FALSE
"37",2.709785,0.8695445,0.1330455,2.7743475,0.5901108,0.2239986,1.3025075,0.8214965,0.1877239,2.552375,0.9774775,0.1007841,0.799315,0.7499677,0.0920364,0.6638135,0.3840679,0.0590526,1.0595525,0.5129988,0.0972333,1.2749625,0.8261564,0.1014237,1.1544525,0.5527133,0.0647865,1.5944275,0.548717,0.0494676,1.897395,0.5754626,0.47177,1.21535,0.5458183,0.1368315,1.26256,0.7120998,0.1683681,2.622645,0.9663769,0.00305388,0.797265,0.8217751,0.526661,0.68469325,0.5757923,0.2705601,2.2408125,0.3996709,0.1350444,0.7869374,0.881253488076581,0.945693304699248,0.450882779708002,0.0448671632207609,0.219138643602099,0.590147607339296,0.219138643602099,0.0711879153279697,0,149861.173873093,0.00400962,36469502.4741323,1e-04,0,0.0631718635559082,152.208057165146,"1_105_14",1,105,14,1990,TRUE,TRUE,4,0.0473045445496392,9,FALSE
"38",2.6367825,0.918471,0.1691103,1.7712025,0.5106545,0.1295727,0.8346975,0.9673506,0.1401505,2.596655,0.9797721,0.1012446,0.665651,0.6152989,0.02069556,0.7548875,0.31349726,0.164703,1.4434125,0.3715673,0.2402484,1.043865,0.7839079,0.1084842,1.4559275,0.5808666,0.0460902,1.85778,0.4683437,0.1850418,1.6239275,0.33172666,0.34213575,1.2075875,0.4986432,0.1785852,0.9469025,0.6232635,0.2201316,1.0850875,0.9110041,0.00749025,0.50004395775,0.7495708,0.729175,1.1237,0.6173198,0.2745279,2.6902725,0.4264011,0.1497969,0.7861517,0.877915625853926,0.944862446221719,0.35012340262211,0.0454933817681912,0.220808622544064,0.64201262429857,0.220808622544064,0.0706356649213531,0,151510.524518438,0.00405485,36469502.4741323,1e-04,0,0.0703480243682861,152.747786045074,"1_106_2",1,106,2,1997,TRUE,TRUE,4,0.0567204791911793,8,FALSE
"39",2.833005,0.9790735,0.0546126,2.1380825,0.9518393,0.243264,1.7430625,0.8807718,0.2297425,2.734265,0.9740811,0.1100808,0.72494025,0.7859463,0.2803899,0.595068,0.4551536,0.02752419,0.58573325,0.5363074,0.1295937,1.41743,0.34717111,0.1051263,1.1725675,0.4551459,0.0799074,2.9103925,0.36769441,0.1036812,2.69028,0.5364068,0.30957485,1.09716,0.5893576,0.2322585,0.63900375,0.6017175,0.2682243,2.77116,0.8827752,0.00338475,1.53482,0.6997595,0.66538,1.0405225,0.5219441,0.2411997,1.6922375,0.3805938,0.130149,0.7902419,0.86860946093678,0.938592306907033,0.445976445673049,0.0471954605139308,0.233025620236435,0.592778213537194,0.233025620236435,0.0593799592181941,0,241865.62133552,0.00653265,36469502.4741323,1e-04,0,0.0645139217376709,152.958477020264,"1_106_5",1,106,5,2000,TRUE,TRUE,4,0.0465780954152117,12,FALSE
"40",2.8331275,0.8436725,0.1970829,2.2397125,0.6782163,0.2383653,1.049725,0.8829523,0.1545076,2.62973,0.9771898,0.101391,0.72664475,0.681969,0.0484686,0.66943375,0.34679514,0.1102185,1.2280725,0.4073695,0.1591248,1.4372425,0.4135162,0.0969921,1.1124625,0.5170833,0.0726924,2.8117625,0.33882228,0.1938666,1.5838525,0.5961224,0.523179,1.2177775,0.6272731,0.0879759,1.2125025,0.7406262,0.1092669,2.70961,0.8503029,0.0328638,1.2943725,0.6770249,0.653914,0.72816725,0.7011035,0.2753658,0.9068425,0.36725593,0.1085298,0.7869443,0.879066202076686,0.946695084659031,0.427553165499267,0.0452784995790002,0.217108041824732,0.602553617424789,0.217108041824732,0.0456602343168767,0,155767.548492296,0.00417159,36469502.4741323,1e-04,0,0.0650320053100586,153.536170005798,"1_106_13",1,106,13,2008,TRUE,TRUE,1,0.0474327249836009,9,TRUE
"41",2.6985375,0.9821696,0.0503958,2.842985,0.7388307,0.2203293,0.776135,0.8266457,0.1338511,2.5682425,0.9805855,0.1076424,0.525307,0.7875213,0.00315366,0.55849575,0.31182573,0.2123646,1.23789,0.302087162,0.2389368,1.7229425,0.3897897,0.0594492,1.265785,0.4602832,0.0965988,1.819905,0.5968084,0.1037076,1.968315,0.6407439,0.4788285,1.35455,0.5327052,0.1180461,1.6097075,0.733083,0.1436487,2.8600575,0.7445595,0.0180714,0.8149275,0.7993268,0.50675,1.45844,0.4223145,0.2910264,2.50279,0.38946,0.1513239,0.7849091,0.866638430757371,0.942429236584718,0.373421487041037,0.0475481396371166,0.225628146399296,0.630399511349256,0.225628146399296,0.0480488137383,0,231878.717483193,0.00625878,36469502.4741323,1e-04,0,0.064143180847168,153.752321004868,"1_106_16",1,106,16,2011,TRUE,TRUE,2,0.052846513334669,12,FALSE
"42",2.552245,0.97081,0.0799407,1.5311025,0.6319295,0.1323201,1.5950325,0.33134894,0.3525091,1.74265,0.6651333,0.1515447,1.6021425,0.5586087,0.1033824,0.7946925,0.6158827,0.0457272,1.756065,0.5292941,0.00766746,0.99212,0.7020079,0.1952154,1.326285,0.9092807,0.0619401,1.9982925,0.6989041,0.2715057,2.4405675,0.5101477,0.423106,0.62079125,0.34911277,0.1009893,2.6530275,0.8270125,0.0824442,2.0254475,0.5797487,0.02174136,2.87805,0.4704388,0.302313335,2.5249225,0.9234977,0.2547138,2.4926275,0.4910867,0.2054784,0.6356633,0.88235451242952,0.938406450792386,0.126783136049813,0.0451650974696025,0.214801695723366,0.830564335439739,0.214801695723366,0.120283523685638,0,214049.102083345,0.00576984,36469502.4741323,1e-04,0,0.0634970664978027,122.746487140656,"2_87_12",2,87,12,1646,TRUE,TRUE,4,0.0963952276199256,10,FALSE
"43",1.9664925,0.800409,0.1048638,1.91615,0.658456,0.1836795,1.46665,0.36757058,0.3542362,1.4387425,0.6388644,0.1385592,1.708005,0.5744952,0.0735906,0.7627225,0.463422,0.163515,1.880105,0.5344713,0.0422889,0.901955,0.6922779,0.232692,1.084645,0.9255928,0.0748263,2.2049475,0.675599,0.2462505,1.7258075,0.4405537,0.484385,0.55728925,0.34537463,0.034206,2.7674525,0.5884882,0.0387219,1.650085,0.5998142,0.0779157,2.6087625,0.5575524,0.3260903,2.246675,0.7366768,0.1640934,1.8060625,0.6955035,0.1865322,0.6335258,0.876364671473039,0.937659684832398,0.127076594156857,0.0463005988738511,0.216099910598341,0.830424761681509,0.216099910598341,0.096754645710283,0,220399.63082283,0.00594399,36469502.4741323,1e-04,0,0.0630900859832764,147.562065124512,"2_105_2",2,105,2,1978,TRUE,TRUE,2,0.0939722666483521,10,FALSE
"44",1.958705,0.5272305,0.1124886,1.304355,0.4566936,0.1987092,2.6074675,0.6211089,0.201082,1.4673475,0.8050311,0.1519224,2.06646,0.8239724,0.1258515,0.62335925,0.9318333,0.1109424,2.5133975,0.6973865,0.1923546,0.7982675,0.8713183,0.1242687,2.2881,0.4347885,0.1709265,2.06292,0.8359613,0.0533037,2.357825,0.5312625,0.7768405,1.5281025,0.4842876,0.1590183,2.3248775,0.8616898,0.23298,2.4789775,0.4073513,0.01923426,2.0558825,0.617996,0.6702485,2.0844275,0.5332764,0.107466,1.7933,0.4462839,0.0193125,0.6336599,0.876984203841186,0.940674125829621,0.319426983061548,0.0461844478316661,0.210810463720534,0.733245800762535,0.210810463720534,0.130970931248856,0,217371.870838682,0.00586096,36469502.4741323,1e-04,0,0.0642619132995605,93.4057171344757,"3_67_4",3,67,4,1258,TRUE,TRUE,3,0.080612041235204,13,TRUE
"45",2.0659525,0.8531218,0.075123,1.0626275,0.4387666,0.1770891,2.626275,0.6414306,0.2410681,1.436505,0.6249113,0.1494177,1.9683225,0.8440008,0.1161138,0.607714,0.909364,0.0891783,2.529,0.7032637,0.1987383,0.522244775,0.9867546,0.123168,0.97516,0.9377616,0.18519,0.6014985,0.5896635,0.0762087,2.3178425,0.5562672,0.7106475,0.928795,0.5348836,0.1051572,2.505825,0.8984258,0.2218569,2.3881725,0.3991214,0.0350586,1.030485,0.5826488,0.687183,2.21102,0.4961274,0.0695373,1.99031,0.5222885,0.02311386,0.635144,0.885315647376754,0.94089293540539,0.130130322702184,0.0445930726943244,0.210421342111508,0.828970960876222,0.210421342111508,0.136389850154152,0,153081.108915852,0.00409792,36469502.4741323,1e-04,0,0.0732700824737549,106.004064083099,"3_76_1",3,76,1,1426,TRUE,TRUE,4,0.0980882360681042,10,FALSE
"46",2.07964,0.5011933,0.081402,1.0919175,0.4393168,0.1868913,2.7115775,0.7324775,0.2577745,1.30378,0.9497113,0.0656424,1.7286475,0.8859616,0.1154013,0.66233975,0.9261185,0.0758757,2.7134025,0.7200525,0.1896324,0.792865,0.6277386,0.1211619,2.237245,0.5694363,0.1710864,1.8433425,0.6605686,0.0813663,1.6673375,0.5903194,0.5157665,1.0330825,0.4879486,0.2731863,2.3141925,0.8733329,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5183069,0.0914526,1.4272675,0.4455797,0.0325608,0.6342578,0.878800057605199,0.941684839348718,0.311687871861139,0.0458423129417093,0.209006998561843,0.737403054575086,0.209006998561843,0.144509299850494,0,206031.354429309,0.00554997,36469502.4741323,1e-04,0,0.0634331703186035,107.083585977554,"3_76_16",3,76,16,1441,TRUE,TRUE,3,0.0834635478387326,13,FALSE
"47",1.9100575,0.7528342,0.1147941,1.45318,0.4149918,0.1978821,2.6031775,0.656475,0.2330263,1.3828675,0.7741765,0.1475646,2.0574275,0.829368,0.1161138,0.61437425,0.9458956,0.1328538,2.43403,0.6906413,0.1930899,0.525521,0.7931528,0.1412583,0.842685,0.8327952,0.2319804,0.786565,0.4923285,0.119112,2.4770975,0.6506923,0.741703,1.4104875,0.4793323,0.2337045,2.2339425,0.9687961,0.2677749,2.3812875,0.4568266,0.0445719,2.546605,0.7003475,0.5676125,2.196655,0.5135609,0.1228983,0.91374,0.4432984,0.0564006,0.6364409,0.883630813864627,0.937510770848183,0.165432467009479,0.0449194379240036,0.216357858477027,0.811975572330433,0.216357858477027,0.0998044421851643,0,163477.888984266,0.00438303,36469502.4741323,1e-04,0,0.0642011165618896,108.210999011993,"3_77_12",3,77,12,1456,TRUE,TRUE,3,0.0908432102255424,6,FALSE
"48",2.07964,0.5011933,0.081402,1.0919175,0.4393168,0.1868913,2.7115775,0.7324775,0.2577745,1.30378,0.9497113,0.0656424,1.7286475,0.8859616,0.1154013,0.66233975,0.9261185,0.0758757,2.7134025,0.7200525,0.1896324,0.792865,0.6277386,0.1211619,2.237245,0.5694363,0.1385484,1.145395,0.31537074,0.1559025,1.580635,0.6896676,0.5700205,1.1785325,0.6146731,0.2731863,2.3141925,0.8733329,0.2469054,2.418595,0.3975569,0.02743128,1.6535025,0.5135756,0.716861,2.0609975,0.5183069,0.0914526,1.4272675,0.4455797,0.0325608,0.6342578,0.878787307778479,0.941895320312626,0.307603336135048,0.0458447241069473,0.208629465844188,0.739587742219081,0.208629465844188,0.145863742684741,0,206031.354429309,0.00554997,36469502.4741323,1e-04,0,0.0690419673919678,111.571537971497,"3_79_19",3,79,19,1501,TRUE,TRUE,4,0.084053391740981,13,FALSE
"49",1.9100575,0.7528342,0.1147941,1.45318,0.4149918,0.1978821,2.6031775,0.656475,0.2330263,1.3828675,0.7741765,0.1475646,2.0574275,0.829368,0.1161138,0.61437425,0.9458956,0.1328538,2.43403,0.6906413,0.1930899,0.525521,0.7931528,0.1412583,0.842685,0.8327952,0.2319804,0.786565,0.4923285,0.119112,2.4770975,0.6506923,0.741703,1.4104875,0.4793323,0.2337045,2.2339425,0.9687961,0.2677749,2.3812875,0.4568266,0.0445719,2.546605,0.7003475,0.5015445,2.1679775,0.5135609,0.1228983,0.91374,0.4432984,0.0564006,0.6364409,0.883561238006773,0.937393216824548,0.167194587673287,0.0449328643366322,0.216561267824351,0.811117909571068,0.216561267824351,0.0998379843096178,0,163477.888984266,0.00438303,36469502.4741323,1e-04,0,0.0692079067230225,112.845268964767,"3_80_15",3,80,15,1516,TRUE,TRUE,4,0.0906883704469076,6,TRUE
