"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","collab_spend_alphas","collab_spend_gammas","collab_spend_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","email_flow_delivery_alphas","email_flow_delivery_gammas","email_flow_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"91",2.879555,0.6422412,0.2456973,2.658795,0.629336,0.237027,2.2971575,0.4131102,0.1522719,1.7254125,0.72637,0.3334639,2.269955,0.9391721,0.1391475,0.54971475,0.31168867,0.00312861,0.772935,0.4702967,0.2775129,1.7472175,0.6880387,0.0504858,1.7571775,0.3814051,0.0466725,2.034005,0.4061907,0.2828319,2.6967575,0.6262987,0.1110327,2.2466225,0.4646897,0.6224495,1.838645,0.8234712,0.1219746,2.64127,0.6172799,0.1872747,2.0330725,0.5157246,0.01122084,2.61804,0.8106437,0.579106,1.25151,0.5631461,0.1293501,1.0669175,0.8709242,0.002347329,0.7900349,0.873310295630485,0.939270604197073,0.466975652552576,0.0460205461533619,0.230120170777276,0.577383765776212,0.230120170777276,0.0655989861031682,0,163433.400640527,0.00438181,36469502.4741323,1e-04,0,0.0721428394317627,144.332792043686,"5_99_6",5,99,6,1868,TRUE,TRUE,4,0.0436436888652034,5,FALSE
"92",2.901895,0.649118,0.2731704,2.3414525,0.7269272,0.2834325,2.9906575,0.8199201,0.0990993,2.3574825,0.5490691,0.3956584,2.73611,0.9909315,0.1415631,0.5590895,0.4236011,0.1364178,0.8498,0.35302612,0.2720472,2.111965,0.6973242,0.0651402,1.5975975,0.3308252,0.0444627,1.751675,0.3634046,0.2662785,2.8711525,0.5926329,0.1253589,2.2460125,0.4904924,0.6348675,2.1284425,0.726062,0.0943893,2.5605325,0.5896187,0.2226768,1.90425,0.5096626,0.0398538,2.894665,0.8573694,0.624274,1.3370325,0.4905323,0.1276374,1.049805,0.864725,0.0031074,0.7888772,0.870153909854555,0.941024019862373,0.633637080931943,0.0465903041378748,0.22677375489292,0.478681673282598,0.22677375489292,0.0459858826743621,0,167984.704068463,0.00450662,36469502.4741323,1e-04,0,0.0634338855743408,144.542898178101,"5_99_9",5,99,9,1871,TRUE,TRUE,2,0.0239665458359855,7,FALSE
"93",2.83459,0.7346944,0.2568582,2.49945,0.7104632,0.2563071,2.9163975,0.7888198,0.0526374,2.881385,0.306503175,0.3353842,2.40473,0.9388074,0.1434714,0.5562695,0.3786793,0.0788079,0.814395,0.4059807,0.2788128,1.97184,0.6946642,0.0552132,1.575845,0.3745836,0.0667674,1.8162625,0.31056664,0.2585337,2.800745,0.5765329,0.1300176,2.2159925,0.4765757,0.6371065,2.1274525,0.7381524,0.1001169,2.59446,0.5985318,0.2200164,2.0291875,0.5157589,0.01804638,2.614205,0.7958618,0.5763945,1.1974775,0.5778797,0.1374648,1.16776,0.8793263,0.00783678,0.7854002,0.869617065217483,0.939788435257322,0.63981830494681,0.0466865178768183,0.229136969136604,0.474626370215464,0.229136969136604,0.0390707973163093,0,184501.184010897,0.00495955,36469502.4741323,1e-04,0,0.069821834564209,144.625622987747,"5_99_10",5,99,10,1872,TRUE,TRUE,1,0.0229560308854737,7,FALSE
"94",2.7750175,0.8381285,0.2529363,2.628375,0.6677842,0.219945,2.42857,0.4401673,0.1403655,2.695185,0.505415,0.3828247,2.5361725,0.9834618,0.1579491,0.57875225,0.5365069,0.1504857,0.834055,0.4080555,0.2719701,1.7508125,0.686953,0.06918,1.6150175,0.4386322,0.0862854,1.741195,0.410663,0.2449419,2.755575,0.5860333,0.1402275,2.448045,0.4440208,0.6219055,1.7825125,0.7448094,0.1701423,2.48379,0.6313135,0.2155062,2.10127,0.5205056,0.0108126,2.4065325,0.7502043,0.518842,1.1093375,0.6465028,0.1494858,1.161365,0.8610241,0.000427578,0.7892933,0.873376431506809,0.939367922875896,0.481267556341113,0.0460085325233603,0.229935713399863,0.569590517834087,0.229935713399863,0.0835024851442136,0,149091.015004428,0.0039885,36469502.4741323,1e-04,0,0.0803451538085938,144.712660074234,"5_99_11",5,99,11,1873,TRUE,TRUE,5,0.043798817157921,5,FALSE
"95",2.7732175,0.89206,0.2575521,2.36503,0.6443482,0.2471328,2.131375,0.4424297,0.1440096,2.15353,0.7003601,0.3370129,2.3213125,0.9349595,0.1532871,0.563082,0.33474835,0.0494379,0.7663875,0.4911707,0.2731923,1.55966,0.6809008,0.04971,1.790365,0.3719768,0.01161618,2.1162375,0.33324972,0.2955033,2.62536,0.7362113,0.1775967,2.349995,0.4025199,0.592575,1.5632625,0.8296186,0.0668502,2.6186725,0.6058195,0.1900599,2.0581875,0.5156574,0.01119954,2.5770075,0.7970035,0.578323,0.962785,0.6328311,0.1556382,1.278505,0.8796434,0.00522369,0.7878959,0.869767956426469,0.939046848555616,0.509931169464742,0.0466594950747953,0.230543716441987,0.553629962054176,0.230543716441987,0.0462239783217003,0,179701.183448288,0.00482792,36469502.4741323,1e-04,0,0.0720720291137695,144.861606121063,"5_99_13",5,99,13,1875,TRUE,TRUE,4,0.0381875265592919,7,FALSE
"96",2.6886075,0.8622624,0.2553678,2.4959275,0.6982265,0.2903496,2.9950725,0.6279794,0.08898,2.20627,0.4533791,0.3231556,2.2029175,0.9131566,0.1352328,0.55727,0.35194294,0.0498549,0.8000325,0.4311968,0.2773068,1.849795,0.6897467,0.0507063,1.59144,0.4540658,0.081462,1.4538725,0.693547,0.207378,2.601325,0.5238656,0.1240038,2.06548,0.4271788,0.5719295,2.32245,0.6547418,0.1007793,2.3675675,0.5357782,0.2219085,2.0928075,0.5171806,0.0313272,2.4820425,0.7751145,0.5140075,1.15915,0.6087875,0.1646175,1.2264175,0.8635644,0.001592208,0.7866323,0.872249233820916,0.941228770227891,0.556859749728689,0.0462128618098053,0.226379760766957,0.526455472408525,0.226379760766957,0.0718007757865799,0,158676.794445992,0.00425137,36469502.4741323,1e-04,0,0.0801999568939209,145.242212057114,"5_99_18",5,99,18,1880,TRUE,TRUE,2,0.0348200441203591,5,FALSE
"97",2.8286125,0.7283958,0.2556939,2.5111175,0.7097044,0.2526324,2.92812,0.7026379,0.1524948,1.561235,0.7962951,0.3181351,1.95851,0.9112925,0.1310454,0.5745885,0.4367912,0.1147929,0.854635,0.34800264,0.2762064,2.10947,0.6975741,0.0584409,1.6515825,0.304632705,0.0496932,1.782935,0.32957276,0.2774256,2.679965,0.6075394,0.1460007,2.1065975,0.5733234,0.622096,2.107745,0.8013351,0.00402939,2.696045,0.5393419,0.1984941,1.86437,0.5099629,0.0367008,2.8309575,0.8318999,0.5907695,1.1893425,0.5564226,0.1420185,1.1858375,0.8733,0.00646569,0.7902647,0.868411623627416,0.938244378024068,0.599587681497533,0.0469018389636069,0.232056350299354,0.500431639702566,0.232056350299354,0.0394828684747239,0,183509.677399202,0.00493236,36469502.4741323,1e-04,0,0.0708298683166504,145.319664001465,"5_99_19",5,99,19,1881,TRUE,TRUE,3,0.0278852066531619,7,FALSE
"98",2.9427775,0.5900681,0.2110194,2.908185,0.5782612,0.1923474,1.7479125,0.3353871,0.1400958,0.7448915,0.9764485,0.2883778,2.0587025,0.9402438,0.1374237,0.5596705,0.33053512,0.01959828,0.7905425,0.4455237,0.281997,1.8310925,0.6928561,0.02983743,1.367135,0.7679892,0.1428552,1.5326325,0.6863279,0.2977485,2.999615,0.6225005,0.131229,2.342135,0.5219399,0.671973,1.8694275,0.7863229,0.1134342,2.6904575,0.6584399,0.2182236,1.9148825,0.5109604,0.00624825,2.18577,0.6879911,0.552312,0.8368,0.7158098,0.1489971,1.18483,0.8805716,0.01185102,0.7851296,0.871503966988702,0.938735345904005,0.446177221453268,0.0463474630735262,0.231132065509395,0.588540633273822,0.231132065509395,0.0676567566720242,0,151716.921260703,0.00406051,36469502.4741323,1e-04,0,0.0634028911590576,146.182855129242,"5_100_11",5,100,11,1892,TRUE,TRUE,5,0.0458637241624337,1,FALSE
"99",2.9632775,0.5075101,0.2459319,2.671015,0.6533439,0.2471655,2.2762575,0.4842085,0.0990993,2.3574825,0.5490691,0.3956584,2.73611,0.9707379,0.1421295,0.58650825,0.4138613,0.097911,0.8243825,0.4114372,0.2736801,1.8433575,0.6894191,0.0556749,1.69044,0.4219225,0.0554712,1.880145,0.5357684,0.2634684,2.7994975,0.5994642,0.1176423,2.07213,0.6117646,0.64247,2.1522175,0.6985387,0.02348514,2.58922,0.5378817,0.2256681,1.983325,0.512233,0.02592519,2.69138,0.7890711,0.619016,1.094795,0.5761346,0.1349937,1.1912025,0.8980982,0.01156062,0.7839041,0.865933514788502,0.935991496017688,0.529997249204779,0.0473414132967718,0.236251212413276,0.542177193294045,0.236251212413276,0.0376008575805526,0,210839.377480133,0.00568182,36469502.4741323,1e-04,0,0.0876839160919189,146.925647974014,"5_101_1",5,101,1,1901,TRUE,TRUE,1,0.0358278993623877,6,FALSE
"100",2.83459,0.8367488,0.255666,2.4966325,0.7006737,0.2835411,2.9793375,0.6601479,0.0817116,2.3412925,0.4240043,0.3256015,2.24328,0.9182869,0.1368804,0.55707,0.35729024,0.0556455,0.802905,0.4261533,0.277608,1.8742025,0.6907302,0.0552132,1.575845,0.3745836,0.0667674,1.8162625,0.31056664,0.2585337,2.800745,0.5765329,0.1300176,2.2159925,0.4765757,0.6371065,2.1274525,0.7381524,0.1001169,2.59446,0.5985318,0.2200164,2.0291875,0.5157589,0.01804638,2.614205,0.7958618,0.5763945,1.1974775,0.5778797,0.1374648,1.16776,0.8793263,0.00783678,0.7854002,0.869526531970989,0.939536535291417,0.589982190320913,0.0467027237881914,0.229615775427864,0.506398494401644,0.229615775427864,0.0401468727286287,0,184501.184010897,0.00495955,36469502.4741323,1e-04,0,0.0854818820953369,147.018663167953,"5_101_2",5,101,2,1902,TRUE,TRUE,2,0.0290362317886625,7,FALSE
"101",2.782995,0.8237155,0.2231442,2.892635,0.5702595,0.2031078,1.7877725,0.34484431,0.0992949,0.888645,0.7477039,0.2741665,1.8003525,0.9265252,0.1428579,0.5946995,0.306940437,0.01570605,0.779915,0.5019514,0.2791962,1.8440275,0.686953,0.06918,1.6150175,0.4386322,0.0862854,1.741195,0.5311239,0.2264085,2.7739725,0.4409268,0.1016388,2.1217175,0.4854895,0.5999175,2.0295325,0.6700095,0.1530513,2.2001475,0.6499769,0.216213,2.184245,0.5231684,0.01978266,2.1894075,0.7156103,0.492829,1.0122675,0.6928316,0.1585143,1.1003525,0.8503589,0.00351996,0.7892765,0.879558776448963,0.942043985122684,0.390746629648761,0.0448713035604366,0.224804222896512,0.617291099842431,0.224804222896512,0.12176985739302,0,107826.2528936,0.0028569,36469502.4741323,1e-04,0,0.0878820419311523,147.11518907547,"5_101_3",5,101,3,1903,TRUE,TRUE,6,0.0569975388442194,1,FALSE
"102",2.871035,0.5345119,0.256554,2.532565,0.7305308,0.262503,2.93843,0.5699781,0.174303,2.4151925,0.6698639,0.3116428,2.21679,0.918807,0.1352634,0.55995975,0.3919765,0.0464436,0.80877,0.543082,0.2819034,1.9284,0.6774694,0.0513792,1.80934,0.4345302,0.0450003,2.0441425,0.4566985,0.2801817,2.6808075,0.7054666,0.1843302,2.5290575,0.34269909,0.625395,2.00558,0.8327084,0.0473544,2.9835475,0.4165262,0.2136744,1.9015025,0.5102492,0.01773723,2.93153,0.8099766,0.6303105,1.1570575,0.5455096,0.1351341,1.3447625,0.9344772,0.01095351,0.7775909,0.862651811679608,0.90686966684725,0.519209588866238,0.0479230277498983,0.283336042863066,0.567933069277644,0.283336042863066,0.0383731844888298,0,296766.790119505,0.0080382,36469502.4741323,1e-04,0,0.0644748210906982,147.578438997269,"5_101_9",5,101,9,1909,TRUE,TRUE,2,0.0407550434077193,3,TRUE
"103",2.71849,0.9121339,0.1847415,2.68397,0.465172,0.0846681,1.1328025,0.5927064,0.1116555,1.3215525,0.9932009,0.1473997,0.726225,0.9328567,0.1387689,0.5504325,0.3540127,0.0520293,0.7981975,0.484723,0.2810628,1.343165,0.6763088,0.0411858,1.58279,0.8396629,0.2572782,0.5521125,0.9978321,0.1500468,2.783965,0.377301,0.0381873,1.6079425,0.5774758,0.566981,2.3273025,0.4769061,0.2108484,1.7211375,0.722212,0.2213337,2.53718,0.5344916,0.00525054,1.36768,0.5726647,0.379609,0.60444825,0.8992973,0.1947372,1.2819575,0.8438839,0.01232175,0.7894925,0.882897187595943,0.944658083077376,0.333637565620573,0.0442450581031619,0.219675845451934,0.64557439689825,0.219675845451934,0.272666286678293,0,57636.472643301,0.00148055,36469502.4741323,1e-04,0,0.0651910305023193,148.182609081268,"5_101_17",5,101,17,1917,TRUE,TRUE,5,0.0921658727407774,1,FALSE
"104",2.6878775,0.9633935,0.183123,2.6664175,0.4449252,0.1388481,0.8254675,0.6352167,0.0994512,1.286425,0.9066116,0.2741665,1.8003525,0.9265252,0.1428579,0.5946995,0.306940437,0.01570605,0.779915,0.5019514,0.2791962,1.6296775,0.6786566,0.0724116,1.6289525,0.5248771,0.1197438,1.73281,0.6652992,0.1945128,2.6962275,0.31956143,0.0826629,2.0222825,0.4814876,0.5719575,1.9504025,0.6251682,0.1999809,1.91184,0.6982636,0.2110419,2.40824,0.5339736,0.00372564,1.6252025,0.6022033,0.387673,0.7524575,0.8546702,0.1832157,1.14079,0.8388656,0.00385002,0.789596,0.882950474648575,0.945488734471318,0.263641772252044,0.0442349902108281,0.218021006288607,0.678634004301818,0.218021006288607,0.243031497900149,0,59699.3460902872,0.00153712,36469502.4741323,1e-04,0,0.0675599575042725,149.427982091904,"5_102_14",5,102,14,1933,TRUE,TRUE,4,0.0893185658495298,1,FALSE
"105",2.7679925,0.8389937,0.2054478,2.997235,0.5253874,0.1586784,2.1628875,0.4911028,0.0944937,1.428175,0.6721382,0.2941366,1.6724925,0.9167315,0.1618671,0.62264975,0.4483587,0.01499487,0.7554475,0.409522,0.2774439,1.5102,0.6783066,0.0538659,1.92096,0.5177322,0.2245263,0.9247025,0.7073692,0.2020212,2.817555,0.34648854,0.0703395,1.91504,0.4775963,0.579616,2.22586,0.5742236,0.1851201,1.92583,0.6913847,0.2256333,2.29147,0.526541,0.020742,1.948675,0.6777151,0.4552665,0.926225,0.7451223,0.1689771,1.09184,0.8421416,0.00767745,0.7892165,0.883842762511298,0.945483149730024,0.276686014149813,0.0440660623357144,0.218032174252886,0.672596303937704,0.218032174252886,0.230529185939589,0,77783.8578202474,0.00203305,36469502.4741323,1e-04,0,0.074160099029541,149.814641952515,"5_102_19",5,102,19,1938,TRUE,TRUE,3,0.0857626072950414,2,FALSE
"106",2.9868675,0.5007096,0.2279838,2.87319,0.6108259,0.2259669,1.8244475,0.36876639,0.1787157,1.28651,0.9691531,0.2533759,1.80671,0.9955011,0.1446471,0.55211275,0.33889277,0.02989206,0.75964,0.5102786,0.2753259,1.4636625,0.6774694,0.0513792,1.80934,0.4345302,0.0450003,2.0441425,0.4566985,0.2801817,2.6808075,0.7054666,0.1843302,2.5290575,0.34269909,0.5851405,1.49721,0.7839268,0.1481268,2.6430225,0.6304371,0.2251389,1.870545,0.5114392,0.0501363,2.9860125,0.8032622,0.62024,1.1500775,0.5552711,0.1252974,1.20069,0.9111343,0.01476699,0.782423,0.86471067121378,0.929339301152193,0.469812229454919,0.0475568278085521,0.248224229710966,0.575845394944044,0.248224229710966,0.0409140316870958,0,222337.426385369,0.00599713,36469502.4741323,1e-04,0,0.0710029602050781,149.93487405777,"5_103_1",5,103,1,1939,TRUE,TRUE,6,0.0422990144724234,6,FALSE
"107",2.86044,0.6093594,0.2485908,2.5502325,0.6212727,0.2303457,2.2187925,0.34777199,0.1190469,1.15433,0.7667537,0.3325249,2.26564,0.9328567,0.1387689,0.5504325,0.3540127,0.0520293,0.7981975,0.4211644,0.2799087,1.898395,0.692623,0.0645339,1.4791575,0.31297919,0.0617022,1.6781575,0.441911,0.2595606,2.8445025,0.5780484,0.1408713,2.39956,0.3796397,0.623764,2.036835,0.7799669,0.161442,2.563375,0.5625084,0.1870872,1.916465,0.5141034,0.02250549,2.59031,0.7792564,0.541253,1.0399075,0.6383625,0.1544736,1.1992725,0.881343,0.00573918,0.7893185,0.868212723628312,0.938276955336685,0.484304020753486,0.0469372723866099,0.231995135066861,0.567920986831947,0.231995135066861,0.039070973739582,0,180399.139923015,0.00484706,36469502.4741323,1e-04,0,0.0682320594787598,150.572570085526,"5_103_9",5,103,9,1947,TRUE,TRUE,2,0.0407605697269366,5,FALSE
"108",2.8954125,0.6746498,0.2760927,2.3078725,0.7249728,0.2846976,2.9627275,0.8067566,0.0081291,2.439125,0.5853634,0.326971,2.5936175,0.9698762,0.1416198,0.55872225,0.4097271,0.1305348,0.8259325,0.3852299,0.273318,1.9816175,0.6936254,0.0558336,1.7024375,0.35939493,0.0664899,1.9015025,0.403656,0.2491125,2.7388875,0.6421285,0.1424535,2.58125,0.36429031,0.57206,1.6226925,0.813933,0.0616716,2.7932375,0.5923186,0.2224392,2.0313375,0.5160459,0.002598813,2.608575,0.8544602,0.626935,1.338615,0.5013557,0.1194057,1.0735925,0.8795916,0.00609246,0.7901375,0.872026256552095,0.940411652696237,0.630951039542576,0.0462531743871152,0.227948048058893,0.480433229784774,0.227948048058893,0.078887380384627,0,162178.975210506,0.00434741,36469502.4741323,1e-04,0,0.0754439830780029,150.876703977585,"5_103_13",5,103,13,1951,TRUE,TRUE,3,0.0277210348892497,7,FALSE
"109",2.7704975,0.8342148,0.2389983,2.234795,0.6460933,0.2404428,2.9163975,0.7888198,0.0526374,2.881385,0.306503175,0.3353842,2.40473,0.9388074,0.1434714,0.5562695,0.3786793,0.0788079,0.814395,0.4059807,0.2788128,1.97184,0.6946642,0.0552132,1.575845,0.3745836,0.0667674,1.8162625,0.31056664,0.2585337,2.7036825,0.5549911,0.1398762,2.301785,0.4796886,0.6309795,1.907085,0.7789085,0.1120053,2.5832675,0.6040345,0.2083431,2.1226025,0.5217047,0.00443328,2.3554275,0.7354525,0.52232,1.058465,0.6655176,0.1488561,1.20692,0.8767055,0.00477483,0.7857038,0.871123900430148,0.941073733721081,0.643580858042944,0.046415955905828,0.226678155165711,0.472140825814376,0.226678155165711,0.0425200560112442,0,170033.72049035,0.00456281,36469502.4741323,1e-04,0,0.0655200481414795,151.728538036346,"5_104_5",5,104,5,1962,TRUE,TRUE,1,0.0225823538172882,5,FALSE
"110",2.9538325,0.6199343,0.2372586,2.830355,0.649832,0.2523438,2.4859025,0.5764923,0.0560868,1.98135,0.5472932,0.2820556,1.7064725,0.9413246,0.1616694,0.575279,0.3938133,0.001717746,0.74540625,0.5247763,0.2715054,1.28517,0.6705821,0.0503241,1.9347125,0.325557,0.00546237,1.71212,0.4600102,0.286122,2.4915375,0.5972928,0.1511622,2.047275,0.4860642,0.5526895,1.9057025,0.6235225,0.0421365,2.272925,0.5926511,0.2141472,2.1558725,0.5168082,0.0317361,2.35086,0.7657247,0.5701035,1.10442,0.6049634,0.1420857,1.0073825,0.8625655,0.00955119,0.7871786,0.878193939488775,0.943197702776998,0.535997017103204,0.0451248276016117,0.222555410849784,0.53870552705344,0.222555410849784,0.0674847394401248,0,127625.389150293,0.00339985,36469502.4741323,1e-04,0,0.0653259754180908,152.183011054993,"5_104_11",5,104,11,1968,TRUE,TRUE,1,0.0366367058636783,2,TRUE
"111",2.8286125,0.8018965,0.2435754,2.62818,0.6971394,0.2338719,2.8593375,0.7467029,0.0354393,2.9635225,0.3895909,0.2837152,2.050385,0.891605,0.1425126,0.5576775,0.3543648,0.0399168,0.7941175,0.4367485,0.283704,1.8872675,0.6931186,0.0479169,1.57359,0.3955997,0.0811965,1.8612675,0.32790256,0.2561163,2.7202625,0.5698535,0.136941,2.170095,0.4847923,0.635895,2.107745,0.8013351,0.00402939,2.696045,0.5393419,0.1984941,1.86437,0.5099629,0.0367008,2.8309575,0.8318999,0.5907695,1.1893425,0.5564226,0.1420185,1.1858375,0.8733,0.00646569,0.7902647,0.869570193643798,0.937501931414422,0.619541421856517,0.0466949088289605,0.233447112017422,0.487803301573067,0.233447112017422,0.0402255211277639,0,183509.677399202,0.00493236,36469502.4741323,1e-04,0,0.0627179145812988,152.399655103683,"5_104_14",5,104,14,1971,TRUE,TRUE,4,0.025493405493628,7,FALSE
"112",2.7704975,0.8342148,0.2389983,2.234795,0.6460933,0.2404428,2.9163975,0.7888198,0.0526374,2.881385,0.306503175,0.3353842,2.40473,0.9388074,0.1434714,0.5562695,0.3786793,0.0788079,0.814395,0.4059807,0.2788128,1.97184,0.6946642,0.0552132,1.575845,0.3745836,0.0667674,1.8162625,0.31056664,0.2585337,2.626035,0.5377578,0.1477629,2.3704225,0.4821792,0.626078,1.907085,0.7789085,0.1120053,2.5832675,0.6040345,0.2083431,2.1226025,0.5217047,0.00443328,2.3554275,0.7354525,0.52232,1.058465,0.6655176,0.1488561,1.20692,0.8767055,0.00477483,0.7857038,0.871124838812599,0.941136403313636,0.64326183864264,0.0464157869218274,0.226557584089367,0.472352077647125,0.226557584089367,0.0425605626035112,0,170033.72049035,0.00456281,36469502.4741323,1e-04,0,0.0731990337371826,153.978540182114,"5_105_16",5,105,16,1992,TRUE,TRUE,1,0.0226239123958707,5,FALSE
"113",2.7732175,0.89206,0.2575521,2.2608425,0.6575873,0.2493798,2.916145,0.8094537,0.0457119,2.8322225,0.31864653,0.3473284,2.476415,0.9332319,0.1447182,0.555253,0.36911877,0.0765705,0.8085075,0.4145746,0.2760288,1.8991375,0.6911908,0.0575373,1.6731675,0.4180718,0.0709032,1.803385,0.32873703,0.2621247,2.67315,0.5787267,0.1486005,2.3369875,0.4441307,0.610038,1.846755,0.7890501,0.1029744,2.59035,0.6058195,0.1900599,2.0581875,0.5156574,0.01119954,2.5770075,0.7970035,0.578323,0.962785,0.6328311,0.1556382,1.278505,0.8796434,0.00522369,0.7878959,0.869226025138779,0.940814941566064,0.655331844589927,0.0467564757732452,0.227175371980474,0.464292453812976,0.227175371980474,0.0454515590765347,0,179701.183448288,0.00482792,36469502.4741323,1e-04,0,0.0638129711151123,154.186269044876,"5_105_19",5,105,19,1995,TRUE,TRUE,2,0.021226209959417,5,TRUE
"114",2.8588975,0.5578709,0.2346237,2.888425,0.6576321,0.2560989,2.1142375,0.33510731,0.198324,0.635848,0.9528991,0.2264176,1.3073675,0.7763269,0.141126,0.5977645,0.36148625,0.0043761,0.771425,0.5247763,0.2715054,1.28517,0.6705821,0.0503241,1.9347125,0.325557,0.00546237,1.71212,0.4600102,0.286122,2.4915375,0.5972928,0.1511622,2.047275,0.4860642,0.5526895,1.9057025,0.6235225,0.0421365,2.272925,0.5926511,0.2141472,2.1558725,0.5168082,0.0317361,2.35086,0.7657247,0.5701035,1.10442,0.6049634,0.1420857,1.0073825,0.8625655,0.00955119,0.7871786,0.877971920751997,0.941544265870069,0.404764021938966,0.0451659339146762,0.225771317332471,0.610148617987694,0.225771317332471,0.0634953959641832,0,127625.389150293,0.00339985,36469502.4741323,1e-04,0,0.0734169483184814,154.450809955597,"5_106_3",5,106,3,1998,TRUE,TRUE,1,0.0496431354927108,2,FALSE
"115",2.5921875,0.9398476,0.1900941,2.238325,0.5782612,0.1923474,1.7479125,0.3353871,0.1400958,0.7448915,0.9764485,0.2883778,2.0587025,0.9402438,0.1374237,0.5596705,0.33053512,0.01959828,0.7905425,0.4455237,0.281997,1.8310925,0.6928561,0.02983743,1.367135,0.7679892,0.1428552,1.5326325,0.6863279,0.2977485,2.999615,0.6225005,0.131229,2.34477,0.4864695,0.650671,1.9353125,0.7817078,0.2385669,2.3158375,0.699406,0.2078349,2.28295,0.5332876,0.01761198,1.74097,0.5951424,0.382374,0.73256225,0.8753419,0.1817883,1.30923,0.8585188,0.001629111,0.787523,0.876344101199607,0.943619760396017,0.41500956764858,0.045466186209455,0.221727043453371,0.604874709747704,0.221727043453371,0.097975307092247,0,112029.672059838,0.00297217,36469502.4741323,1e-04,0,0.0614640712738037,155.463291168213,"5_106_17",5,106,17,2012,TRUE,TRUE,5,0.0517049825410998,1,FALSE
