"","rn","cluster","n","boot_mean","boot_se","boot_ci","ci_low","ci_up","sd","dist100"
"1","fb_adv",1,40,1.44682717887203,0.0282925885595676,"[1.09, 1.81]",1.08595284578334,1.80982554936783,0.176687158924009,0.0108812830447729
"2","fb_adv",2,15,0.286185383614224,0.0638831063032963,"[0, 0.82]",0,0.81804172884911,0.239028696589794,0.0130919103235222
"3","fb_adv",3,13,0.892809160924117,0.0872051378118991,"[0.2, 1.57]",0.204769234949264,1.57490520656385,0.30208745874251,0.0199425342333294
"4","fb_adv",4,16,1.40819775146277,0.0574226766608214,"[0.92, 1.89]",0.915773356428782,1.89492166101705,0.222397070402014,0.0143832570241646
"5","fb_adv",5,9,0.121196873068664,0.0666067746183802,"[0, 0.59]",0,0.585025905265471,0.188392408022483,0.00971525981121652
"6","fb_adv",6,32,0.752094078047578,0.0481555297763036,"[0.2, 1.31]",0.196204355982605,1.30736723106982,0.268118642561703,0.0166404056586932
"7","fb_awareness",1,40,1.61354391332556,0.0199991643973353,"[1.36, 1.87]",1.35734271046595,1.86902615615881,0.124894741630999,0.00769164574701874
"8","fb_awareness",2,15,1.8406873823537,0.0397539805719928,"[1.51, 2.17]",1.51242176544203,2.17287238477697,0.148745775060864,0.00967618352986533
"9","fb_awareness",3,13,1.67195094921507,0.0648554031746385,"[1.16, 2.18]",1.16417189817212,2.18315682351919,0.224665706887676,0.0148314781729538
"10","fb_awareness",4,16,1.73058218008161,0.0337038762455487,"[1.44, 2.02]",1.44482264491899,2.01952753857641,0.130534551401646,0.00844216158041125
"11","fb_awareness",5,9,1.79516043628387,0.0929482679106697,"[1.15, 2.44]",1.15391000726729,2.43994454823971,0.262897402156714,0.0183013065180388
"12","fb_awareness",6,32,1.7921257464857,0.0395356790256798,"[1.34, 2.25]",1.33654803742298,2.24881250588112,0.220125344739466,0.0136617692720916
"13","fb_consideration",1,40,1.91000163227262,0.0498686777146869,"[1.27, 2.55]",1.27156843370492,2.5474705833266,0.311429792510995,0.0191794114610472
"14","fb_consideration",2,15,0.359289115596631,0.0860250642117213,"[0, 1.07]",0,1.07207677919548,0.32187631695549,0.0173316102333986
"15","fb_consideration",3,13,1.64926942157277,0.14122069634443,"[0.54, 2.75]",0.535269434873989,2.75407856530991,0.489202842297619,0.0322950991417289
"16","fb_consideration",4,16,1.83668013071145,0.0636552130207779,"[1.29, 2.38]",1.29071697014504,2.37613996907022,0.246535579928758,0.0159443854422495
"17","fb_consideration",5,9,1.24442856877123,0.240682759869543,"[0, 2.91]",0,2.91021143836628,0.680753646473789,0.0431486740536753
"18","fb_consideration",6,32,1.3764008320994,0.0818986688300493,"[0.43, 2.32]",0.432519010695486,2.32228661881334,0.455992489675166,0.0283005311865473
"19","fb_intent",1,40,2.53660859507546,0.13727649990327,"[0.78, 4.3]",0.782973105855682,4.29522547238552,0.857291467123057,0.0527963161694541
"20","fb_intent",2,15,3.47281520678912,0.481555739618761,"[0, 7.51]",0,7.50989461646786,1.80181659028793,0.112257856535795
"21","fb_intent",3,13,1.52894829409984,0.246035085469501,"[0, 3.48]",0,3.48055254987334,0.852290536955453,0.0523750871089317
"22","fb_intent",4,16,2.11184965392286,0.123305319839566,"[1.06, 3.16]",1.05786630279307,3.16041884629024,0.477559450237419,0.0308855701411314
"23","fb_intent",5,9,2.43167104112141,0.584179671083086,"[0, 6.46]",0,6.46083028256404,1.65230962741671,0.0986409044181562
"24","fb_intent",6,32,3.61021706865327,0.187483898212492,"[1.45, 5.78]",1.45138979217062,5.77747961691312,1.04386616707197,0.0647860824129943
"25","fb_loyalty",1,40,0.0338366829115394,0.0224550659260551,"[0, 0.32]",0,0.321175518939515,0.140231841762118,0.00607716366125001
"26","fb_loyalty",2,15,0.0767724654102441,0.0757017067550218,"[0, 0.71]",0,0.708061668463281,0.283249850271322,0.0128743572626861
"27","fb_loyalty",3,13,0.216807399295035,0.0878612903696,"[0, 0.91]",0,0.908506225661869,0.304360437877419,0.0153255262769364
"28","fb_loyalty",4,16,1.40725551956228,0.185003021604885,"[0, 3]",0,2.9952075019569,0.716513621673769,0.044729643891964
"29","fb_loyalty",5,9,2.78378659130146,0.34287756465041,"[0.41, 5.16]",0.412993647235369,5.15705613895085,0.969804204324136,0.0675118272764016
"30","fb_loyalty",6,32,0.0616756147189454,0.0417113465698405,"[0, 0.54]",0,0.54463318470496,0.23223894895721,0.0101930412385796
"31","ga_brand",1,40,1.9804890096914,0.0409905392817396,"[1.46, 2.5]",1.45551940841035,2.50427224446802,0.255985835767735,0.0157648940160923
"32","ga_brand",2,15,1.58992679134499,0.124718062416576,"[0.55, 2.62]",0.546888027429226,2.61888485341028,0.466652259505116,0.0303565792423362
