"","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","fb_adv_alphas","fb_adv_gammas","fb_adv_thetas","fb_awareness_alphas","fb_awareness_gammas","fb_awareness_thetas","fb_consideration_alphas","fb_consideration_gammas","fb_consideration_thetas","fb_intent_alphas","fb_intent_gammas","fb_intent_thetas","fb_loyalty_alphas","fb_loyalty_gammas","fb_loyalty_thetas","ga_brand_alphas","ga_brand_gammas","ga_brand_thetas","ga_nonbrand_alphas","ga_nonbrand_gammas","ga_nonbrand_thetas","ga_other_alphas","ga_other_gammas","ga_other_thetas","ga_shoppmax_alphas","ga_shoppmax_gammas","ga_shoppmax_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",2.960845,0.994491,0.2799249,2.136675,0.3961331,0.5740825,1.128845,0.33309166,0.355934,1.49262,0.4446963,0.6623045,1.763555,0.6733772,0.4664325,1.662585,0.7885013,0.304938465,2.9797,0.8542845,0.778065,2.7420275,0.4937971,0.798704,2.7609325,0.7749836,0.6398695,2.7235075,0.33657003,0.5713105,2.7965225,0.5729027,0.1547976,2.98887,0.9767789,0.0602718,1.7378475,0.6627876,0.6713275,0.9140575,0.6588515,0.2097687,0.6694757,0.753325045145286,0.150949885081712,0.0649470254643942,0.050324936307756,0.89317911371342,1.35875537337069,0.89317911371342,0.318129021861367,0,4539.46091754559,0.000622409,6284323.78266842,1e-04,0,0.065349817276001,129.65278506279,"5_79_14",5,79,14,1496,TRUE,TRUE,1,0.151295901686129,2,FALSE
"12",2.97697,0.9982486,0.2675091,2.03063,0.6095869,0.4810445,1.21328,0.3705292,0.412753,1.482205,0.500186,0.5502815,2.0358725,0.7092746,0.4032525,1.6846125,0.8149641,0.303863765,2.7587425,0.8946696,0.7545545,2.83833,0.31781612,0.79982,2.79256,0.8489176,0.6534005,2.96806,0.31377348,0.5298345,1.6962225,0.5849322,0.2998185,2.8981725,0.9681423,0.0549474,1.3158925,0.7496912,0.6383205,1.5612775,0.631443,0.2994924,0.6719801,0.721039920283208,0.0900992004393716,0.0370767759906816,0.0534617663660036,0.928611463916588,1.37274848980662,0.928611463916588,0.0741370250340631,0,49863.6360889768,0.00783539,6284323.78266842,1e-04,0,0.0645179748535156,130.119971036911,"5_80_1",5,80,1,1502,FALSE,TRUE,5,0.146865895453804,4,FALSE
"13",2.93046,0.9512513,0.2719245,1.70545,0.8392394,0.3725745,1.1657625,0.4944222,0.4768805,1.44051,0.5032891,0.6229815,1.7125,0.7808867,0.5002775,1.68626,0.789692,0.3465671,2.61321,0.869926,0.7969415,2.91014,0.33073455,0.701535,2.7904675,0.8952751,0.6189245,2.9534475,0.4649795,0.5238225,2.075435,0.50601,0.2778315,2.86202,0.9360116,0.0619014,1.1085,0.4907703,0.595117,2.4456125,0.6204383,0.2698365,0.6667817,0.710962201764217,0.0773426865874159,0.0307026495833743,0.0546379369926698,0.93269923258183,1.38544448677138,0.93269923258183,0.0723297327947622,0,57596.7914457184,0.00906606,6284323.78266842,1e-04,0,0.0638840198516846,130.336379051208,"5_80_4",5,80,4,1505,FALSE,TRUE,5,0.16706061734591,4,FALSE
"14",2.9948725,0.9501054,0.2730522,1.75909,0.8202071,0.376736,1.130675,0.5400531,0.4535275,1.48344,0.4532174,0.64518,1.7216275,0.7308976,0.5386955,1.7780125,0.7955937,0.3207977,2.39306,0.9675606,0.7610315,2.7539275,0.36439209,0.7418645,2.7702275,0.844481,0.5986725,2.872435,0.4369011,0.532268,2.0135475,0.4554063,0.2821422,2.95078,0.9988184,0.0662013,1.18284,0.6674727,0.581943,2.66938,0.7225886,0.2602377,0.6718133,0.752782208576066,0.116526974998696,0.0506979062429289,0.0502485890026469,0.913577510382283,1.36084636926027,0.913577510382283,0.102668820501847,0,19686.1891692083,0.00303289,6284323.78266842,1e-04,0,0.0733580589294434,130.85111117363,"5_80_11",5,80,11,1512,TRUE,TRUE,5,0.128749133806809,3,TRUE
"15",2.9818775,0.9406799,0.2887731,2.1765175,0.6800783,0.5268585,1.141825,0.4604981,0.44641,1.44442,0.4955632,0.706506,1.0688075,0.7634056,0.7296885,1.387615,0.4322636,0.3082803,2.28981,0.7326931,0.7561885,2.918095,0.567638,0.7909685,2.775775,0.9446517,0.70922,2.947045,0.329568,0.5728535,2.0491625,0.7809749,0.293037,2.993625,0.8780278,0.058227,1.3844,0.5525992,0.6425625,2.141795,0.4670438,0.253473,0.6660923,0.735276233361581,0.107446983281137,0.0448160515721124,0.052289373646909,0.91735707820188,1.3753211565926,0.91735707820188,0.0908079293155966,0,27957.6687066093,0.00434923,6284323.78266842,1e-04,0,0.0712909698486328,131.066987991333,"5_80_14",5,80,14,1515,FALSE,TRUE,5,0.151305795705345,4,FALSE
"16",2.9143,0.9713154,0.2855178,2.2519075,0.5761248,0.5717325,1.1801575,0.4613689,0.4124465,1.517795,0.4629341,0.6465375,1.729285,0.6819494,0.4868065,1.55608,0.7727338,0.31142485,2.9938925,0.8828088,0.7682455,2.9784925,0.4621781,0.7622395,2.76098,0.8370694,0.606602,2.99766,0.35661047,0.547977,1.7766675,0.6653097,0.2979054,2.968185,0.9502412,0.0584286,1.2473475,0.6491768,0.6452005,1.9607325,0.6014074,0.2003937,0.6652043,0.746850061393979,0.126563249096512,0.0515662996540522,0.0511199238170733,0.905510811158727,1.37070104810497,0.905510811158727,0.124863826580033,0,31799.0801851022,0.00496056,6284323.78266842,1e-04,0,0.0642330646514893,133.180765151978,"5_82_4",5,82,4,1543,FALSE,TRUE,1,0.145329693105226,3,FALSE
"17",2.9827625,0.9491506,0.2972715,2.15169,0.5774548,0.601393,1.127455,0.4180445,0.388489,1.3236425,0.503819,0.7067395,1.517515,0.7580198,0.764134,1.47798,0.4553265,0.33877705,1.2409175,0.6932621,0.666917,2.7018425,0.8649714,0.7823915,2.7214325,0.8617164,0.670162,2.87039,0.302429721,0.591103,2.170275,0.7287556,0.2735799,2.9764475,0.9038179,0.0643524,1.25366,0.5804228,0.6638125,1.8479475,0.6048794,0.1745772,0.6634805,0.753877174807756,0.138452533448279,0.0777955319386334,0.0504054191547113,0.900100130657087,1.34902981916621,0.900100130657087,0.306629923384013,0,9306.21565701754,0.001381,6284323.78266842,1e-04,0,0.0649878978729248,133.762807130814,"5_82_12",5,82,12,1551,TRUE,TRUE,5,0.136545320460463,5,FALSE
"18",2.9955225,0.9198584,0.2682513,2.3044275,0.4838809,0.510856,1.3309975,0.304934832,0.356611,1.4409925,0.4328698,0.6469255,1.2482875,0.821731,0.5823225,1.3425775,0.6511088,0.33775815,2.63755,0.8082007,0.7877605,2.8101,0.5048067,0.75997,2.76469,0.842668,0.6277105,2.9093675,0.33903193,0.5238225,2.075435,0.50601,0.2778315,2.91005,0.9800381,0.0624966,1.51224,0.6861879,0.636783,1.7092325,0.5966236,0.2469444,0.6703043,0.751205759838058,0.127239535606807,0.0577553203418201,0.0504732755028455,0.906417753918278,1.36080637450371,0.906417753918278,0.143798045573971,0,15729.8489027587,0.00240327,6284323.78266842,1e-04,0,0.0720980167388916,134.815460205078,"5_83_7",5,83,7,1565,FALSE,TRUE,4,0.131033318614339,6,FALSE
"19",2.908485,0.9184283,0.2814657,1.8084025,0.6843693,0.468232,1.204505,0.4335474,0.4284105,1.5312525,0.4669654,0.581038,2.113775,0.5523171,0.3898615,2.545985,0.9812771,0.33191355,1.8703575,0.9695178,0.7940295,2.56367,0.35264945,0.7395305,2.773615,0.8731495,0.597645,2.7605375,0.3729302,0.5651615,2.4039525,0.698762,0.1782849,2.99556,0.9279616,0.0549537,1.7097,0.4479289,0.622839,1.7226175,0.4457057,0.2367105,0.6643643,0.748116928728338,0.129808075487489,0.0229947701383265,0.0509918507281883,0.903827255171811,1.39119401454642,0.903827255171811,0.143058257690612,0,22862.4086579195,0.00353836,6284323.78266842,1e-04,0,0.0644180774688721,134.885452985764,"5_83_8",5,83,8,1566,TRUE,TRUE,3,0.178521295286171,6,FALSE
"20",2.9492,0.9046719,0.2723724,2.2988025,0.6498453,0.4831685,1.50347,0.304173085,0.354184,1.49155,0.4600984,0.62624,1.5231875,0.725348,0.540693,1.44049,0.7032434,0.31786145,2.8765975,0.8430075,0.7828635,2.9249325,0.4813483,0.7723455,2.7615575,0.8358276,0.622092,2.9650525,0.33858113,0.5077075,2.0376525,0.633879,0.2981199,2.97492,0.9748462,0.0589962,1.454675,0.7295627,0.613607,2.213325,0.5140145,0.2929968,0.6678461,0.746292271139246,0.114439261017983,0.0287404275951374,0.0510372838949908,0.913283727984392,1.38141797074933,0.913283727984392,0.0854536145392075,0,29924.0883295291,0.00466217,6284323.78266842,1e-04,0,0.0641429424285889,135.102552175522,"5_83_11",5,83,11,1569,TRUE,TRUE,2,0.160870462638848,1,FALSE
"21",2.9818775,0.9406799,0.2716401,1.7816975,0.7698456,0.5268585,1.141825,0.4604981,0.44641,1.44442,0.4955632,0.706506,1.0688075,0.7634056,0.7296885,1.387615,0.4322636,0.3082803,2.28981,0.7326931,0.7561885,2.8953575,0.5033983,0.72492,2.75597,0.8264644,0.6113885,2.79169,0.4750455,0.601673,2.6292325,0.5755942,0.1821195,2.993625,0.8780278,0.058227,1.3844,0.5525992,0.6425625,2.141795,0.4670438,0.253473,0.6660923,0.744246960649866,0.120921407165968,0.043709705884355,0.0513136021723909,0.908950819569805,1.37391738250721,0.908950819569805,0.135326851526116,0,27957.6687066093,0.00434923,6284323.78266842,1e-04,0,0.0638959407806396,135.532613039017,"5_83_17",5,83,17,1575,FALSE,TRUE,4,0.150957073350658,5,TRUE
"22",2.9728375,0.9529439,0.256779,2.069455,0.4209565,0.43111,1.3120125,0.4427153,0.4087005,1.633505,0.4443498,0.7372115,1.5805125,0.7167233,0.51443,1.5837025,0.7466098,0.3362297,2.9391825,0.8317865,0.7805565,2.6769125,0.5603685,0.784132,2.770485,0.8418994,0.6402545,2.7963475,0.304614813,0.5993945,2.373295,0.4314831,0.1877622,2.86585,0.9481055,0.0632817,1.39356,0.5116884,0.6661295,1.6459725,0.7373852,0.1124043,0.6671546,0.75288855348627,0.139425235849784,0.0794589024615797,0.0504392398115428,0.899333635757465,1.34799206394578,0.899333635757465,0.26588767963629,0,8790.13575789821,0.00129887,6284323.78266842,1e-04,0,0.0635809898376465,135.602692127228,"5_83_18",5,83,18,1576,TRUE,TRUE,3,0.127602614109125,2,FALSE
"23",2.9791025,0.904758,0.2879895,1.82503,0.6861767,0.465411,1.2959175,0.32067464,0.3100716,1.33243,0.4637097,0.687146,2.1672675,0.6744748,0.527943,2.651995,0.9682417,0.3082882,1.779855,0.9339445,0.7642455,2.49444,0.4498238,0.755588,2.7701675,0.7787083,0.578394,2.7660025,0.3358148,0.4500785,2.599145,0.5331196,0.140454,2.93154,0.9683299,0.0609714,1.89471,0.4623846,0.594619,1.698935,0.7798339,0.1819407,0.6638741,0.755430930926074,0.138476850183657,0.0464740131139406,0.0502460643211566,0.89931406359806,1.37437587449845,0.89931406359806,0.207387967452563,0,6772.5857059131,0.000977793,6284323.78266842,1e-04,0,0.0715818405151367,136.585385084152,"5_84_12",5,84,12,1589,TRUE,TRUE,2,0.157496828562655,2,FALSE
"24",2.991325,0.9045424,0.2533974,1.61746,0.8685001,0.33645965,1.2681625,0.6375715,0.491602,1.6116425,0.4585164,0.7027755,1.656385,0.7536231,0.5543825,1.6945,0.7675846,0.343477,2.4337825,0.9349847,0.761729,2.718715,0.4083334,0.741798,2.7591375,0.866013,0.632296,2.8949875,0.3274134,0.5432085,1.8034275,0.6787791,0.2975037,2.8483325,0.9540163,0.058311,1.3701825,0.35797204,0.604558,2.4932225,0.7285862,0.1724631,0.6675632,0.741152337179725,0.101371642149942,0.0491308862358553,0.0516339660046276,0.921465877942669,1.36902213805328,0.921465877942669,0.087221031683556,0,25569.9273104525,0.00396924,6284323.78266842,1e-04,0,0.0715999603271484,136.80690407753,"5_84_15",5,84,15,1592,TRUE,TRUE,4,0.141204145715062,1,TRUE
"25",2.908485,0.9184283,0.2814657,1.8084025,0.6843693,0.468232,1.04959,0.4335474,0.4284105,1.5312525,0.4669654,0.581038,2.113775,0.5523171,0.3898615,2.545985,0.9812771,0.33191355,1.8703575,0.9695178,0.7940295,2.56367,0.35264945,0.7395305,2.773615,0.8731495,0.597645,2.7605375,0.3729302,0.5651615,2.4039525,0.698762,0.1782849,2.99556,0.9279616,0.0549537,1.7097,0.4479289,0.622839,1.7226175,0.4457057,0.2367105,0.6643643,0.748013289533074,0.12785653033398,0.0236207652993294,0.0510023401406894,0.904840176472552,1.39074825425837,0.904840176472552,0.142804967931591,0,22862.4086579195,0.00353836,6284323.78266842,1e-04,0,0.063899040222168,137.097520112991,"5_84_19",5,84,19,1596,TRUE,TRUE,3,0.177806886036236,6,FALSE
"26",2.9143,0.9713154,0.2855178,2.2519075,0.5761248,0.5717325,1.1801575,0.4613689,0.4124465,1.517795,0.4629341,0.6465375,1.729285,0.6819494,0.4868065,1.6408875,0.7623059,0.30747545,2.92149,0.8543496,0.7682455,2.9784925,0.4621781,0.7622395,2.76098,0.8370694,0.606602,2.99766,0.35661047,0.547977,1.7766675,0.6653097,0.2979054,2.968185,0.9502412,0.0584286,1.2473475,0.6491768,0.6452005,1.9607325,0.6014074,0.2003937,0.6652043,0.746662258403993,0.126544125361962,0.0506022814917765,0.051138882333695,0.905520724099521,1.3713974832391,0.905520724099521,0.121359077093661,0,31799.0801851022,0.00496056,6284323.78266842,1e-04,0,0.0743319988250732,137.64947104454,"5_85_7",5,85,7,1603,FALSE,TRUE,1,0.146248290436868,3,FALSE
"27",2.9818775,0.9406799,0.2716401,1.7816975,0.7698456,0.5268585,1.141825,0.4604981,0.44641,1.44442,0.4955632,0.706506,1.0688075,0.7634056,0.7296885,1.387615,0.4322636,0.3082803,2.28981,0.7326931,0.7561885,2.918095,0.567638,0.784155,2.7648625,0.8565987,0.6519095,2.935365,0.32235499,0.4885215,2.2487425,0.6381539,0.2972751,2.98405,0.8780278,0.058227,1.3844,0.5525992,0.6425625,2.141795,0.4670438,0.253473,0.6660923,0.743900766910514,0.117737099775209,0.0479143559679243,0.0513483201181197,0.910595588580386,1.37089361146961,0.910595588580386,0.121794974704375,0,27957.6687066093,0.00434923,6284323.78266842,1e-04,0,0.0642290115356445,137.793080091476,"5_85_9",5,85,9,1605,FALSE,TRUE,4,0.145476177741968,4,FALSE
"28",2.926035,0.9485836,0.2788281,1.8630875,0.5848195,0.458712,1.127465,0.4541309,0.417789,1.4874425,0.4471099,0.7354455,1.46825,0.7393354,0.553652,1.6481275,0.7466098,0.3362297,2.85517,0.8299896,0.787527,2.7864525,0.5174466,0.7171615,2.76117,0.8254522,0.612366,2.726385,0.451144,0.5721175,2.984755,0.4814813,0.1438008,2.935345,0.9453398,0.0664368,1.5030775,0.4254309,0.635725,1.7679075,0.6657549,0.1665711,0.6648527,0.753744942192568,0.135875977712927,0.0505235735603159,0.0504189578124595,0.900670520783397,1.3714543285527,0.900670520783397,0.220365236807721,0,11576.1377653564,0.00174224,6284323.78266842,1e-04,0,0.0728340148925781,137.87136220932,"5_85_10",5,85,10,1606,TRUE,TRUE,5,0.154521272370765,6,FALSE
"29",2.908485,0.9184283,0.2814657,1.8084025,0.6843693,0.468232,1.204505,0.4335474,0.4284105,1.5312525,0.4669654,0.581038,2.113775,0.5523171,0.3898615,2.545985,0.9812771,0.33191355,1.8703575,0.9695178,0.7940295,2.56367,0.35264945,0.782773,2.773615,0.8731495,0.597645,2.7605375,0.3729302,0.5651615,2.4039525,0.698762,0.1782849,2.99556,0.9279616,0.0549537,1.7097,0.4479289,0.622839,1.7226175,0.4457057,0.2367105,0.6643643,0.748264255416743,0.129113362116498,0.0235048306707477,0.0509769359518627,0.904187966177721,1.3908308200743,0.904187966177721,0.150166911521233,0,22862.4086579195,0.00353836,6284323.78266842,1e-04,0,0.0633330345153809,139.361922025681,"5_86_11",5,86,11,1626,TRUE,TRUE,4,0.178344338811326,6,FALSE
"30",2.9406475,0.8924709,0.2836317,1.81847,0.8249286,0.443588,1.1827225,0.4780849,0.445034,1.561645,0.4730008,0.5835815,1.832495,0.6297665,0.472824,2.162985,0.905619,0.3458054,1.74365,0.9629532,0.7913565,2.727485,0.35478074,0.7135035,2.7725925,0.9059774,0.579843,2.967175,0.3898387,0.5010185,1.71004,0.5748879,0.2732445,2.9209625,0.9740916,0.0625455,1.5106675,0.5605358,0.598296,2.40442,0.3871773,0.2727744,0.6642047,0.742603403691275,0.102876777757663,0.0109972324092988,0.0515469157135647,0.91770681840586,1.39970982064912,0.91770681840586,0.080107599376055,0,38552.3560889195,0.00603529,6284323.78266842,1e-04,0,0.0664238929748535,140.783502101898,"5_87_11",5,87,11,1645,TRUE,TRUE,2,0.189885882543898,1,FALSE
"31",2.998175,0.9688626,0.2948751,1.9422,0.6504858,0.507346,1.2337175,0.389831,0.3850415,1.4870875,0.4592899,0.627937,1.69249,0.7152701,0.505662,1.5033975,0.7375805,0.32197815,2.58234,0.823698,0.7244165,2.73338,0.5796962,0.754028,2.7713175,0.8557636,0.7000065,2.921365,0.3856632,0.543267,2.075405,0.6940776,0.2780883,2.955815,0.9519121,0.0624561,1.278425,0.5882656,0.6335025,1.97951,0.5972886,0.2196705,0.6606551,0.753607144379131,0.134035714273787,0.060292704281327,0.0505566455586286,0.902246211034768,1.36595532200719,0.902246211034768,0.153714245740048,0,18505.9226715633,0.00284506,6284323.78266842,1e-04,0,0.072037935256958,141.368767976761,"5_87_19",5,87,19,1653,TRUE,TRUE,3,0.139760938459422,3,FALSE
