"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"13","fb_consideration",24226.7181421413,1567096.29390849,0.0237698936926048,3334.24743384785,0.0151707509002609,1567096.29390849,0.0237698936926048,3334.24743384785,0.0151707509002609,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,1107718.01,2356.84682978723,3870.99771210429,1514.15088231706,2024.12319780013,0.0698088764719857,0.0531572474707039,0.858826790191901,1.41470688366662,0.70686020655262,4,FALSE,1.83668013071145,0.0636552130207779,1.29071697014504,2.37613996907022,0.622202346504606
"14","fb_intent",14268.0834398162,1277154.8546783,0.0193720291744051,2717.35075463469,0.0123638848721028,1277154.8546783,0.0193720291744051,2717.35075463469,0.0123638848721028,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,566961.5,1206.30106382979,1638.41733861884,432.116274789049,2520.6174401854,0.0357301632370062,0.043322185708972,2.08954258249835,2.25263065424778,0.443925415875125,4,FALSE,2.11184965392286,0.123305319839566,1.05786630279307,3.16041884629024,0.183766559229205
"15","fb_loyalty",18724.1389793988,705733.84152156,0.0107046506672555,1501.56136493949,0.00683207046894658,705733.84152156,0.0107046506672555,1501.56136493949,0.00683207046894658,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,254732.19,541.983382978723,2238.86698800617,1696.88360502744,1894.97374920151,0.0160533347157084,0.0239390958985975,3.4963687240498,2.77049336215246,0.360946542468189,4,FALSE,1.40725551956228,0.185003021604885,0,2.9952075019569,0.651832114250358
"16","ga_brand",136027.869977233,2331889.95781821,0.0353703704205355,4961.4679953579,0.0225745678899206,2331889.95781821,0.0353703704205355,4961.4679953579,0.0225745678899206,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,1273830.33,2710.27729787234,8065.04724723202,5354.76994935967,1257.22750852982,0.0802773479806821,0.0790997030903773,0.463874124436193,1.83061268278815,0.546265198205079,4,FALSE,2.1559967817646,0.0701672146818996,1.56127127170277,2.75773429447821,0.489248444754924
"17","ga_other",6930.8780611477,246570.265620484,0.00374000565526095,524.617586426561,0.0023869982295791,246570.265620484,0.00374000565526095,524.617586426561,0.0023869982295791,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,319923.02,680.687276595745,3206.69316056576,2526.00588397002,1964.55148776931,0.0201616895113266,0.00836387443417094,2.88612929213901,0.770717485789187,1.29749229573536,4,FALSE,0.322726432213924,0.0476571182149184,0,0.730200585330927,0.296410469475927
"18","ga_nonbrand",21326.8049061262,1496973.98029962,0.0227062705148579,3185.05102191408,0.0144919105785492,1496973.98029962,0.0227062705148579,3185.05102191408,0.0144919105785492,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,354349.89,753.935936170213,3361.36160457573,2607.42566840552,2588.06059893215,0.0223312860092179,0.0507786385797159,3.43273277578303,4.22456454071318,0.236710787671191,4,FALSE,4.15191615093326,0.14423355988607,2.91970921829825,5.37912166368731,0.601019762861233
"19","ga_shoppmax",48776.1226761143,4327550.34805212,0.0656407727607073,9207.55393202578,0.0418941634881245,4327550.34805212,0.0656407727607073,9207.55393202578,0.0418941634881245,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,2029816.91,4318.75938297872,9259.56438695608,4940.80500397736,8495.35700177977,0.127919954944975,0.146794211490089,1.96708273104124,2.1319904897492,0.469045244248549,4,FALSE,1.95147845752338,0.0588862966789887,1.45173698301188,2.45584234538091,0.215890302714556
"20","tiktok_cost",20979.8905137553,3168492.84751017,0.0480600576007064,6741.47414363866,0.0306735558661478,3168492.84751017,0.0480600576007064,6741.47414363866,0.0306735558661478,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,1405713.65,2990.88010638298,3249.20694399647,258.326837613496,6990.29721883136,0.0885886928459654,0.107477989105683,2.33720409049933,2.25401015883297,0.443653723600677,4,FALSE,1.65093004267319,0.063768226783456,1.10952195755861,2.19687202154861,0.0911317583370645
"21","influencer_cost",99437.8741820449,3278845.04778803,0.0497338922460603,6976.26605912346,0.0317418538056035,3278845.04778803,0.0497338922460603,6976.26605912346,0.0317418538056035,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,1659875.872001,3531.65079149149,5007.76288833175,1476.11209684026,7803.27428516442,0.104606107927547,0.111221230182769,2.20952601088539,1.97535556910972,0.506237973374431,4,FALSE,1.39262001970525,0.0614556808109785,0.871914632792899,1.91983209628591,0.249306408450174
"22","other_cost",563.199189631131,18214.7537162315,0.000276283442922291,38.754795140918,0.000176333447033655,18214.7537162315,0.000276283442922291,38.754795140918,0.000176333447033655,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,107535.86,228.79970212766,228.79970212766,0,1.31215502337317,0.0067769572213137,0.000617860034941912,0.0057349507502464,0.169383066413673,5.90377787563348,4,FALSE,6.74367568177668,0.618369535615215,1.47096313298346,12.0151508583839,0.398679826639057
"23","email_sms_campaign",482926.933758729,3074591.27226036,0.0466357478949581,6541.68355800077,0.0297645131909821,3074591.27226036,0.0466357478949581,6541.68355800077,0.0297645131909821,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.00356552308377359
"24","organic_impressions",183803.475528284,13681202.6056229,0.207518027313792,29108.9417140913,0.132445030693198,13681202.6056229,0.207518027313792,29108.9417140913,0.132445030693198,TRUE,0.6750695,0.687501090353472,0.0393155176774213,0.0200373124434675,0.0565364551040769,0.952469059019159,1.38501358765148,0.952469059019159,0.0659746115393781,0,79592.489997688,0.0125665,6284323.78266842,1e-04,"3_104_16",3,104,16,1973,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.0130214107171993
"25","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"26","trend",0.0495857869941672,3165989.49891239,0.0470183606257771,6736.14787002636,0.0268429678844286,3165989.49891239,0.0470183606257771,6736.14787002636,0.0268429678844286,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"27","season",0.126001469249139,60265.0258742822,0.000895000669033236,128.223459306983,0.000510959418738862,60265.0258742822,0.000895000669033236,128.223459306983,0.000510959418738862,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"28","weekday",0.439883663910043,2790.33797473746,4.14395301086995e-05,5.93688930795205,2.36579914962794e-05,2790.33797473746,4.14395301086995e-05,5.93688930795205,2.36579914962794e-05,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"29","holiday",0.437265270239996,180507.59385436,0.00268073256290053,12893.3995610257,0.0513790844583054,180507.59385436,0.00268073256290053,12893.3995610257,0.0513790844583054,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"30","print_launch",1276.12195961461,6221094.5531212,0.0923899675871302,19563.1904186201,0.0779576253752765,6221094.5531212,0.0923899675871302,19563.1904186201,0.0779576253752765,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"31","product_launch",257.677209905425,753705.838973368,0.0111933450678777,4234.30246614252,0.0168733298770616,753705.838973368,0.0111933450678777,4234.30246614252,0.0168733298770616,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"32","solidcolor_launch",-199.051338127269,-406064.72977963,-0.00603049944061602,0,0,-406064.72977963,-0.00603049944061602,0,0,FALSE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"33","mb_status",52508.912806175,892651.517704976,0.0132568383398044,52508.912806175,0.209243485638759,892651.517704976,0.0132568383398044,52508.912806175,0.209243485638759,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"34","sale_status",29399.8232249926,4027775.78182398,0.0598168169207854,43309.4170088601,0.172584288868588,4027775.78182398,0.0598168169207854,43309.4170088601,0.172584288868588,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"35","fb_adv",43859.9464497192,3466901.02455089,0.0514872215091705,7376.38515861892,0.0293942582224236,3466901.02455089,0.0514872215091705,7376.38515861892,0.0293942582224236,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,2460295.87,5234.67206382979,11424.668549776,6189.99648594623,10365.1879760957,0.155048928448285,0.120036272914684,1.98010264056776,1.40913987899792,0.709652756908083,1,FALSE,1.44682717887203,0.0282925885595676,1.08595284578334,1.80982554936783,0.156035988556432
"36","fb_awareness",55045.7421746345,7515816.50264515,0.111617985732402,15991.0989417982,0.0637231491371238,7515816.50264515,0.111617985732402,15991.0989417982,0.0637231491371238,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,4327114.51,9206.62661702128,13731.5479002785,4524.92128325719,15603.3661193737,0.272696660685987,0.260223927507439,1.69479732028299,1.73691185783876,0.575734453931532,1,FALSE,1.61354391332556,0.0199991643973353,1.35734271046595,1.86902615615881,0.458956340966109
"37","fb_consideration",24596.6366611199,1793308.97117554,0.0266325734653064,3815.55100250115,0.01520464143569,1793308.97117554,0.0266325734653064,3815.55100250115,0.01520464143569,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,1107718.01,2356.84682978723,3691.46413161764,1334.6173018304,2489.64924646114,0.0698088764719857,0.0620906462457385,1.05634749572839,1.61892192325693,0.617695013968438,1,FALSE,1.91000163227262,0.0498686777146869,1.27156843370492,2.5474705833266,0.601150868186627
"38","fb_intent",24579.0708316055,1839925.83786075,0.0273248842420169,3914.73582523565,0.015599884393929,1839925.83786075,0.0273248842420169,3914.73582523565,0.015599884393929,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,566961.5,1206.30106382979,2047.80342539375,841.502361563967,3128.15106883237,0.0357301632370062,0.0637046856694855,2.59317608400431,3.24523947015936,0.30814366988791,1,FALSE,2.53660859507546,0.13727649990327,0.782973105855682,4.29522547238552,0.285946444079481
"39","fb_loyalty",0,0,0,0,0,0,0,0,0,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,254732.19,541.983382978723,1012.75522261679,470.771839638064,0,0.0160533347157084,0,0,0,Inf,1,FALSE,0.0338366829115394,0.0224550659260551,0,0.321175518939515,0
"40","ga_brand",55805.0968167559,3115535.32272346,0.0462690616619168,6628.79855898609,0.0264151901449446,3115535.32272346,0.0462690616619168,6628.79855898609,0.0264151901449446,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,1273830.33,2710.27729787234,9356.95781818439,6646.68052031205,3587.23694198616,0.0802773479806821,0.107870759974238,1.32356823591529,2.44580086480078,0.408864030752338,1,FALSE,1.9804890096914,0.0409905392817396,1.45551940841035,2.50427224446802,0.705607204616661
"41","ga_other",2658.89929995864,55733.263874971,0.000827699112907732,118.581412499938,0.000472536694390227,55733.263874971,0.000827699112907732,118.581412499938,0.000472536694390227,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,319923.02,680.687276595745,4959.85575077175,4279.16847417601,453.655293824775,0.0201616895113266,0.00192968106835087,0.666466539662086,0.174208357607311,5.74025272802429,1,FALSE,0.358945566882553,0.0274180497479427,0.00790001289210818,0.709397430007933,0.361054141095285
"42","ga_nonbrand",16536.2487043476,1623056.06276654,0.0241041340475788,3453.31077184371,0.0137611453804367,1623056.06276654,0.0241041340475788,3453.31077184371,0.0137611453804367,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,354349.89,753.935936170213,2661.11634239928,1907.18040622906,3264.10732916035,0.0223312860092179,0.0561958934294395,4.32942266386865,4.58037693412729,0.218322643394093,1,FALSE,2.74983056051644,0.14615941484909,0.883724606119751,4.62324849444776,0.566075494924954
"43","ga_shoppmax",18856.8892744468,3650039.63774142,0.0542070275484688,7766.04178242856,0.030947006238158,3650039.63774142,0.0542070275484688,7766.04178242856,0.030947006238158,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,2029816.91,4318.75938297872,8883.21930167828,4564.45991869956,8067.21190866761,0.127919954944975,0.126377174024488,1.86794660069798,1.79821126711444,0.556108182774698,1,FALSE,1.42676569567633,0.0754028271828731,0.460862134840741,2.39006165844965,0.283895122004708
"44","tiktok_cost",15988.616711016,2796424.54733494,0.0415299222800764,5949.83946241476,0.0237095967441226,2796424.54733494,0.0415299222800764,5949.83946241476,0.0237095967441226,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,1405713.65,2990.88010638298,3771.40976482095,780.529658437968,5506.1959557843,0.0885886928459654,0.0968220257146513,1.84099521208933,1.98932730526942,0.502682488372404,1,FALSE,1.95690986057344,0.0526852970604064,1.28267889994708,2.63064493500865,0.0861610035636576
"45","influencer_cost",103296.718384637,2348274.30650553,0.0348744075839333,4996.32831171389,0.0199099371033956,2348274.30650553,0.0348744075839333,4996.32831171389,0.0199099371033956,TRUE,0.6725678,0.740767055202372,0.0936882165346306,0.02249536115948,0.0514551805787028,0.923279745429334,1.38621491838187,0.923279745429334,0.0811617117000832,0,39142.0808975442,0.00612914,6284323.78266842,1e-04,"5_69_5",5,69,5,1297,4,1659875.872001,3531.65079149149,5125.2808551325,1593.63006364101,2853.43450360007,0.104606107927547,0.0813054925820249,0.807960546516834,1.41472886383646,0.706849224301681,1,FALSE,1.38190795875254,0.0280116327424535,1.02362933030064,1.74031371152665,0.118350006152983
