"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","fb_adv","fb_awareness","fb_consideration","fb_intent","fb_loyalty","ga_brand","ga_other","ga_nonbrand","ga_shoppmax","tiktok_cost","influencer_cost","other_cost","cluster","top_sol"
"49","2_279_5",0,0.0859474258462108,0.971894121763087,1.3733679418694,0.0675954060843524,0.738638686880845,0.136199010266237,0.240774625250914,0.140956879057052,0.491262897267998,0.194539805000092,0.0845717998788948,0.277633584963807,0.410708839210898,0.269905146276166,0.635546665237752,0.150755094512356,5,FALSE
"50","2_283_2",0,0.0830126904855099,0.974593628514786,1.37791701227544,0.0672109390750282,0.733020354646307,0.168515782277833,0.409534680152904,0.299789760038146,0.387357038102798,0.156834243768731,0.0828408383153086,0.285773739839397,0.396100425871931,0.307269961502697,0.766889631187304,0.296970365626588,14,FALSE
"51","2_285_3",0,0.071598565905475,0.980388225294342,1.39292218087823,0.0698767026808504,0.739579203764216,0.146569685463254,0.28210667182182,0.166657318317656,0.449521543828523,0.090352718249592,0.221316591294035,0.255060146313622,0.417538636965239,0.26139088523209,0.704489410277942,0.213678466803563,5,FALSE
"52","3_117_7",0,0.0895401736030795,0.965326946142572,1.37596130009962,0.0674145303913522,0.74134100284842,0.122707758910417,0.293413227510634,0.0873370862752763,0.811143204459288,0.0952329925500328,0.0611055454135593,0.255206069633104,0.498812982182784,0.37050431823043,0.52376844883639,0.503045401787354,15,FALSE
"53","3_125_2",0,0.139149709275111,0.94620159211767,1.33965078818811,0.0590632796417128,0.645530913741278,0.288138470956091,0.461712790217695,0.175302956446194,0.488912550274475,0.375605865761808,0.0475528456467137,0.332411940995361,0.267323422778542,0.113062927017133,0.865584035622862,0.568081134933677,18,TRUE
"54","3_130_6",0,0.0890763779473776,0.965572442105389,1.37573377429327,0.0674320300688584,0.742596159763515,0.121085465113883,0.293800883936588,0.0876655352681556,0.812237745582817,0.0952957759243216,0.0620619927318493,0.255351670254242,0.499859100114939,0.379598153033148,0.523883025917519,0.457671916738721,15,FALSE
"55","3_135_3",0,0.0937336831645066,0.956644834469132,1.35434068105665,0.0619208858991333,0.730191835697627,0.239377779828441,0.371719197631526,0.0376178812079857,0.62209242366534,0.259666507614257,0.0541511542574785,0.280013644779545,0.483469477161106,0.281750244441329,0.905447671789604,0.384227978380445,18,FALSE
"56","3_138_6",0,0.0885067932588955,0.963249266550878,1.3770772773696,0.0664925453571488,0.740700548948571,0.149213444718484,0.334673324876112,0.0973935101978574,0.894766418672824,0.105982986867144,0.1042906425482,0.271030344160418,0.481543301752127,0.28945769237067,0.622130151045549,0.204283101678257,15,FALSE
"57","3_139_5",0,0.100289239858224,0.956889397529137,1.35345470510756,0.0619668839303924,0.736234697285767,0.250722642970678,0.29819137983152,0.0373483298081673,0.680883188023657,0.301456643555358,0.0512172479283098,0.279363725315548,0.476238723689653,0.246493989371455,0.905305163649128,0.353670464019012,18,FALSE
"58","3_143_7",0,0.0908226802027966,0.956763338903613,1.35368911618787,0.0619915219485203,0.752636381765332,0.256572294549422,0.384525338109392,0.051599973699029,0.607130379535228,0.265073559316222,0.00704661696171224,0.272062193950595,0.507231223323699,0.293693813565317,0.906946402114217,0.426877940420003,18,FALSE
"59","3_152_4",0,0.0937315985295157,0.956423869719662,1.35479824653195,0.0619052655268472,0.733217447321172,0.237276558420166,0.442833482237225,0.0372989792433514,0.627438134443849,0.260407280873167,0.0545213256341941,0.279893397119106,0.484700915142187,0.301364210784359,0.904355655687501,0.390653154773633,18,FALSE
"60","3_171_4",0,0.119279214296198,0.947445053159136,1.34576465437422,0.060353895037666,0.606068748322523,0.156558345355956,0.365757373709084,0.0949506823587489,0.799774396364179,0.297108849297504,0.174321882677617,0.325276984457845,0.344913441288917,0.271908886505758,0.627414830866328,0.16156259815272,15,FALSE
"61","3_176_4",0,0.099456085157486,0.954854838338399,1.35996059681307,0.0640845482212332,0.803930323181846,0.285677599574306,0.343021173760558,0.136575769788827,0.951012571026012,0.200592124944337,0.204708583691122,0.271404014639193,0.550373350328418,0.515879227145965,0.44978539447874,0,15,FALSE
"62","3_178_3",0,0.213231102144347,0.933688922291502,1.31648175149014,0.057491098862111,0.13504586498957,0.870671057062054,0.784167915126962,0.390358347695607,0.00929265030517898,0.796414589464593,0.0237687134521832,0.542975770211109,0.764113429872957,0.181428213288772,0.509872764178257,0.0654459646605241,2,FALSE
"63","3_182_4",0,0.252117932234518,0.922529410431162,1.3233243223606,0.0580163656430683,0,0.557924189241513,0.122561869421643,0.604053748691071,0.165939354631655,0.752911047384937,0,0.401987569781365,0.5170831382395,0.294352999691672,0.982759795791393,0.612992669349255,19,FALSE
"64","3_185_1",0,0.0992223125801989,0.95505432987683,1.35928103314158,0.0641222513947335,0.803354277651903,0.285563096924426,0.342911150594105,0.137344657683183,0.94994415741191,0.199949387887561,0.204877548590323,0.271144928723955,0.550641038919518,0.512626235452933,0.450756951082356,0,15,FALSE
"65","3_197_1",0,0.142458150715968,0.945111242185663,1.33869123930865,0.0591879056006165,0.686790958367688,0.0321743939391258,0.410825857484232,0.0733134482596978,0.489862738100046,0.403051888454919,0.0237153280056258,0.351444108720478,0.606464192598462,0.374194206134537,0.380641427739703,0.11163291335617,7,FALSE
"66","3_197_3",0,0.21912997894675,0.932269954284664,1.32199331730601,0.0579550984722889,0.262598753794722,0.518870973901443,0.721058919816028,0.208290697700384,0.32927275930424,1,0.0538188784405653,0.655229803207351,0.855619908713397,0.334754310190283,0.760243095173048,0,2,FALSE
"67","3_201_4",0,0.141627162301886,0.943844615276614,1.3425386992087,0.0599666138830023,0.578686267935478,0.127784623536833,0.336181026228886,0.0975846370599784,0.7406123987972,0.292204505077031,0.159374443410842,0.318015106906452,0.722135549226184,0.281128904145204,0.307099014946143,0.127242929510882,15,FALSE
"68","3_202_7",0,0.210097330137125,0.930470804054903,1.32729370574832,0.0580145438524959,0.198305457912447,0.571619810163876,0.610295047369852,0.339455168452379,0.363226722330553,0.673142103290821,0.00801577165940585,0.739122038894267,0.878091120484389,0.392258314039455,0.84176356632683,0,2,TRUE
"69","3_208_6",0,0.121729094832344,0.946292719727831,1.34060266498398,0.0602537864951553,0.583469300031552,0.158685842910604,0.394509934881853,0.222654483212066,0.799924840008143,0.323227258163023,0.0533210329622215,0.329584485344566,0.394335058069562,0.274659603071867,0.591878827552684,0.105650941461862,15,TRUE
"70","3_209_7",0,0.211444008403622,0.934022483019384,1.32817128841322,0.056691593864942,0.305265277040026,0.297701809635703,0.281995050134192,0.556905331663256,0.230185282948415,0.538602328813782,0.0389575040975519,0.344903328619255,0.752441565106346,0.150078599779927,0.158006554760305,0,10,FALSE
"71","3_210_1",0,0.13101859540372,0.943682042857559,1.34323915804757,0.0599785049029859,0.576679095880234,0.123666269167637,0.312826658175496,0.0912993059798006,0.743341751577427,0.292458621941895,0.503501318379594,0.327211733955388,0.454721560880613,0.277474933783784,0.305072806676131,0.110209126018956,4,TRUE
"72","3_212_4",0,0.203423671191228,0.936254737794963,1.34257517579607,0.0600624754822048,0.586296528300492,0.12454609101,0.126649693160167,0.233870146970016,0.0478966896891525,0.513403517060309,0.250279907961767,0.582094957292036,0.91569818195687,0.572015945768248,0.739718262489674,0,19,FALSE
"73","3_216_2",0,0.218492635104214,0.932801115942811,1.32860021170755,0.0588629489791144,0.0597037738803735,0.131406116119997,0.542555254239943,0.227883612232394,0.63660457921642,0.529206931331431,0.0920589800236962,0.30899169997872,0.699558645629534,0.321093215753981,0.369815486328374,0,8,FALSE
"74","3_216_7",0,0.102222966365562,0.951330608685802,1.35065837043512,0.0622813434039038,0.74893621545485,0.250935456437306,0.438887073871267,0.0290464901453781,0.797233433598524,0.29391397056346,0.0493022681120179,0.24696892482401,0.647772866434787,0.449256639001161,0.497293204730764,0.165893789129947,15,FALSE
"75","3_219_4",0,0.199528191057738,0.936704018679774,1.33444201161564,0.0592652245017623,0.553959582322126,0.903077202283837,0.14819561827021,0.208830215066046,0.388120057476278,0.405683384662164,0.16104016908092,0.218587510307514,0.810721320519309,0.150804737222251,0.44005576436608,0.0224805470426283,12,TRUE
"76","3_220_4",0,0.192096105977024,0.933408951338576,1.33055413375188,0.0591648169844408,0.0512800080040614,0.192526852108345,0.562739249924773,0.503007171622688,0.739576083029974,0.417349025482211,0.00895872175570531,0.304320735610163,0.706031287934982,0.383782473641241,0.371910488931637,0.0318260810977656,8,FALSE
"77","3_222_5",0,0.180546923323922,0.93691596327549,1.3346613776586,0.0585532775780287,0.54768635582134,0.518532471229854,0.393895674833707,0.382016048096883,0,0.5254681312281,0.120788343682961,0.617219341085709,0.452865187039627,0.45732888776669,1,0,19,FALSE
"78","3_224_1",0,0.277712117691367,0.922522047467641,1.33912144755171,0.0573070265925428,0,0.309612342681288,0,0.313701209946517,0.323824176744206,0.624026107709528,1,0.325558005547908,0.921349963421963,0.314584512679822,0.176859493610992,0.434805307316848,4,FALSE
"79","3_224_2",0,0.111682028667934,0.948031705720532,1.34424599320215,0.0611701365161424,0.68473784400608,0.190601954488288,0.402812286108374,0.192613808904071,0.812900940889463,0.31753263726095,0.0523164373577434,0.305254368697641,0.519785974131227,0.284493612283293,0.447038335457093,0.053301253731482,15,FALSE
"80","3_225_2",0,0.12026092769834,0.945442790126571,1.34710472328071,0.0614300494313456,0.821503632564418,0.22181489570026,0.696997897511357,0.227353050667878,0.625630424021078,0.34311755757585,0.267265568875003,0.25296454682499,0.556399499439703,0.189118752415518,0.369949791165161,0.101310049927403,3,FALSE
